f,gain,phase
5.34898928927075e-01,4.05514975701614e+01,6.40771760189130e+01
5.36130765050993e-01,4.05632555544480e+01,6.39295042336310e+01
5.37365438010347e-01,4.05749460613190e+01,6.37820010015453e+01
5.38602954338177e-01,4.05865693184851e+01,6.36346679299926e+01
5.39843320582569e-01,4.05981255548571e+01,6.34875066116496e+01
5.41086543306689e-01,4.06096150005622e+01,6.33405186259259e+01
5.42332629088816e-01,4.06210378872189e+01,6.31937055341852e+01
5.43581584522380e-01,4.06323944472818e+01,6.30470688855816e+01
5.44833416215994e-01,4.06436849144624e+01,6.29006102137043e+01
5.46088130793491e-01,4.06549095236985e+01,6.27543310359082e+01
5.47345734893959e-01,4.06660685109132e+01,6.26082328558813e+01
5.48606235171772e-01,4.06771621133244e+01,6.24623171613142e+01
5.49869638296633e-01,4.06881905689558e+01,6.23165854253140e+01
5.51135950953602e-01,4.06991541170694e+01,6.21710391052455e+01
5.52405179843135e-01,4.07100529978522e+01,6.20256796435334e+01
5.53677331681119e-01,4.07208874523719e+01,6.18805084692937e+01
5.54952413198907e-01,4.07316577227833e+01,6.17355269926979e+01
5.56230431143353e-01,4.07423640520967e+01,6.15907366115730e+01
5.57511392276850e-01,4.07530066844522e+01,6.14461387085751e+01
5.58795303377364e-01,4.07635858643865e+01,6.13017346494145e+01
5.60082171238469e-01,4.07741018378609e+01,6.11575257858447e+01
5.61372002669386e-01,4.07845548512053e+01,6.10135134547119e+01
5.62664804495016e-01,4.07949451517568e+01,6.08696989764731e+01
5.63960583555977e-01,4.08052729876650e+01,6.07260836571167e+01
5.65259346708641e-01,4.08155386078898e+01,6.05826687872800e+01
5.66561100825170e-01,4.08257422619513e+01,6.04394556428030e+01
5.67865852793552e-01,4.08358841999542e+01,6.02964454830681e+01
5.69173609517638e-01,4.08459646730297e+01,6.01536395538413e+01
5.70484377917176e-01,4.08559839327945e+01,6.00110390853072e+01
5.71798164927853e-01,4.08659422315339e+01,5.98686452915428e+01
5.73114977501326e-01,4.08758398220982e+01,5.97264593718316e+01
5.74434822605261e-01,4.08856769579603e+01,5.95844825120242e+01
5.75757707223371e-01,4.08954538930824e+01,5.94427158804097e+01
5.77083638355454e-01,4.09051708820248e+01,5.93011606309290e+01
5.78412623017424e-01,4.09148281798055e+01,5.91598179038821e+01
5.79744668241355e-01,4.09244260421438e+01,5.90186888223974e+01
5.81079781075514e-01,4.09339647249228e+01,5.88777744961597e+01
5.82417968584400e-01,4.09434444846047e+01,5.87370760188090e+01
5.83759237848783e-01,4.09528655781470e+01,5.85965944703678e+01
5.85103595965737e-01,4.09622282629224e+01,5.84563309140694e+01
5.86451050048680e-01,4.09715327962714e+01,5.83162863999345e+01
5.87801607227414e-01,4.09807794365241e+01,5.81764619621057e+01
5.89155274648159e-01,4.09899684419462e+01,5.80368586202403e+01
5.90512059473592e-01,4.09991000710964e+01,5.78974773798687e+01
5.91871968882885e-01,4.10081745829770e+01,5.77583192291240e+01
5.93235010071744e-01,4.10171922369053e+01,5.76193851451227e+01
5.94601190252447e-01,4.10261532921447e+01,5.74806760880857e+01
5.95970516653879e-01,4.10350580084128e+01,5.73421930041571e+01
5.97342996521574e-01,4.10439066456037e+01,5.72039368243899e+01
5.98718637117753e-01,4.10526994638298e+01,5.70659084661705e+01
6.00097445721359e-01,4.10614367233134e+01,5.69281088309098e+01
6.01479429628101e-01,4.10701186841359e+01,5.67905388084148e+01
6.02864596150486e-01,4.10787456071276e+01,5.66531992701135e+01
6.04252952617864e-01,4.10873177526473e+01,5.65160910767157e+01
6.05644506376462e-01,4.10958353813576e+01,5.63792150730374e+01
6.07039264789427e-01,4.11042987540287e+01,5.62425720892049e+01
6.08437235236861e-01,4.11127081312516e+01,5.61061629414339e+01
6.09838425115863e-01,4.11210637739502e+01,5.59699884333574e+01
6.11242841840566e-01,4.11293659427520e+01,5.58340493521592e+01
6.12650492842178e-01,4.11376148983617e+01,5.56983464725268e+01
6.14061385569021e-01,4.11458109015718e+01,5.55628805549040e+01
6.15475527486569e-01,4.11539542130869e+01,5.54276523455787e+01
6.16892926077488e-01,4.11620450932108e+01,5.52926625768277e+01
6.18313588841677e-01,4.11700838026898e+01,5.51579119679244e+01
6.19737523296308e-01,4.11780706016283e+01,5.50234012236026e+01
6.21164736975863e-01,4.11860057503479e+01,5.48891310361291e+01
6.22595237432175e-01,4.11938895088079e+01,5.47551020830549e+01
6.24029032234469e-01,4.12017221371413e+01,5.46213150286801e+01
6.25466128969401e-01,4.12095038948466e+01,5.44877705235362e+01
6.26906535241100e-01,4.12172350415627e+01,5.43544692063982e+01
6.28350258671205e-01,4.12249158365143e+01,5.42214117002156e+01
6.29797306898909e-01,4.12325465387398e+01,5.40885986175556e+01
6.31247687580995e-01,4.12401274071337e+01,5.39560305550383e+01
6.32701408391881e-01,4.12476587001212e+01,5.38237080978619e+01
6.34158477023658e-01,4.12551406760641e+01,5.36916318188175e+01
6.35618901186132e-01,4.12625735928836e+01,5.35598022753963e+01
6.37082688606863e-01,4.12699577081767e+01,5.34282200145550e+01
6.38549847031209e-01,4.12772932793388e+01,5.32968855692165e+01
6.40020384222362e-01,4.12845805631464e+01,5.31657994599984e+01
6.41494307961395e-01,4.12918198164887e+01,5.30349621948332e+01
6.42971626047299e-01,4.12990112953792e+01,5.29043742691580e+01
6.44452346297025e-01,4.13061552557541e+01,5.27740361657165e+01
6.45936476545528e-01,4.13132519529484e+01,5.26439483548586e+01
6.47424024645804e-01,4.13203016420320e+01,5.25141112949406e+01
6.48914998468935e-01,4.13273045777183e+01,5.23845254318875e+01
6.50409405904129e-01,4.13342610137446e+01,5.22551911995149e+01
6.51907254858764e-01,4.13411712041385e+01,5.21261090194599e+01
6.53408553258426e-01,4.13480354020114e+01,5.19972793012626e+01
6.54913309046955e-01,4.13548538600228e+01,5.18687024423965e+01
6.56421530186483e-01,4.13616268303574e+01,5.17403788301734e+01
6.57933224657479e-01,4.13683545647378e+01,5.16123088367099e+01
6.59448400458793e-01,4.13750373143782e+01,5.14844928263622e+01
6.60967065607692e-01,4.13816753298445e+01,5.13569311490110e+01
6.62489228139909e-01,4.13882688612762e+01,5.12296241446744e+01
6.64014896109681e-01,4.13948181581226e+01,5.11025721407750e+01
6.65544077589794e-01,4.14013234693268e+01,5.09757754548184e+01
6.67076780671625e-01,4.14077850431947e+01,5.08492343913137e+01
6.68613013465185e-01,4.14142031276831e+01,5.07229492450241e+01
6.70152784099163e-01,4.14205779699047e+01,5.05969202995765e+01
6.71696100720965e-01,4.14269098161710e+01,5.04711478267370e+01
6.73242971496763e-01,4.14331989124028e+01,5.03456320882762e+01
6.74793404611533e-01,4.14394455042861e+01,5.02203733339940e+01
6.76347408269102e-01,4.14456498359424e+01,5.00953718037665e+01
6.77904990692187e-01,4.14518121515626e+01,4.99706277276059e+01
6.79466160122446e-01,4.14579326943573e+01,4.98461413233516e+01
6.81030924820512e-01,4.14640117069633e+01,4.97219127995667e+01
6.82599293066046e-01,4.14700494312201e+01,4.95979423540691e+01
6.84171273157773e-01,4.14760461085728e+01,4.94742301738819e+01
6.85746873413532e-01,4.14820019792017e+01,4.93507764361716e+01
6.87326102170316e-01,4.14879172830262e+01,4.92275813090676e+01
6.88908967784318e-01,4.14937922592484e+01,4.91046449487113e+01
6.90495478630974e-01,4.14996271459729e+01,4.89819675027672e+01
6.92085643105010e-01,4.15054221808294e+01,4.88595491088236e+01
6.93679469620483e-01,4.15111776007650e+01,4.87373898940036e+01
6.95276966610826e-01,4.15168936418394e+01,4.86154899760622e+01
6.96878142528895e-01,4.15225705392925e+01,4.84938494641115e+01
6.98483005847014e-01,4.15282085275539e+01,4.83724684557218e+01
7.00091565057015e-01,4.15338078405050e+01,4.82513470419374e+01
7.01703828670287e-01,4.15393687112192e+01,4.81304853011598e+01
7.03319805217822e-01,4.15448913715277e+01,4.80098833057472e+01
7.04939503250256e-01,4.15503760530050e+01,4.78895411167732e+01
7.06562931337917e-01,4.15558229862685e+01,4.77694587863734e+01
7.08190098070872e-01,4.15612324008669e+01,4.76496363590519e+01
7.09821012058968e-01,4.15666045257397e+01,4.75300738693353e+01
7.11455681931881e-01,4.15719395890944e+01,4.74107713433360e+01
7.13094116339159e-01,4.15772378179431e+01,4.72917287976298e+01
7.14736323950271e-01,4.15824994389382e+01,4.71729462414712e+01
7.16382313454652e-01,4.15877246774653e+01,4.70544236757026e+01
7.18032093561745e-01,4.15929137582709e+01,4.69361610900712e+01
7.19685673001053e-01,4.15980669050790e+01,4.68181584701606e+01
7.21343060522182e-01,4.16031843409860e+01,4.67004157896700e+01
7.23004264894887e-01,4.16082662881507e+01,4.65829330156648e+01
7.24669294909119e-01,4.16133129676624e+01,4.64657101070084e+01
7.26338159375073e-01,4.16183245998802e+01,4.63487470142027e+01
7.28010867123232e-01,4.16233014043377e+01,4.62320436808027e+01
7.29687427004415e-01,4.16282435997505e+01,4.61156000405784e+01
7.31367847889826e-01,4.16331514034326e+01,4.59994160221018e+01
7.33052138671096e-01,4.16380250324723e+01,4.58834915437930e+01
7.34740308260333e-01,4.16428647026220e+01,4.57678265176313e+01
7.36432365590171e-01,4.16476706289295e+01,4.56524208493547e+01
7.38128319613814e-01,4.16524430254741e+01,4.55372744344733e+01
7.39828179305085e-01,4.16571821053214e+01,4.54223871629139e+01
7.41531953658473e-01,4.16618880808421e+01,4.53077589181772e+01
7.43239651689180e-01,4.16665611632754e+01,4.51933895742029e+01
7.44951282433170e-01,4.16712015630550e+01,4.50792789998268e+01
7.46666854947216e-01,4.16758094897265e+01,4.49654270556243e+01
7.48386378308949e-01,4.16803851516671e+01,4.48518335964263e+01
7.50109861616905e-01,4.16849287567002e+01,4.47384984691689e+01
7.51837313990572e-01,4.16894405114244e+01,4.46254215145460e+01
7.53568744570440e-01,4.16939206215565e+01,4.45126025667961e+01
7.55304162518050e-01,4.16983692919555e+01,4.44000414529504e+01
7.57043577016040e-01,4.17027867264580e+01,4.42877379936182e+01
7.58786997268197e-01,4.17071731281589e+01,4.41756920034875e+01
7.60534432499501e-01,4.17115286986950e+01,4.40639032904212e+01
7.62285891956179e-01,4.17158536394657e+01,4.39523716560471e+01
7.64041384905750e-01,4.17201481503143e+01,4.38410968961015e+01
7.65800920637076e-01,4.17244124305749e+01,4.37300787993893e+01
7.67564508460411e-01,4.17286466783597e+01,4.36193171497171e+01
7.69332157707448e-01,4.17328510908533e+01,4.35088117247684e+01
7.71103877731372e-01,4.17370258643587e+01,4.33985622956527e+01
7.72879677906908e-01,4.17411711942799e+01,4.32885686276042e+01
7.74659567630369e-01,4.17452872748721e+01,4.31788304801635e+01
7.76443556319709e-01,4.17493742996714e+01,4.30693476092648e+01
7.78231653414568e-01,4.17534324609299e+01,4.29601197621737e+01
7.80023868376328e-01,4.17574619503952e+01,4.28511466823634e+01
7.81820210688158e-01,4.17614629584716e+01,4.27424281076201e+01
7.83620689855067e-01,4.17654356747312e+01,4.26339637698416e+01
7.85425315403952e-01,4.17693802877939e+01,4.25257533964670e+01
7.87234096883651e-01,4.17732969854000e+01,4.24177967091000e+01
7.89047043864992e-01,4.17771859540934e+01,4.23100934244833e+01
7.90864165940845e-01,4.17810473797800e+01,4.22026432538806e+01
7.92685472726171e-01,4.17848814470344e+01,4.20954459042356e+01
7.94510973858072e-01,4.17886883398469e+01,4.19885010771623e+01
7.96340678995846e-01,4.17924682409969e+01,4.18818084689574e+01
7.98174597821034e-01,4.17962213322782e+01,4.17753677721125e+01
8.00012740037474e-01,4.17999477947915e+01,4.16691786739452e+01
8.01855115371352e-01,4.18036478084366e+01,4.15632408564732e+01
8.03701733571250e-01,4.18073215521632e+01,4.14575539973266e+01
8.05552604408203e-01,4.18109692040594e+01,4.13521177716066e+01
8.07407737675747e-01,4.18145909412948e+01,4.12469318469320e+01
8.09267143189972e-01,4.18181869397775e+01,4.11419958879496e+01
8.11130830789573e-01,4.18217573748910e+01,4.10373095558596e+01
8.12998810335904e-01,4.18253024208283e+01,4.09328725064188e+01
8.14871091713028e-01,4.18288222508738e+01,4.08286843909577e+01
8.16747684827772e-01,4.18323170371452e+01,4.07247448576101e+01
8.18628599609777e-01,4.18357869512400e+01,4.06210535505275e+01
8.20513846011549e-01,4.18392321635196e+01,4.05176101084358e+01
8.22403434008518e-01,4.18426528432581e+01,4.04144141678105e+01
8.24297373599083e-01,4.18460491591785e+01,4.03114653604496e+01
8.26195674804671e-01,4.18494212787910e+01,4.02087633144053e+01
8.28098347669787e-01,4.18527693687083e+01,4.01063076545000e+01
8.30005402262067e-01,4.18560935945162e+01,4.00040980005419e+01
8.31916848672335e-01,4.18593941211295e+01,3.99021339700248e+01
8.33832697014649e-01,4.18626711122244e+01,3.98004151769311e+01
8.35752957426362e-01,4.18659247305150e+01,3.96989412307830e+01
8.37677640068173e-01,4.18691551381107e+01,3.95977117382099e+01
8.39606755124178e-01,4.18723624959218e+01,3.94967263028640e+01
8.41540312801929e-01,4.18755469640505e+01,3.93959845237171e+01
8.43478323332483e-01,4.18787087015561e+01,3.92954859981658e+01
8.45420796970459e-01,4.18818478667179e+01,3.91952303194966e+01
8.47367743994093e-01,4.18849646165159e+01,3.90952170780354e+01
8.49319174705290e-01,4.18880591076841e+01,3.89954458607557e+01
8.51275099429680e-01,4.18911314952531e+01,3.88959162516312e+01
8.53235528516672e-01,4.18941819340022e+01,3.87966278322947e+01
8.55200472339508e-01,4.18972105773536e+01,3.86975801806269e+01
8.57169941295321e-01,4.19002175780340e+01,3.85987728730198e+01
8.59143945805187e-01,4.19032030877520e+01,3.85002054804520e+01
8.61122496314179e-01,4.19061672573117e+01,3.84018775736477e+01
8.63105603291428e-01,4.19091102367923e+01,3.83037887195215e+01
8.65093277230172e-01,4.19120321749796e+01,3.82059384822347e+01
8.67085528647815e-01,4.19149332201610e+01,3.81083264247651e+01
8.69082368085982e-01,4.19178135195213e+01,3.80109521048258e+01
8.71083806110574e-01,4.19206732193591e+01,3.79138150802576e+01
8.73089853311827e-01,4.19235124650832e+01,3.78169149049544e+01
8.75100520304361e-01,4.19263314013360e+01,3.77202511310685e+01
8.77115817727245e-01,4.19291301715720e+01,3.76238233081682e+01
8.79135756244048e-01,4.19319089188424e+01,3.75276309834096e+01
8.81160346542895e-01,4.19346677846309e+01,3.74316737015021e+01
8.83189599336526e-01,4.19374069102567e+01,3.73359510061872e+01
8.85223525362352e-01,4.19401264357486e+01,3.72404624371784e+01
8.87262135382512e-01,4.19428265002878e+01,3.71452075334031e+01
8.89305440183927e-01,4.19455072422428e+01,3.70501858313290e+01
8.91353450578363e-01,4.19481687992737e+01,3.69553968654903e+01
8.93406177402483e-01,4.19508113078583e+01,3.68608401685510e+01
8.95463631517905e-01,4.19534349038679e+01,3.67665152708160e+01
8.97525823811262e-01,4.19560397221731e+01,3.66724217008240e+01
8.99592765194259e-01,4.19586258968283e+01,3.65785589858690e+01
9.01664466603727e-01,4.19611935611838e+01,3.64849266510185e+01
9.03740939001688e-01,4.19637428474225e+01,3.63915242187039e+01
9.05822193375404e-01,4.19662738871529e+01,3.62983512114802e+01
9.07908240737444e-01,4.19687868110748e+01,3.62054071493864e+01
9.09999092125736e-01,4.19712817488604e+01,3.61126915500952e+01
9.12094758603629e-01,4.19737588297660e+01,3.60202039302723e+01
9.14195251259948e-01,4.19762181817818e+01,3.59279438058169e+01
9.16300581209056e-01,4.19786599323469e+01,3.58359106898318e+01
9.18410759590913e-01,4.19810842079513e+01,3.57441040942371e+01
9.20525797571132e-01,4.19834911342086e+01,3.56525235313372e+01
9.22645706341039e-01,4.19858808360874e+01,3.55611685090230e+01
9.24770497117735e-01,4.19882534375800e+01,3.54700385360943e+01
9.26900181144151e-01,4.19906090621178e+01,3.53791331193417e+01
9.29034769689112e-01,4.19929478319088e+01,3.52884517636235e+01
9.31174274047392e-01,4.19952698686849e+01,3.51979939740394e+01
9.33318705539777e-01,4.19975752933266e+01,3.51077592533609e+01
9.35468075513126e-01,4.19998642258392e+01,3.50177471036509e+01
9.37622395340426e-01,4.20021367853573e+01,3.49279570259362e+01
9.39781676420857e-01,4.20043930905663e+01,3.48383885193849e+01
9.41945930179849e-01,4.20066332589557e+01,3.47490410831497e+01
9.44115168069146e-01,4.20088574076065e+01,3.46599142143804e+01
9.46289401566863e-01,4.20110656523161e+01,3.45710074105063e+01
9.48468642177550e-01,4.20132581087407e+01,3.44823201669356e+01
9.50652901432249e-01,4.20154348912112e+01,3.43938519788001e+01
9.52842190888559e-01,4.20175961135976e+01,3.43056023395480e+01
9.55036522130695e-01,4.20197418890675e+01,3.42175707427665e+01
9.57235906769549e-01,4.20218723296864e+01,3.41297566805943e+01
9.59440356442752e-01,4.20239875470289e+01,3.40421596455304e+01
9.61649882814737e-01,4.20260876518750e+01,3.39547791263853e+01
9.63864497576798e-01,4.20281727543228e+01,3.38676146148763e+01
9.66084212447155e-01,4.20302429634350e+01,3.37806656001272e+01
9.68309039171011e-01,4.20322983879455e+01,3.36939315703299e+01
9.70538989520622e-01,4.20343391353924e+01,3.36074120144888e+01
9.72774075295350e-01,4.20363653130919e+01,3.35211064193475e+01
9.75014308321734e-01,4.20383770272053e+01,3.34350142717930e+01
9.77259700453546e-01,4.20403743833700e+01,3.33491350590699e+01
9.79510263571858e-01,4.20423574864989e+01,3.32634682668256e+01
9.81766009585103e-01,4.20443264405829e+01,3.31780133800420e+01
9.84026950429138e-01,4.20462813491783e+01,3.30927698845280e+01
9.86293098067307e-01,4.20482223150844e+01,3.30077372641077e+01
9.88564464490506e-01,4.20501494401331e+01,3.29229150029759e+01
9.90841061717245e-01,4.20520628256463e+01,3.28383025859414e+01
9.93122901793711e-01,4.20539625724610e+01,3.27538994952632e+01
9.95409996793833e-01,4.20558487802086e+01,3.26697052147923e+01
9.97702358819345e-01,4.20577215482832e+01,3.25857192273033e+01
9.99999999999852e-01,4.20595809751227e+01,3.25019410153625e+01
1.00230293249289e+00,4.20614271586088e+01,3.24183700612084e+01
1.00461116848400e+00,4.20632601958506e+01,3.23350058467343e+01
1.00692472018677e+00,4.20650801834563e+01,3.22518478544148e+01
1.00924359984293e+00,4.20668872171212e+01,3.21688955662317e+01
1.01156781972240e+00,4.20686813920096e+01,3.20861484633947e+01
1.01389739212335e+00,4.20704628026375e+01,3.20036060271538e+01
1.01623232937228e+00,4.20722315427482e+01,3.19212677397499e+01
