time,vin,vw,vh,vl,vdac
3.559570312500000000e-01,1.143227606799543050e+00,6.744776067995430502e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.564453125000000000e-01,1.142278298577787510e+00,6.735282985777875098e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.569335937500000000e-01,1.141325298083287976e+00,6.725752980832879757e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.574218750000000000e-01,1.140368614286047411e+00,6.716186142860474106e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.579101562500000000e-01,1.139408256190737934e+00,6.706582561907379336e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.583984375000000000e-01,1.138444232836616221e+00,6.696942328366162211e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.588867187500000000e-01,1.137476553297436910e+00,6.687265532974369098e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.593750000000000000e-01,1.136505226681368441e+00,6.677552266813684412e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.598632812500000000e-01,1.135530262130906909e+00,6.667802621309069089e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.603515625000000000e-01,1.134551668822789683e+00,6.658016688227896829e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.608398437500000000e-01,1.133569455967910145e+00,6.648194559679101445e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.613281250000000000e-01,1.132583632811229535e+00,6.638336328112295348e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.618164062500000000e-01,1.131594208631690579e+00,6.628442086316905790e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.623046875000000000e-01,1.130601192742130889e+00,6.618511927421308894e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.627929687500000000e-01,1.129604594489193925e+00,6.608545944891939250e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.632812500000000000e-01,1.128604423253242395e+00,6.598544232532423948e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.637695312500000000e-01,1.127600688448268329e+00,6.588506884482683290e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.642578125000000000e-01,1.126593399521806260e+00,6.578433995218062602e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.647460937500000000e-01,1.125582565954843295e+00,6.568325659548432949e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.652343750000000000e-01,1.124568197261729630e+00,6.558181972617296296e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.657226562500000000e-01,1.123550302990090177e+00,7.500000000000000000e-01,8.437500000000000000e-01,6.562500000000000000e-01,4.687500000000000000e-01
3.662109375000000000e-01,1.122528892720733085e+00,7.475288927207330847e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.666992187500000000e-01,1.121503976067560915e+00,7.465039760675609148e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.671875000000000000e-01,1.120475562677479608e+00,7.454755626774796085e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.676757812500000000e-01,1.119443662230307668e+00,7.444436622303076678e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.681640625000000000e-01,1.118408284438685119e+00,7.434082844386851185e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.686523437500000000e-01,1.117369439047981805e+00,7.423694390479818050e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.691406250000000000e-01,1.116327135836206352e+00,7.413271358362063523e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.696289062500000000e-01,1.115281384613913795e+00,7.402813846139137954e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.701171875000000000e-01,1.114232195224112765e+00,7.392321952241127647e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.706054687500000000e-01,1.113179577542172893e+00,7.381795775421728933e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.710937500000000000e-01,1.112123541475733557e+00,7.371235414757335569e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.715820312500000000e-01,1.111064096964607728e+00,7.360640969646077281e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.720703125000000000e-01,1.110001253980690938e+00,7.350012539806909384e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.725585937500000000e-01,1.108935022527865799e+00,7.339350225278657991e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.730468750000000000e-01,1.107865412641909408e+00,7.328654126419094084e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.735351562500000000e-01,1.106792434390396762e+00,7.317924343903967621e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.740234375000000000e-01,1.105716097872608383e+00,7.307160978726083833e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.745117187500000000e-01,1.104636413219432844e+00,7.296364132194328445e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.750000000000000000e-01,1.103553390593273731e+00,7.285533905932737309e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.754882812500000000e-01,1.102467040187952607e+00,7.274670401879526072e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.759765625000000000e-01,1.101377372228612650e+00,7.263773722286126500e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.764648437500000000e-01,1.100284396971624279e+00,7.252843969716242789e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.769531250000000000e-01,1.099188124704486569e+00,7.241881247044865688e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.774414062500000000e-01,1.098088565745731549e+00,7.230885657457315485e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.779296875000000000e-01,1.096985730444826945e+00,7.219857304448269453e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.784179687500000000e-01,1.095879629182078929e+00,7.208796291820789293e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.789062500000000000e-01,1.094770272368533526e+00,7.197702723685335258e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.793945312500000000e-01,1.093657670445879582e+00,7.186576704458795817e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.798828125000000000e-01,1.092541833886350178e+00,7.175418338863501777e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.803710937500000000e-01,1.091422773192624041e+00,7.164227731926240406e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.808593750000000000e-01,1.090300498897726733e+00,7.153004988977267331e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.813476562500000000e-01,1.089175021564930734e+00,7.141750215649307343e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.818359375000000000e-01,1.088046351787657962e+00,7.130463517876579616e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.823242187500000000e-01,1.086914500189378074e+00,7.119145001893780744e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.828125000000000000e-01,1.085779477423509221e+00,7.107794774235092206e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.833007812500000000e-01,1.084641294173318116e+00,7.096412941733181157e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.837890625000000000e-01,1.083499961151818791e+00,7.084999611518187912e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.842773437500000000e-01,1.082355489101672452e+00,7.073554891016724522e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.847656250000000000e-01,1.081207888795086003e+00,7.062078887950860029e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.852539062500000000e-01,1.080057171033710350e+00,7.050571710337103504e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.857421875000000000e-01,1.078903346648539374e+00,7.039033466485393742e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.862304687500000000e-01,1.077746426499807786e+00,7.027464264998077859e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.867187500000000000e-01,1.076586421476888322e+00,7.015864214768883222e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.872070312500000000e-01,1.075423342498190493e+00,7.004233424981904932e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.876953125000000000e-01,1.074257200511056221e+00,6.992572005110562205e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.881835937500000000e-01,1.073088006491658364e+00,6.980880064916583638e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.886718750000000000e-01,1.071915771444895693e+00,6.969157714448956931e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.891601562500000000e-01,1.070740506404291636e+00,6.957405064042916365e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.896484375000000000e-01,1.069562222431887921e+00,6.945622224318879212e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.901367187500000000e-01,1.068380930618142211e+00,6.933809306181422105e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.906250000000000000e-01,1.067196642081822855e+00,6.921966420818228549e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.911132812500000000e-01,1.066009367969904531e+00,6.910093679699045310e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.916015625000000000e-01,1.064819119457463659e+00,6.898191194574636587e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.920898437500000000e-01,1.063625907747572041e+00,6.886259077475720414e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.925781250000000000e-01,1.062429744071193172e+00,6.874297440711931717e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.930664062500000000e-01,1.061230639687074984e+00,6.862306396870749836e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.935546875000000000e-01,1.060028605881644825e+00,6.850286058816448254e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.940429687500000000e-01,1.058823653968901990e+00,6.838236539689019899e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.945312500000000000e-01,1.057615795290313354e+00,6.826157952903133541e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.950195312500000000e-01,1.056405041214704799e+00,6.814050412147047986e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.955078125000000000e-01,1.055191403138154849e+00,6.801914031381548487e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.959960937500000000e-01,1.053974892483886761e+00,6.789748924838867605e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.964843750000000000e-01,1.052755520702162828e+00,6.777555207021628281e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.969726562500000000e-01,1.051533299270174249e+00,6.765332992701742487e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.974609375000000000e-01,1.050308239691934542e+00,6.753082396919345420e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.979492187500000000e-01,1.049080353498171192e+00,6.740803534981711920e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.984375000000000000e-01,1.047849652246216845e+00,6.728496522462168450e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.989257812500000000e-01,1.046616147519900064e+00,6.716161475199000641e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.994140625000000000e-01,1.045379850929437193e+00,6.703798509294371932e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
3.999023437500000000e-01,1.044140774111322667e+00,6.691407741113226670e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.003906250000000000e-01,1.042898928728219543e+00,6.678989287282195431e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.008789062500000000e-01,1.041654326468849145e+00,6.666543264688491455e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.013671875000000000e-01,1.040406979047882263e+00,6.654069790478822632e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.018554687500000000e-01,1.039156898205827906e+00,6.641568982058279058e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.023437500000000000e-01,1.037904095708922725e+00,6.629040957089227248e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.028320312500000000e-01,1.036648583349021102e+00,6.616485833490211022e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.033203125000000000e-01,1.035390372943483683e+00,6.603903729434836833e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.038085937500000000e-01,1.034129476335065911e+00,6.591294763350659114e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.042968750000000000e-01,1.032865905391806782e+00,6.578659053918067823e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.047851562500000000e-01,1.031599672006917157e+00,6.565996720069171566e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.052734375000000000e-01,1.030330788098668071e+00,6.553307880986680711e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.057617187500000000e-01,1.029059265610278162e+00,7.500000000000000000e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
4.062500000000000000e-01,1.027785116509801089e+00,7.465351165098010888e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
4.067382812500000000e-01,1.026508352790013845e+00,7.452583527900138449e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
