wout,mag_flicker_0,mag_flicker_1,mag_flicker_2,phase_flicker_0,phase_flicker_1,phase_flicker_2
1.270574105208541823e+03,4.008642723124556539e+01,3.415140327762146200e+01,2.082785346075334942e+01,-3.599865417850784866e+02,-3.599866737283645080e+02,-3.599876429117745147e+02
1.294195841449986347e+03,4.008642724008601732e+01,3.415140328645937728e+01,2.082785346952159955e+01,-3.599867874251750095e+02,-3.599869169602246757e+02,-3.599878684540439053e+02
1.318256738556407527e+03,4.008642724860670370e+01,3.415140329497761229e+01,2.082785347797269182e+01,-3.599870285818349771e+02,-3.599871557526035986e+02,-3.599880898797034092e+02
1.342764961137864248e+03,4.008642725681917796e+01,3.415140330318774886e+01,2.082785348611809439e+01,-3.599872653368903457e+02,-3.599873901865307744e+02,-3.599883072638896238e+02
1.367728825595849457e+03,4.008642726473460982e+01,3.415140331110090699e+01,2.082785349396887753e+01,-3.599874977706793970e+02,-3.599876203415570899e+02,-3.599885206803676851e+02
1.393156802945303525e+03,4.008642727236372139e+01,3.415140331872783719e+01,2.082785350153568515e+01,-3.599877259620740801e+02,-3.599878462957811394e+02,-3.599887302015563932e+02
1.419057521689092709e+03,4.008642727971689368e+01,3.415140332607889917e+01,2.082785350882879527e+01,-3.599879499885067844e+02,-3.599880681258761683e+02,-3.599889358985528816e+02
1.445439770745927945e+03,4.008642728680408140e+01,3.415140333316406895e+01,2.082785351585810929e+01,-3.599881699259966581e+02,-3.599882859071160510e+02,-3.599891378411564347e+02
1.472312502432719384e+03,4.008642729363493373e+01,3.415140333999295308e+01,2.082785352263316625e+01,-3.599883858491753017e+02,-3.599884997134006994e+02,-3.599893360978924761e+02
1.499684835502373971e+03,4.008642730021869482e+01,3.415140334657483123e+01,2.082785352916315702e+01,-3.599885978313121200e+02,-3.599887096172811880e+02,-3.599895307360355332e+02
1.527566058238073538e+03,4.008642730656432462e+01,3.415140335291863494e+01,2.082785353545695628e+01,-3.599888059443391626e+02,-3.599889156899844238e+02,-3.599897218216324291e+02
1.555965631605075032e+03,4.008642731268041359e+01,3.415140335903298308e+01,2.082785354152310120e+01,-3.599890102588757372e+02,-3.599891180014371912e+02,-3.599899094195244516e+02
1.584893192461113813e+03,4.008642731857528929e+01,3.415140336492616768e+01,2.082785354736982697e+01,-3.599892108442519998e+02,-3.599893166202900261e+02,-3.599900935933692949e+02
1.614358556826486847e+03,4.008642732425693112e+01,3.415140337060618947e+01,2.082785355300507746e+01,-3.599894077685328284e+02,-3.599895116139406355e+02,-3.599902744056629444e+02
1.644371723214932672e+03,4.008642732973307687e+01,3.415140337608075782e+01,2.082785355843648745e+01,-3.599896010985406747e+02,-3.599897030485561231e+02,-3.599904519177605380e+02
1.674942876026437943e+03,4.008642733501113753e+01,3.415140338135729792e+01,2.082785356367143947e+01,-3.599897908998784715e+02,-3.599898909890964660e+02,-3.599906261898974549e+02
1.706082389003124263e+03,4.008642734009828956e+01,3.415140338644299334e+01,2.082785356871703897e+01,-3.599899772369516882e+02,-3.599900754993355463e+02,-3.599907972812096091e+02
1.737800828749376251e+03,4.008642734500142524e+01,3.415140339134472924e+01,2.082785357358013556e+01,-3.599901601729901586e+02,-3.599902566418834340e+02,-3.599909652497536285e+02
1.770108958317422321e+03,4.008642734972721655e+01,3.415140339606917053e+01,2.082785357826733019e+01,-3.599903397700699088e+02,-3.599904344782073622e+02,-3.599911301525263525e+02
1.803017740859569813e+03,4.008642735428207260e+01,3.415140340062271207e+01,2.082785358278498222e+01,-3.599905160891336209e+02,-3.599906090686528728e+02,-3.599912920454844993e+02
1.836538343348347325e+03,4.008642735867216800e+01,3.415140340501155691e+01,2.082785358713923074e+01,-3.599906891900120627e+02,-3.599907804724637685e+02,-3.599914509835633680e+02
1.870682140365801615e+03,4.008642736290347131e+01,3.415140340924165230e+01,2.082785359133597325e+01,-3.599908591314434716e+02,-3.599909487478026335e+02,-3.599916070206954259e+02
1.905460717963248271e+03,4.008642736698172371e+01,3.415140341331873941e+01,2.082785359538092251e+01,-3.599910259710943592e+02,-3.599911139517706715e+02,-3.599917602098291241e+02
1.940885877592779025e+03,4.008642737091246744e+01,3.415140341724835338e+01,2.082785359927955682e+01,-3.599911897655786106e+02,-3.599912761404265780e+02,-3.599919106029461773e+02
1.976969640111861963e+03,4.008642737470103157e+01,3.415140342103583038e+01,2.082785360303717681e+01,-3.599913505704767545e+02,-3.599914353688060942e+02,-3.599920582510795839e+02
2.013724249862389570e+03,4.008642737835256042e+01,3.415140342468630763e+01,2.082785360665888064e+01,-3.599915084403548349e+02,-3.599915916909401972e+02,-3.599922032043309628e+02
2.051162178825566571e+03,4.008642738187199939e+01,3.415140342820474473e+01,2.082785361014958170e+01,-3.599916634287830561e+02,-3.599917451598740286e+02,-3.599923455118874926e+02
2.089296130854040712e+03,4.008642738526415172e+01,3.415140343159591652e+01,2.082785361351402287e+01,-3.599918155883538020e+02,-3.599918958276841749e+02,-3.599924852220385674e+02
2.128139045982713469e+03,4.008642738853360044e+01,3.415140343486442731e+01,2.082785361675676938e+01,-3.599919649706994846e+02,-3.599920437454970283e+02,-3.599926223821920530e+02
2.167704104819696113e+03,4.008642739168478641e+01,3.415140343801471801e+01,2.082785361988222306e+01,-3.599921116265101659e+02,-3.599921889635056118e+02,-3.599927570388907156e+02
2.208004733018901334e+03,4.008642739472199423e+01,3.415140344105105186e+01,2.082785362289462228e+01,-3.599922556055507243e+02,-3.599923315309870304e+02,-3.599928892378277965e+02
2.249054605835782695e+03,4.008642739764933793e+01,3.415140344397756422e+01,2.082785362579806332e+01,-3.599923969566777942e+02,-3.599924714963186716e+02,-3.599930190238624164e+02
2.290867652767774871e+03,4.008642740047080366e+01,3.415140344679821283e+01,2.082785362859647904e+01,-3.599925357278560796e+02,-3.599926089069952013e+02,-3.599931464410350372e+02
2.333458062281004459e+03,4.008642740319021414e+01,3.415140344951684881e+01,2.082785363129368150e+01,-3.599926719661750099e+02,-3.599927438096443097e+02,-3.599932715325822414e+02
2.376840286624878445e+03,4.008642740581124997e+01,3.415140345213713857e+01,2.082785363389331224e+01,-3.599928057178644849e+02,-3.599928762500426842e+02,-3.599933943409514541e+02
2.421029046736180135e+03,4.008642740833749230e+01,3.415140345466265615e+01,2.082785363639892395e+01,-3.599929370283105641e+02,-3.599930062731314138e+02,-3.599935149078154382e+02
2.466039337234341019e+03,4.008642741077235883e+01,3.415140345709681924e+01,2.082785363881390239e+01,-3.599930659420709844e+02,-3.599931339230313938e+02,-3.599936332740862213e+02
2.511886431509582053e+03,4.008642741311915358e+01,3.415140345944293898e+01,2.082785364114152316e+01,-3.599931925028901674e+02,-3.599932592430582190e+02,-3.599937494799290789e+02
2.558585886905647840e+03,4.008642741538104559e+01,3.415140346170419150e+01,2.082785364338495171e+01,-3.599933167537141685e+02,-3.599933822757369057e+02,-3.599938635647764045e+02
2.606153549998897688e+03,4.008642741756113992e+01,3.415140346388365344e+01,2.082785364554723628e+01,-3.599934387367050590e+02,-3.599935030628161030e+02,-3.599939755673406694e+02
2.654605561975541605e+03,4.008642741966237821e+01,3.415140346598428778e+01,2.082785364763131142e+01,-3.599935584932554775e+02,-3.599936216452827011e+02,-3.599940855256277814e+02
2.703958364108846126e+03,4.008642742168760265e+01,3.415140346800894378e+01,2.082785364964000152e+01,-3.599936760640026705e+02,-3.599937380633754742e+02,-3.599941934769500449e+02
2.754228703338168998e+03,4.008642742363957723e+01,3.415140346996035703e+01,2.082785365157603508e+01,-3.599937914888419073e+02,-3.599938523565985520e+02,-3.599942994579386664e+02
2.805433637951716264e+03,4.008642742552095228e+01,3.415140347184119207e+01,2.082785365344204109e+01,-3.599939048069404066e+02,-3.599939645637353465e+02,-3.599944035045563169e+02
2.857590543374949448e+03,4.008642742733427156e+01,3.415140347365399265e+01,2.082785365524054910e+01,-3.599940160567506382e+02,-3.599940747228611144e+02,-3.599945056521091828e+02
2.910717118066608236e+03,4.008642742908200063e+01,3.415140347540121724e+01,2.082785365697400692e+01,-3.599941252760229986e+02,-3.599941828713562586e+02,-3.599946059352591874e+02
2.964831389524345468e+03,4.008642743076651982e+01,3.415140347708525326e+01,2.082785365864475935e+01,-3.599942325018189990e+02,-3.599942890459190039e+02,-3.599947043880354158e+02
3.019951720402018964e+03,4.008642743239009576e+01,3.415140347870837445e+01,2.082785366025508367e+01,-3.599943377705237140e+02,-3.599943932825775619e+02,-3.599948010438460528e+02
3.076096814740711125e+03,4.008642743395495245e+01,3.415140348027277639e+01,2.082785366180716125e+01,-3.599944411178580594e+02,-3.599944956167027499e+02,-3.599948959354892963e+02
3.133285724315588595e+03,4.008642743546320730e+01,3.415140348178059071e+01,2.082785366330309174e+01,-3.599945425788910143e+02,-3.599945960830197009e+02,-3.599949890951649536e+02
3.191537855100765228e+03,4.008642743691690669e+01,3.415140348323387798e+01,2.082785366474492150e+01,-3.599946421880515004e+02,-3.599946947156197439e+02,-3.599950805544849004e+02
3.250872973854347038e+03,4.008642743831802591e+01,3.415140348463459219e+01,2.082785366613459388e+01,-3.599947399791398652e+02,-3.599947915479719427e+02,-3.599951703444841655e+02
3.311311214825914249e+03,4.008642743966845501e+01,3.415140348598464470e+01,2.082785366747400246e+01,-3.599948359853397619e+02,-3.599948866129346357e+02,-3.599952584956313331e+02
3.372873086588692331e+03,4.008642744097005561e+01,3.415140348728586162e+01,2.082785366876496269e+01,-3.599949302392291202e+02,-3.599949799427661787e+02,-3.599953450378387174e+02
3.435579478998749892e+03,4.008642744222456145e+01,3.415140348854001218e+01,2.082785367000922960e+01,-3.599950227727910601e+02,-3.599950715691363712e+02,-3.599954300004728793e+02
3.499451670283577187e+03,4.008642744343369202e+01,3.415140348974880169e+01,2.082785367120848719e+01,-3.599951136174252611e+02,-3.599951615231369146e+02,-3.599955134123641756e+02
3.564511334262446326e+03,4.008642744459908869e+01,3.415140349091386440e+01,2.082785367236436258e+01,-3.599952028039579659e+02,-3.599952498352918155e+02,-3.599955953018168771e+02
3.630780547701016985e+03,4.008642744572234307e+01,3.415140349203679193e+01,2.082785367347843675e+01,-3.599952903626530656e+02,-3.599953365355683559e+02,-3.599956756966187186e+02
3.698281797802666460e+03,4.008642744680494729e+01,3.415140349311909063e+01,2.082785367455221248e+01,-3.599953763232218762e+02,-3.599954216533864724e+02,-3.599957546240499937e+02
3.767037989839092916e+03,4.008642744784840772e+01,3.415140349416225263e+01,2.082785367558714285e+01,-3.599954607148335413e+02,-3.599955052176293862e+02,-3.599958321108934456e+02
3.837072454922792076e+03,4.008642744885412412e+01,3.415140349516767770e+01,2.082785367658464537e+01,-3.599955435661246952e+02,-3.599955872566529820e+02,-3.599959081834425660e+02
3.908408957924024890e+03,4.008642744982346073e+01,3.415140349613673720e+01,2.082785367754606298e+01,-3.599956249052093540e+02,-3.599956677982956421e+02,-3.599959828675111453e+02
3.981071705534977355e+03,4.008642745075773917e+01,3.415140349707073852e+01,2.082785367847270663e+01,-3.599957047596884649e+02,-3.599957468698876824e+02,-3.599960561884419121e+02
4.055085354483843275e+03,4.008642745165821708e+01,3.415140349797096064e+01,2.082785367936583398e+01,-3.599957831566591153e+02,-3.599958244982605606e+02,-3.599961281711148899e+02
4.130475019901618907e+03,4.008642745252612372e+01,3.415140349883862569e+01,2.082785368022665651e+01,-3.599958601227237978e+02,-3.599959007097559720e+02,-3.599961988399560937e+02
4.207266283844445752e+03,4.008642745336263857e+01,3.415140349967490607e+01,2.082785368105634305e+01,-3.599959356839994484e+02,-3.599959755302347730e+02,-3.599962682189455450e+02
4.285485203974391879e+03,4.008642745416889852e+01,3.415140350048093154e+01,2.082785368185601271e+01,-3.599960098661264283e+02,-3.599960489850860199e+02,-3.599963363316257414e+02
4.365158322401656733e+03,4.008642745494599069e+01,3.415140350125780344e+01,2.082785368262676329e+01,-3.599960826942769927e+02,-3.599961210992351539e+02,-3.599964032011093877e+02
4.446312674691083885e+03,4.008642745569498800e+01,3.415140350200658048e+01,2.082785368336963572e+01,-3.599961541931640454e+02,-3.599961918971526984e+02,-3.599964688500874104e+02
4.528975799036204080e+03,4.008642745641687810e+01,3.415140350272826453e+01,2.082785368408563187e+01,-3.599962243870493239e+02,-3.599962614028626149e+02,-3.599965333008366883e+02
4.613175745603790347e+03,4.008642745711266286e+01,3.415140350342385034e+01,2.082785368477573229e+01,-3.599962932997518124e+02,-3.599963296399504316e+02,-3.599965965752271018e+02
4.698941086052151149e+03,4.008642745778328020e+01,3.415140350409427583e+01,2.082785368544087135e+01,-3.599963609546558132e+02,-3.599963966315709740e+02,-3.599966586947297742e+02
4.786300923226380291e+03,4.008642745842963251e+01,3.415140350474045050e+01,2.082785368608195142e+01,-3.599964273747186212e+02,-3.599964624004566645e+02,-3.599967196804238370e+02
4.875284901033860478e+03,4.008642745905262217e+01,3.415140350536324831e+01,2.082785368669984649e+01,-3.599964925824785951e+02,-3.599965269689249681e+02,-3.599967795530034778e+02
4.965923214503357485e+03,4.008642745965306631e+01,3.415140350596352192e+01,2.082785368729538789e+01,-3.599965566000628883e+02,-3.599965903588858396e+02,-3.599968383327853871e+02
5.058246620031137354e+03,4.008642746023178915e+01,3.415140350654208845e+01,2.082785368786939273e+01,-3.599966194491946112e+02,-3.599966525918496245e+02,-3.599968960397154092e+02
5.152286445817561798e+03,4.008642746078958652e+01,3.415140350709972239e+01,2.082785368842262841e+01,-3.599966811512003915e+02,-3.599967136889337667e+02,-3.599969526933752491e+02
5.248074602497723390e+03,4.008642746132720447e+01,3.415140350763718402e+01,2.082785368895585520e+01,-3.599967417270176497e+02,-3.599967736708704820e+02,-3.599970083129892373e+02
5.345643593969713947e+03,4.008642746184538197e+01,3.415140350815521231e+01,2.082785368946979787e+01,-3.599968011972016484e+02,-3.599968325580134660e+02,-3.599970629174308669e+02
5.445026528424208664e+03,4.008642746234480114e+01,3.415140350865449648e+01,2.082785368996514563e+01,-3.599968595819324833e+02,-3.599968903703449428e+02,-3.599971165252291598e+02
5.546257129579104912e+03,4.008642746282617253e+01,3.415140350913572576e+01,2.082785369044258061e+01,-3.599969169010219048e+02,-3.599969471274824855e+02,-3.599971691545748627e+02
5.649369748123022873e+03,4.008642746329012851e+01,3.415140350959954674e+01,2.082785369090274585e+01,-3.599969731739199688e+02,-3.599970028486854972e+02,-3.599972208233267565e+02
5.754399373371566071e+03,4.008642746373730148e+01,3.415140351004658470e+01,2.082785369134626663e+01,-3.599970284197219712e+02,-3.599970575528619747e+02,-3.599972715490176256e+02
5.861381645140284490e+03,4.008642746416829539e+01,3.415140351047745781e+01,2.082785369177374335e+01,-3.599970826571744169e+02,-3.599971112585747051e+02,-3.599973213488603392e+02
5.970352865838365688e+03,4.008642746458369999e+01,3.415140351089274873e+01,2.082785369218575511e+01,-3.599971359046817838e+02,-3.599971639840476882e+02,-3.599973702397534794e+02
6.081350012787176638e+03,4.008642746498408371e+01,3.415140351129301877e+01,2.082785369258287034e+01,-3.599971881803127189e+02,-3.599972157471723904e+02,-3.599974182382872527e+02
6.194410750767811805e+03,4.008642746536998658e+01,3.415140351167880794e+01,2.082785369296561839e+01,-3.599972395018057227e+02,-3.599972665655135415e+02,-3.599974653607490609e+02
6.309573444801931146e+03,4.008642746574192728e+01,3.415140351205063496e+01,2.082785369333452152e+01,-3.599972898865759703e+02,-3.599973164563155024e+02,-3.599975116231290144e+02
6.426877173170193601e+03,4.008642746610041740e+01,3.415140351240902561e+01,2.082785369369008066e+01,-3.599973393517205977e+02,-3.599973654365076641e+02,-3.599975570411254466e+02
6.546361740672747146e+03,4.008642746644593302e+01,3.415140351275444885e+01,2.082785369403278253e+01,-3.599973879140244435e+02,-3.599974135227105307e+02,-3.599976016301499158e+02
6.668067692136218284e+03,4.008642746677896440e+01,3.415140351308737365e+01,2.082785369436308542e+01,-3.599974355899664715e+02,-3.599974607312413468e+02,-3.599976454053330031e+02
6.792036326171843029e+03,4.008642746709993787e+01,3.415140351340825475e+01,2.082785369468143699e+01,-3.599974823957244894e+02,-3.599975070781193267e+02,-3.599976883815289739e+02
6.918309709189362366e+03,4.008642746740930818e+01,3.415140351371753979e+01,2.082785369498827777e+01,-3.599975283471811167e+02,-3.599975525790715096e+02,-3.599977305733209505e+02
7.046930689671467007e+03,4.008642746770748033e+01,3.415140351401563379e+01,2.082785369528401986e+01,-3.599975734599291286e+02,-3.599975972495377050e+02,-3.599977719950259711e+02
7.177942912713614533e+03,4.008642746799487355e+01,3.415140351430294174e+01,2.082785369556906119e+01,-3.599976177492767420e+02,-3.599976411046760063e+02,-3.599978126606996511e+02
7.311390834834171983e+03,4.008642746827186443e+01,3.415140351457986156e+01,2.082785369584379964e+01,-3.599976612302526178e+02,-3.599976841593677932e+02,-3.599978525841411283e+02
7.447319739059888889e+03,4.008642746853884375e+01,3.415140351484676273e+01,2.082785369610859760e+01,-3.599977039176112612e+02,-3.599977264282229044e+02,-3.599978917788977242e+02
7.585775750291835720e+03,4.008642746879616681e+01,3.415140351510400762e+01,2.082785369636381745e+01,-3.599977458258377965e+02,-3.599977679255845260e+02,-3.599979302582693208e+02
7.726805850957020994e+03,4.008642746904418175e+01,3.415140351535195151e+01,2.082785369660980734e+01,-3.599977869691530259e+02,-3.599978086655339098e+02,-3.599979680353133062e+02
7.870457896950984832e+03,4.008642746928322254e+01,3.415140351559092835e+01,2.082785369684689414e+01,-3.599978273615180910e+02,-3.599978486618953752e+02,-3.599980051228484967e+02
8.016780633876789580e+03,4.008642746951360891e+01,3.415140351582125078e+01,2.082785369707540468e+01,-3.599978670166394181e+02,-3.599978879282409707e+02,-3.599980415334599115e+02
8.165823713585922633e+03,4.008642746973567483e+01,3.415140351604325275e+01,2.082785369729565517e+01,-3.599979059479732086e+02,-3.599979264778950778e+02,-3.599980772795027519e+02
8.317637711026709439e+03,4.008642746994971162e+01,3.415140351625721848e+01,2.082785369750794047e+01,-3.599979441687301005e+02,-3.599979643239386178e+02,-3.599981123731068351e+02
8.472274141405963746e+03,4.008642747015599639e+01,3.415140351646344641e+01,2.082785369771254125e+01,-3.599979816918795450e+02,-3.599980014792140537e+02,-3.599981468261803457e+02
8.629785477669702232e+03,4.008642747035482046e+01,3.415140351666221363e+01,2.082785369790974173e+01,-3.599980185301543543e+02,-3.599980379563292558e+02,-3.599981806504144970e+02
8.790225168308841603e+03,4.008642747054645383e+01,3.415140351685379727e+01,2.082785369809981191e+01,-3.599980546960547940e+02,-3.599980737676621061e+02,-3.599982138572867711e+02
8.953647655495937215e+03,4.008642747073116652e+01,3.415140351703844601e+01,2.082785369828300759e+01,-3.599980902018532447e+02,-3.599981089253645337e+02,-3.599982464580652959e+02
9.120108393559095930e+03,4.008642747090917879e+01,3.415140351721642276e+01,2.082785369845957746e+01,-3.599981250595978395e+02,-3.599981434413664942e+02,-3.599982784638125963e+02
9.289663867799363288e+03,4.008642747108076776e+01,3.415140351738795488e+01,2.082785369862975600e+01,-3.599981592811168412e+02,-3.599981773273804606e+02,-3.599983098853891761e+02
9.462371613657929629e+03,4.008642747124614658e+01,3.415140351755327686e+01,2.082785369879378479e+01,-3.599981928780227918e+02,-3.599982105949048901e+02,-3.599983407334573258e+02
9.638290236239705337e+03,4.008642747140554263e+01,3.415140351771263028e+01,2.082785369895187699e+01,-3.599982258617160369e+02,-3.599982432552286014e+02,-3.599983710184847610e+02
9.817479430199844501e+03,4.008642747155916908e+01,3.415140351786621409e+01,2.082785369910424933e+01,-3.599982582433890457e+02,-3.599982753194342990e+02,-3.599984007507482033e+02
1.000000000000000000e+04,4.008642747170724618e+01,3.415140351801424856e+01,2.082785369925111496e+01,-3.599982900340299352e+02,-3.599983067984022682e+02,-3.599984299403366776e+02
1.018591388054116942e+04,4.008642747184995869e+01,3.415140351815692554e+01,2.082785369939266573e+01,-3.599983212444262222e+02,-3.599983377028142399e+02,-3.599984585971550359e+02
1.037528415818012581e+04,4.008642747198750556e+01,3.415140351829443688e+01,2.082785369952909349e+01,-3.599983518851686313e+02,-3.599983680431571997e+02,-3.599984867309275955e+02
1.056817509213658559e+04,4.008642747212008572e+01,3.415140351842697441e+01,2.082785369966059008e+01,-3.599983819666543923e+02,-3.599983978297264571e+02,-3.599985143512008676e+02
1.076465213629834943e+04,4.008642747224786973e+01,3.415140351855472289e+01,2.082785369978733314e+01,-3.599984114990912190e+02,-3.599984270726295108e+02,-3.599985414673474793e+02
1.096478196143185050e+04,4.008642747237103521e+01,3.415140351867785284e+01,2.082785369990948965e+01,-3.599984404925003219e+02,-3.599984557817895165e+02,-3.599985680885685042e+02
1.116863247780561142e+04,4.008642747248973848e+01,3.415140351879652059e+01,2.082785370002722658e+01,-3.599984689567200462e+02,-3.599984839669482994e+02,-3.599985942238975554e+02
1.137627285823430793e+04,4.008642747260415717e+01,3.415140351891090376e+01,2.082785370014070381e+01,-3.599984969014092258e+02,-3.599985116376698784e+02,-3.599986198822030019e+02
1.158777356155126108e+04,4.008642747271443341e+01,3.415140351902114446e+01,2.082785370025007765e+01,-3.599985243360503659e+02,-3.599985388033439335e+02,-3.599986450721916640e+02
1.180320635651729754e+04,4.008642747282070928e+01,3.415140351912739902e+01,2.082785370035549022e+01,-3.599985512699528272e+02,-3.599985654731885916e+02,-3.599986698024112570e+02
1.202264434617413099e+04,4.008642747292314823e+01,3.415140351922981665e+01,2.082785370045709783e+01,-3.599985777122561785e+02,-3.599985916562536659e+02,-3.599986940812534044e+02
1.224616199265048999e+04,4.008642747302189235e+01,3.415140351932851814e+01,2.082785370055502483e+01,-3.599986036719330968e+02,-3.599986173614239533e+02,-3.599987179169567639e+02
1.247383514242943238e+04,4.008642747311704824e+01,3.415140351942365271e+01,2.082785370064941333e+01,-3.599986291577924931e+02,-3.599986425974220197e+02,-3.599987413176095288e+02
1.270574105208541914e+04,4.008642747320877220e+01,3.415140351951535536e+01,2.082785370074038767e+01,-3.599986541784826386e+02,-3.599986673728112123e+02,-3.599987642911522698e+02
1.294195841449986256e+04,4.008642747329717793e+01,3.415140351960373266e+01,2.082785370082806864e+01,-3.599986787424936097e+02,-3.599986916959985592e+02,-3.599987868453805504e+02
1.318256738556407436e+04,4.008642747338238621e+01,3.415140351968891252e+01,2.082785370091258059e+01,-3.599987028581608683e+02,-3.599987155752377248e+02,-3.599988089879477116e+02
1.342764961137864157e+04,4.008642747346451074e+01,3.415140351977101574e+01,2.082785370099403366e+01,-3.599987265336676501e+02,-3.599987390186317384e+02,-3.599988307263676006e+02
1.367728825595849412e+04,4.008642747354366520e+01,3.415140351985014888e+01,2.082785370107254153e+01,-3.599987497770476921e+02,-3.599987620341354955e+02,-3.599988520680165038e+02
1.393156802945303752e+04,4.008642747361996328e+01,3.415140351992641854e+01,2.082785370114821433e+01,-3.599987725961882461e+02,-3.599987846295589407e+02,-3.599988730201365001e+02
1.419057521689092573e+04,4.008642747369349024e+01,3.415140351999993129e+01,2.082785370122114443e+01,-3.599987949988325227e+02,-3.599988068125695122e+02,-3.599988935898372233e+02
1.445439770745928035e+04,4.008642747376435977e+01,3.415140352007077951e+01,2.082785370129143843e+01,-3.599988169925825332e+02,-3.599988285906944157e+02,-3.599989137840985336e+02
1.472312502432719339e+04,4.008642747383267135e+01,3.415140352013906977e+01,2.082785370135919223e+01,-3.599988385849013071e+02,-3.599988499713238639e+02,-3.599989336097730188e+02
1.499684835502374153e+04,4.008642747389851024e+01,3.415140352020488734e+01,2.082785370142448755e+01,-3.599988597831158472e+02,-3.599988709617127824e+02,-3.599989530735882113e+02
1.527566058238072947e+04,4.008642747396196171e+01,3.415140352026832460e+01,2.082785370148742032e+01,-3.599988805944194041e+02,-3.599988915689838791e+02,-3.599989721821487478e+02
1.555965631605075032e+04,4.008642747402312523e+01,3.415140352032946680e+01,2.082785370154809002e+01,-3.599989010258738631e+02,-3.599989118001299175e+02,-3.599989909419387004e+02
1.584893192461114086e+04,4.008642747408207185e+01,3.415140352038840632e+01,2.082785370160655347e+01,-3.599989210844121885e+02,-3.599989316620159912e+02,-3.599990093593239067e+02
1.614358556826487074e+04,4.008642747413888685e+01,3.415140352044520000e+01,2.082785370166291017e+01,-3.599989407768409819e+02,-3.599989511613817399e+02,-3.599990274405540163e+02
1.644371723214932354e+04,4.008642747419365548e+01,3.415140352049994732e+01,2.082785370171722050e+01,-3.599989601098424146e+02,-3.599989703048439651e+02,-3.599990451917644236e+02
1.674942876026438171e+04,4.008642747424643460e+01,3.415140352055271222e+01,2.082785370176956619e+01,-3.599989790899768423e+02,-3.599989890988986190e+02,-3.599990626189787690e+02
1.706082389003124263e+04,4.008642747429730946e+01,3.415140352060356577e+01,2.082785370182002538e+01,-3.599989977236847380e+02,-3.599990075499231352e+02,-3.599990797281105301e+02
1.737800828749376160e+04,4.008642747434633691e+01,3.415140352065258611e+01,2.082785370186865492e+01,-3.599990160172891933e+02,-3.599990256641784754e+02,-3.599990965249655233e+02
1.770108958317422002e+04,4.008642747439359511e+01,3.415140352069983720e+01,2.082785370191552943e+01,-3.599990339769976799e+02,-3.599990434478114025e+02,-3.599991130152432675e+02
1.803017740859570040e+04,4.008642747443914089e+01,3.415140352074536878e+01,2.082785370196070573e+01,-3.599990516089044945e+02,-3.599990609068564140e+02,-3.599991292045396563e+02
1.836538343348347553e+04,4.008642747448304533e+01,3.415140352078925901e+01,2.082785370200424779e+01,-3.599990689189928617e+02,-3.599990780472380152e+02,-3.599991450983479808e+02
1.870682140365801752e+04,4.008642747452535104e+01,3.415140352083155761e+01,2.082785370204621600e+01,-3.599990859131364687e+02,-3.599990948747723678e+02,-3.599991607020616584e+02
1.905460717963248317e+04,4.008642747456613620e+01,3.415140352087232856e+01,2.082785370208666365e+01,-3.599991025971019099e+02,-3.599991113951695638e+02,-3.599991760209754261e+02
1.940885877592779434e+04,4.008642747460545053e+01,3.415140352091162157e+01,2.082785370212565113e+01,-3.599991189765507897e+02,-3.599991276140355581e+02,-3.599991910602875009e+02
1.976969640111862100e+04,4.008642747464332956e+01,3.415140352094950060e+01,2.082785370216322818e+01,-3.599991350570409736e+02,-3.599991435368739303e+02,-3.599992058251012850e+02
2.013724249862389479e+04,4.008642747467985146e+01,3.415140352098600829e+01,2.082785370219944454e+01,-3.599991508440291454e+02,-3.599991591690876476e+02,-3.599992203204267298e+02
2.051162178825566662e+04,4.008642747471504464e+01,3.415140352102118726e+01,2.082785370223435351e+01,-3.599991663428722859e+02,-3.599991745159813945e+02,-3.599992345511827807e+02
2.089296130854040894e+04,4.008642747474895884e+01,3.415140352105509436e+01,2.082785370226799770e+01,-3.599991815588297186e+02,-3.599991895827627104e+02,-3.599992485221982292e+02
2.128139045982713287e+04,4.008642747478165802e+01,3.415140352108778643e+01,2.082785370230041977e+01,-3.599991964970645881e+02,-3.599992043745443198e+02,-3.599992622382138734e+02
2.167704104819696295e+04,4.008642747481317059e+01,3.415140352111928479e+01,2.082785370233167654e+01,-3.599992111626459632e+02,-3.599992188963454396e+02,-3.599992757038839954e+02
2.208004733018901243e+04,4.008642747484353208e+01,3.415140352114964628e+01,2.082785370236180000e+01,-3.599992255605502578e+02,-3.599992331530938827e+02,-3.599992889237780105e+02
2.249054605835782786e+04,4.008642747487280644e+01,3.415140352117891354e+01,2.082785370239083633e+01,-3.599992396956632206e+02,-3.599992471496273083e+02,-3.599993019023817169e+02
2.290867652767774416e+04,4.008642747490102920e+01,3.415140352120712208e+01,2.082785370241881395e+01,-3.599992535727812992e+02,-3.599992608906952114e+02,-3.599993146440991723e+02
2.333458062281004459e+04,4.008642747492822167e+01,3.415140352123430745e+01,2.082785370244578971e+01,-3.599992671966134026e+02,-3.599992743809603439e+02,-3.599993271532541712e+02
2.376840286624878354e+04,4.008642747495443359e+01,3.415140352126051226e+01,2.082785370247179202e+01,-3.599992805717826059e+02,-3.599992876250004201e+02,-3.599993394340912687e+02
