time,vin,vout_buf,vout_st
8.368386220000000320e-01,2.271574310000000096e+00,3.300001210000000018e+00,3.299999999999999822e+00
8.370512159999999868e-01,2.173355920000000108e+00,3.299998249999999800e+00,3.299999999999999822e+00
8.373585149999999144e-01,2.418448720000000218e+00,3.299999230000000061e+00,3.299999999999999822e+00
8.379999999999999671e-01,2.930079899999999959e+00,3.299999810000000089e+00,3.299999999999999822e+00
8.382458389999999371e-01,2.780875089999999883e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.389999999999999680e-01,2.323157909999999937e+00,3.300000770000000028e+00,3.299999999999999822e+00
8.391428290000000345e-01,2.365100609999999826e+00,3.299999689999999930e+00,3.299999999999999822e+00
8.397141450000000784e-01,2.532871699999999837e+00,3.299999870000000168e+00,3.299999999999999822e+00
8.400761749999999806e-01,2.621253349999999926e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.405332280000000766e-01,2.647883629999999933e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.410609399999999791e-01,2.706031009999999792e+00,3.299999950000000126e+00,3.299999999999999822e+00
8.414265829999999502e-01,2.891736299999999815e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.419999999999999707e-01,3.182967829999999942e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.422925140000000477e-01,3.107765890000000031e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.429999999999999716e-01,2.925879259999999871e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.432067079999999715e-01,2.897743380000000091e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.439999999999999725e-01,2.789765539999999877e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.441653669999999998e-01,2.779494699999999874e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.448268340000000265e-01,2.738411370000000122e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.450881959999999582e-01,2.696006160000000040e+00,3.300000030000000084e+00,3.299999999999999822e+00
8.456173690000000631e-01,2.506106139999999982e+00,3.300000190000000000e+00,3.299999999999999822e+00
8.460705560000000292e-01,2.384350959999999908e+00,3.299999769999999888e+00,3.299999999999999822e+00
8.464938950000000517e-01,2.477688039999999869e+00,3.299999849999999846e+00,3.299999999999999822e+00
8.470564449999999912e-01,2.629652779999999801e+00,3.299999810000000089e+00,3.299999999999999822e+00
8.473951159999999483e-01,2.871931179999999806e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.479999999999999760e-01,3.304652359999999955e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.482688369999999978e-01,3.199915709999999969e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.490000000000000879e-01,2.915060729999999989e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.492150699999999608e-01,2.937941540000000185e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.499999999999999778e-01,3.021448749999999794e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.501720560000000093e-01,2.960633829999999911e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.508602790000000526e-01,2.717373999999999956e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.510852289999999432e-01,2.658669329999999942e+00,3.300000020000000145e+00,3.299999999999999822e+00
8.515966059999999782e-01,2.602756770000000053e+00,3.300000030000000084e+00,3.299999999999999822e+00
8.520681840000000618e-01,2.578164699999999865e+00,3.299999890000000047e+00,3.299999999999999822e+00
8.524772849999999735e-01,2.695248059999999946e+00,3.299999970000000005e+00,3.299999999999999822e+00
8.530545469999999408e-01,2.857626740000000165e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.533818279999999534e-01,2.934304580000000051e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.540000000000000924e-01,3.079134369999999787e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.542618250000000302e-01,2.995322809999999780e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.549999999999999822e-01,2.759028990000000015e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.552094599999999769e-01,2.776059150000000031e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.559999999999999831e-01,2.840334200000000031e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.561675680000000455e-01,2.853753220000000201e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.568378399999999617e-01,2.907429280000000116e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.570893700000000726e-01,2.862239649999999802e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.576255870000000225e-01,2.513185959999999941e+00,3.300000300000000220e+00,3.299999999999999822e+00
8.580650420000000000e-01,2.323474599999999946e+00,3.299998840000000211e+00,3.299999999999999822e+00
8.584552909999999537e-01,2.647562769999999954e+00,3.299999779999999827e+00,3.299999999999999822e+00
8.589999999999999858e-01,3.099923710000000110e+00,3.299999829999999967e+00,3.299999989999999883e+00
8.591185439999999840e-01,3.003915150000000089e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.595234480000000232e-01,2.675985709999999962e+00,3.300000049999999963e+00,3.299999999999999822e+00
8.600539870000000198e-01,2.321045729999999807e+00,3.299999230000000061e+00,3.299999999999999822e+00
8.603779099999999680e-01,2.507151690000000155e+00,3.299999650000000173e+00,3.299999999999999822e+00
8.609999999999999876e-01,2.864566340000000100e+00,3.299999909999999925e+00,3.299999999999999822e+00
8.612591379999999797e-01,2.948819330000000072e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.619999999999999885e-01,3.189694030000000069e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.622073099999999490e-01,3.230981499999999951e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.630000000000001004e-01,3.388851649999999882e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.631658480000000688e-01,3.309089070000000188e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.638292419999999971e-01,2.990038510000000205e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.640884519999999513e-01,2.946287630000000046e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.646191670000000773e-01,3.176525960000000204e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.650707619999999931e-01,3.295555939999999850e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.654953339999998940e-01,3.018442760000000114e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.660566090000000328e-01,2.723106930000000148e+00,3.299999950000000126e+00,3.299999999999999822e+00
8.663962669999999422e-01,2.927431139999999932e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.669999999999999929e-01,3.290612419999999982e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.672139599999999504e-01,3.084196659999999923e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.679754129999999179e-01,2.349591849999999926e+00,3.300000809999999785e+00,3.299999999999999822e+00
8.680325410000000463e-01,2.326897950000000215e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.682160580000000127e-01,2.332685829999999960e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.689266730000000383e-01,2.355097649999999820e+00,3.299999970000000005e+00,3.299999999999999822e+00
8.690447560000000848e-01,2.396825779999999906e+00,3.299999090000000024e+00,3.299999999999999822e+00
8.693132930000000425e-01,2.633319370000000159e+00,3.299999769999999888e+00,3.299999999999999822e+00
8.699999999999999956e-01,3.238085460000000193e+00,3.299999849999999846e+00,3.299999999999999822e+00
8.702148289999999120e-01,3.142809440000000176e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.709999999999999964e-01,2.794588699999999815e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.711718630000000463e-01,2.838050250000000219e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.718593170000000780e-01,3.011896720000000194e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.720916600000000463e-01,3.039605400000000124e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.726416229999999219e-01,2.992398300000000066e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.730733280000000374e-01,2.940400690000000150e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.735132990000000763e-01,2.812986420000000098e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.740586630000000135e-01,2.682767769999999885e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.744106390000000451e-01,2.747140279999999990e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.750000000000000000e-01,2.854927749999999875e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.752815809999999752e-01,2.787955240000000057e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.760000000000000009e-01,2.617083150000000025e+00,3.300000059999999902e+00,3.299999999999999822e+00
8.762252650000000864e-01,2.713821929999999938e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.770000000000000018e-01,3.046527950000000207e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.771802119999999592e-01,3.026620859999999968e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.779010590000000391e-01,2.946992310000000170e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.780961130000000114e-01,2.893103580000000008e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.786727910000000641e-01,2.635347900000000188e+00,3.300000069999999841e+00,3.299999999999999822e+00
8.790644900000000872e-01,2.551012619999999842e+00,3.299999500000000197e+00,3.299999999999999822e+00
8.794514289999999512e-01,2.922509910000000044e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.800000000000000044e-01,3.449188060000000000e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.801100880000000126e-01,3.374108290000000121e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.805314400000000541e-01,3.086747330000000122e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.810561799999999666e-01,2.801511200000000201e+00,3.299999989999999883e+00,3.299999999999999822e+00
8.813932620000000107e-01,3.007433439999999791e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.820000000000000062e-01,3.378088029999999797e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.822101769999999288e-01,3.166981240000000142e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.830000000000000071e-01,2.373663950000000078e+00,3.300000659999999808e+00,3.299999999999999822e+00
8.831681420000000449e-01,2.398070590000000113e+00,3.299999870000000168e+00,3.299999999999999822e+00
8.838407080000000304e-01,2.495697559999999982e+00,3.299999919999999864e+00,3.299999999999999822e+00
8.840896750000000193e-01,2.531253609999999821e+00,3.299999929999999804e+00,3.299999999999999822e+00
8.846277290000000848e-01,2.605857139999999905e+00,3.299999960000000065e+00,3.299999999999999822e+00
8.850717399999999957e-01,2.697260920000000173e+00,3.299999929999999804e+00,3.299999999999999822e+00
8.855021829999999428e-01,2.935981280000000027e+00,3.299999979999999944e+00,3.299999999999999822e+00
8.860573919999999992e-01,3.224779250000000097e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.864017459999999904e-01,3.301052690000000123e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.870000000000000107e-01,3.433564150000000037e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.872754830000000315e-01,3.323672900000000041e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.880000000000000115e-01,3.034660469999999943e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.882203869999999446e-01,2.915495159999999863e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.890000000000000124e-01,2.493950170000000188e+00,3.300000269999999958e+00,3.299999999999999822e+00
8.891621690000000022e-01,2.551656949999999924e+00,3.299999859999999785e+00,3.299999999999999822e+00
8.898108470000000159e-01,2.782484409999999908e+00,3.300000020000000145e+00,3.299999999999999822e+00
8.900864899999999524e-01,2.876733189999999940e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.906054320000000857e-01,3.038373179999999785e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.910691920000000099e-01,3.157911420000000025e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.914843460000000386e-01,3.137741679999999977e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.920553540000000226e-01,3.093506740000000033e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.923874769999999845e-01,2.978411449999999849e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.930000000000000160e-01,2.766145049999999994e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.932506470000000087e-01,2.719342430000000199e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.940000000000000169e-01,2.579418040000000190e+00,3.300000059999999902e+00,3.299999999999999822e+00
8.942005179999999998e-01,2.578435550000000021e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.950000000000000178e-01,2.574518310000000199e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.951604140000000154e-01,2.674527840000000101e+00,3.299999950000000126e+00,3.299999999999999822e+00
8.958020709999999776e-01,3.074566180000000148e+00,3.300000010000000206e+00,3.299999999999999822e+00
8.960855540000000063e-01,3.170384359999999901e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.965988799999999870e-01,3.004905860000000040e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.970684429999999931e-01,2.878086839999999924e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.974791039999999720e-01,2.893016830000000095e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.980547549999999823e-01,2.930263710000000188e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.983832829999999214e-01,3.040118909999999897e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.989999999999999103e-01,3.246340219999999999e+00,3.299999999999999822e+00,3.299999999999999822e+00
8.992628230000000444e-01,3.263727180000000061e+00,3.299999999999999822e+00,3.299999999999999822e+00
9.000000000000000222e-01,3.312494870000000091e+00,3.299999999999999822e+00,3.299999999999999822e+00
9.002102579999999854e-01,3.268035059999999881e+00,3.299999999999999822e+00,3.299999999999999822e+00
9.010000000000000231e-01,3.101041379999999847e+00,3.299999999999999822e+00,3.299999999999999822e+00
9.011682060000000272e-01,2.992783999999999889e+00,3.299999999999999822e+00,3.299999999999999822e+00
9.018311770000000394e-01,2.566097599999999979e+00,3.300000149999999799e+00,3.299999999999999822e+00
9.020472620000000719e-01,2.480757600000000007e+00,3.299999660000000112e+00,3.299999999999999822e+00
9.023308360000000805e-01,2.620644609999999819e+00,3.299999870000000168e+00,3.299999999999999822e+00
9.030000000000000249e-01,2.950742640000000083e+00,3.299999960000000065e+00,3.299999999999999822e+00
9.032268589999999930e-01,2.878233279999999894e+00,3.299999999999999822e+00,3.299999999999999822e+00
9.039999999999999147e-01,2.631119840000000210e+00,3.300000059999999902e+00,3.299999999999999822e+00
9.041814870000000059e-01,2.602128229999999931e+00,3.300000049999999963e+00,3.299999999999999822e+00
9.049074369999999812e-01,2.486161880000000046e+00,3.300000100000000103e+00,3.299999999999999822e+00
9.050517539999999306e-01,2.507393019999999861e+00,3.299999570000000215e+00,3.299999999999999822e+00
9.053622820000000182e-01,2.723498429999999804e+00,3.299999940000000187e+00,3.299999999999999822e+00
