 time            v(phi_1)        v(di_phi_1_n)   v(phi_2)        v(di_phi_2_n)   v(Vcm)         
 5.08534937e-04  0.00000000e+00  1.49940828e+00  1.50000000e+00 -5.21520761e-03  7.09129450e-01 
 5.09034937e-04  0.00000000e+00  1.50059128e+00  1.50000000e+00  5.23500279e-03  7.09131103e-01 
 5.09534937e-04  0.00000000e+00  1.49940831e+00  1.50000000e+00 -5.21500782e-03  7.09132603e-01 
 5.10034937e-04  0.00000000e+00  1.50059126e+00  1.50000000e+00  5.23480135e-03  7.09134256e-01 
 5.10534937e-04  0.00000000e+00  1.49940833e+00  1.50000000e+00 -5.21480805e-03  7.09135757e-01 
 5.11034937e-04  0.00000000e+00  1.50059123e+00  1.50000000e+00  5.23459992e-03  7.09137410e-01 
 5.11534937e-04  0.00000000e+00  1.49940836e+00  1.50000000e+00 -5.21460829e-03  7.09138910e-01 
 5.11875010e-04  0.00000000e+00  1.50059120e+00  1.50000000e+00  5.23435117e-03  7.09140059e-01 
 5.11875011e-04  0.00000000e+00  1.49528015e+00  1.35000000e+00 -2.99708204e-02  7.09139547e-01 
 5.11875013e-04  0.00000000e+00  1.48723167e+00  1.05000000e+00 -9.23593553e-02  7.09138882e-01 
 5.11875017e-04  0.00000000e+00  1.48374950e+00  4.50000003e-01 -1.65841560e-01  7.09138657e-01 
 5.11875020e-04  0.00000000e+00  1.48824242e+00  4.97726460e-09 -1.18772707e-01  7.09139045e-01 
 5.11875021e-04  0.00000000e+00  1.49349905e+00  0.00000000e+00 -5.30375206e-02  7.09139559e-01 
 5.11875022e-04  0.00000000e+00  1.50275470e+00  0.00000000e+00  8.11470507e-02  7.09140342e-01 
 5.11875026e-04  0.00000000e+00  1.51236698e+00  0.00000000e+00  3.47131265e-01  7.09141081e-01 
 5.11875032e-04  0.00000000e+00  1.51615292e+00  0.00000000e+00  8.26481725e-01  7.09141399e-01 
 5.11875045e-04  0.00000000e+00  1.50909022e+00  0.00000000e+00  1.38661801e+00  7.09140769e-01 
 5.11875070e-04  0.00000000e+00  1.49890626e+00  0.00000000e+00  1.53752042e+00  7.09139951e-01 
 5.11875101e-04  0.00000000e+00  1.49992756e+00  0.00000000e+00  1.48311642e+00  7.09140036e-01 
 5.11875141e-04  0.00000000e+00  1.50020578e+00  0.00000000e+00  1.50905833e+00  7.09140103e-01 
 5.11875222e-04  0.00000000e+00  1.49979525e+00  0.00000000e+00  1.49333186e+00  7.09140095e-01 
 5.11875384e-04  0.00000000e+00  1.50019197e+00  0.00000000e+00  1.50584387e+00  7.09140244e-01 
 5.11875708e-04  0.00000000e+00  1.49980979e+00  0.00000000e+00  1.49465550e+00  7.09140378e-01 
 5.11876356e-04  0.00000000e+00  1.50018355e+00  0.00000000e+00  1.50520833e+00  7.09140796e-01 
 5.11877652e-04  0.00000000e+00  1.49981439e+00  0.00000000e+00  1.49494581e+00  7.09141449e-01 
 5.11880244e-04  0.00000000e+00  1.50018150e+00  0.00000000e+00  1.50506091e+00  7.09142813e-01 
 5.11885428e-04  0.00000000e+00  1.49981595e+00  0.00000000e+00  1.49501644e+00  7.09145062e-01 
 5.11895795e-04  0.00000000e+00  1.50018148e+00  0.00000000e+00  1.50502523e+00  7.09148791e-01 
 5.11916529e-04  0.00000000e+00  1.49981692e+00  0.00000000e+00  1.49503452e+00  7.09153988e-01 
 5.11957998e-04  0.00000000e+00  1.50018180e+00  0.00000000e+00  1.50497976e+00  7.09160874e-01 
 5.12000000e-04  0.00000000e+00  1.49981740e+00  0.00000000e+00  1.49504038e+00  7.09165460e-01 
 5.12000001e-04  1.49999999e-01  1.53969064e+00  0.00000000e+00  1.50125744e+00  7.09183919e-01 
 5.12000003e-04  4.49999998e-01  1.61628351e+00  0.00000000e+00  1.51296934e+00  7.09224465e-01 
 5.12000007e-04  1.05000000e+00  1.66429915e+00  0.00000000e+00  1.51470471e+00  7.09301325e-01 
 5.12000010e-04  1.49999999e+00  1.47298292e+00  0.00000000e+00  1.48475112e+00  7.09359621e-01 
 5.12000011e-04  1.50000000e+00  1.34463877e+00  0.00000000e+00  1.46774191e+00  7.09357409e-01 
 5.12000012e-04  1.50000000e+00  1.08560350e+00  0.00000000e+00  1.43807646e+00  7.09345863e-01 
 5.12000016e-04  1.50000000e+00  6.17300946e-01  0.00000000e+00  1.40996072e+00  7.09319257e-01 
 5.12000022e-04  1.50000000e+00  1.04177586e-01  0.00000000e+00  1.43486315e+00  7.09292403e-01 
 5.12000035e-04  1.50000000e+00 -3.03315465e-02  0.00000000e+00  1.50006695e+00  7.09312735e-01 
 5.12000056e-04  1.50000000e+00  1.70915613e-02  0.00000000e+00  1.50095014e+00  7.09391139e-01 
 5.12000077e-04  1.50000000e+00 -9.32096962e-03  0.00000000e+00  1.49896229e+00  7.09455086e-01 
 5.12000118e-04  1.50000000e+00  7.04673926e-03  0.00000000e+00  1.50089941e+00  7.09591666e-01 
 5.12000201e-04  1.50000000e+00 -6.11911043e-03  0.00000000e+00  1.49912675e+00  7.09850208e-01 
 5.12000367e-04  1.50000000e+00  5.71792269e-03  0.00000000e+00  1.50081237e+00  7.10344346e-01 
 5.12000698e-04  1.50000000e+00 -5.51782159e-03  0.00000000e+00  1.49917536e+00  7.11219890e-01 
 5.12001361e-04  1.50000000e+00  5.43241519e-03  0.00000000e+00  1.50079528e+00  7.12619831e-01 
 5.12002687e-04  1.50000000e+00 -5.37344924e-03  0.00000000e+00  1.49919479e+00  7.14395343e-01 
 5.12005338e-04  1.50000000e+00  5.36673817e-03  0.00000000e+00  1.50079735e+00  7.15867853e-01 
 5.12010640e-04  1.50000000e+00 -5.33665073e-03  0.00000000e+00  1.49920228e+00  7.16319271e-01 
 5.12021245e-04  1.50000000e+00  5.34979293e-03  0.00000000e+00  1.50079666e+00  7.16259215e-01 
 5.12040446e-04  1.50000000e+00 -5.32779996e-03  0.00000000e+00  1.49920297e+00  7.16290300e-01 
 5.12078847e-04  1.50000000e+00  5.34502541e-03  0.00000000e+00  1.50079627e+00  7.16268252e-01 
 5.12155649e-04  1.50000000e+00 -5.32543470e-03  0.00000000e+00  1.49920316e+00  7.16287041e-01 
 5.12309253e-04  1.50000000e+00  5.34383320e-03  0.00000000e+00  1.50079617e+00  7.16269992e-01 
 5.12616460e-04  1.50000000e+00 -5.32484335e-03  0.00000000e+00  1.49920321e+00  7.16286839e-01 
 5.13116460e-04  1.50000000e+00  5.34351240e-03  0.00000000e+00  1.50079615e+00  7.16271220e-01 
 5.13616460e-04  1.50000000e+00 -5.32460113e-03  0.00000000e+00  1.49920323e+00  7.16287639e-01 
 5.14116460e-04  1.50000000e+00  5.34326823e-03  0.00000000e+00  1.50079613e+00  7.16272556e-01 
 5.14616460e-04  1.50000000e+00 -5.32435890e-03  0.00000000e+00  1.49920325e+00  7.16288448e-01 
 5.15116460e-04  1.50000000e+00  5.34302405e-03  0.00000000e+00  1.50079611e+00  7.16273885e-01 
 5.15616460e-04  1.50000000e+00 -5.32411668e-03  0.00000000e+00  1.49920327e+00  7.16289264e-01 
 5.16116460e-04  1.50000000e+00  5.34277988e-03  0.00000000e+00  1.50079609e+00  7.16275205e-01 
 5.16616460e-04  1.50000000e+00 -5.32387446e-03  0.00000000e+00  1.49920330e+00  7.16290089e-01 
 5.17116460e-04  1.50000000e+00  5.34253571e-03  0.00000000e+00  1.50079607e+00  7.16276518e-01 
 5.17616460e-04  1.50000000e+00 -5.32363224e-03  0.00000000e+00  1.49920332e+00  7.16290920e-01 
 5.18116460e-04  1.50000000e+00  5.34229153e-03  0.00000000e+00  1.50079605e+00  7.16277824e-01 
 5.18616460e-04  1.50000000e+00 -5.32339002e-03  0.00000000e+00  1.49920334e+00  7.16291759e-01 
 5.19116460e-04  1.50000000e+00  5.34204736e-03  0.00000000e+00  1.50079603e+00  7.16279122e-01 
 5.19616460e-04  1.50000000e+00 -5.32314780e-03  0.00000000e+00  1.49920336e+00  7.16292605e-01 
 5.20116460e-04  1.50000000e+00  5.34180320e-03  0.00000000e+00  1.50079601e+00  7.16280413e-01 
 5.20616460e-04  1.50000000e+00 -5.32290558e-03  0.00000000e+00  1.49920338e+00  7.16293458e-01 
 5.21116460e-04  1.50000000e+00  5.34155903e-03  0.00000000e+00  1.50079599e+00  7.16281698e-01 
 5.21616460e-04  1.50000000e+00 -5.32266337e-03  0.00000000e+00  1.49920340e+00  7.16294317e-01 
 5.22116460e-04  1.50000000e+00  5.34131487e-03  0.00000000e+00  1.50079596e+00  7.16282976e-01 
 5.22616460e-04  1.50000000e+00 -5.32242116e-03  0.00000000e+00  1.49920342e+00  7.16295183e-01 
 5.23116460e-04  1.50000000e+00  5.34107071e-03  0.00000000e+00  1.50079594e+00  7.16284248e-01 
 5.23616460e-04  1.50000000e+00 -5.32217895e-03  0.00000000e+00  1.49920344e+00  7.16296054e-01 
 5.24116460e-04  1.50000000e+00  5.34082655e-03  0.00000000e+00  1.50079592e+00  7.16285513e-01 
 5.24616460e-04  1.50000000e+00 -5.32193674e-03  0.00000000e+00  1.49920346e+00  7.16296932e-01 
 5.25116460e-04  1.50000000e+00  5.34058240e-03  0.00000000e+00  1.50079590e+00  7.16286773e-01 
 5.25616460e-04  1.50000000e+00 -5.32169454e-03  0.00000000e+00  1.49920348e+00  7.16297816e-01 
 5.26116460e-04  1.50000000e+00  5.34033825e-03  0.00000000e+00  1.50079588e+00  7.16288027e-01 
 5.26616460e-04  1.50000000e+00 -5.32145235e-03  0.00000000e+00  1.49920350e+00  7.16298705e-01 
 5.27116460e-04  1.50000000e+00  5.34009411e-03  0.00000000e+00  1.50079586e+00  7.16289275e-01 
 5.27616460e-04  1.50000000e+00 -5.32121015e-03  0.00000000e+00  1.49920352e+00  7.16299600e-01 
 5.27875010e-04  1.50000000e+00  5.33973597e-03  0.00000000e+00  1.50079583e+00  7.16290339e-01 
 5.27875011e-04  1.35000000e+00 -2.41900528e-02  0.00000000e+00  1.49531013e+00  7.16262013e-01 
 5.27875013e-04  1.05000000e+00 -7.85944757e-02  0.00000000e+00  1.48697454e+00  7.16207938e-01 
 5.27875017e-04  4.50000003e-01 -1.50780510e-01  0.00000000e+00  1.47933573e+00  7.16115884e-01 
 5.27875020e-04  4.97726460e-09 -1.21666309e-01  0.00000000e+00  1.47783356e+00  7.16061400e-01 
 5.27875021e-04  0.00000000e+00 -7.06503274e-02  0.00000000e+00  1.48202354e+00  7.16065884e-01 
 5.27875022e-04  0.00000000e+00  3.53887277e-02  0.00000000e+00  1.48994218e+00  7.16079294e-01 
 5.27875026e-04  0.00000000e+00  2.57003537e-01  0.00000000e+00  1.49994545e+00  7.16107276e-01 
 5.27875032e-04  0.00000000e+00  7.03888065e-01  0.00000000e+00  1.50777980e+00  7.16151529e-01 
 5.27875045e-04  0.00000000e+00  1.29651122e+00  0.00000000e+00  1.50682317e+00  7.16206041e-01 
 5.27875070e-04  0.00000000e+00  1.54656022e+00  0.00000000e+00  1.49927293e+00  7.16226799e-01 
 5.27875112e-04  0.00000000e+00  1.47621416e+00  0.00000000e+00  1.50005967e+00  7.16221281e-01 
 5.27875157e-04  0.00000000e+00  1.51208218e+00  0.00000000e+00  1.50013006e+00  7.16223958e-01 
 5.27875245e-04  0.00000000e+00  1.49118800e+00  0.00000000e+00  1.49984938e+00  7.16222525e-01 
 5.27875423e-04  0.00000000e+00  1.50754494e+00  0.00000000e+00  1.50015217e+00  7.16223586e-01 
 5.27875778e-04  0.00000000e+00  1.49317198e+00  0.00000000e+00  1.49984855e+00  7.16222697e-01 
 5.27876488e-04  0.00000000e+00  1.50666457e+00  0.00000000e+00  1.50015067e+00  7.16223523e-01 
 5.27877909e-04  0.00000000e+00  1.49356633e+00  0.00000000e+00  1.49984967e+00  7.16222739e-01 
 5.27880750e-04  0.00000000e+00  1.50646202e+00  0.00000000e+00  1.50015002e+00  7.16223515e-01 
 5.27886432e-04  0.00000000e+00  1.49366156e+00  0.00000000e+00  1.49985002e+00  7.16222755e-01 
 5.27897796e-04  0.00000000e+00  1.50641237e+00  0.00000000e+00  1.50014984e+00  7.16223519e-01 
 5.27920524e-04  0.00000000e+00  1.49368517e+00  0.00000000e+00  1.49985011e+00  7.16222766e-01 
 5.27965981e-04  0.00000000e+00  1.50640001e+00  0.00000000e+00  1.50014979e+00  7.16223529e-01 
 5.28000000e-04  0.00000000e+00  1.49369440e+00  0.00000000e+00  1.49985014e+00  7.16222776e-01 
 5.28000001e-04  0.00000000e+00  1.49890520e+00  1.49999999e-01  1.54790743e+00  7.16223163e-01 
 5.28000003e-04  0.00000000e+00  1.50901492e+00  4.49999998e-01  1.63805877e+00  7.16224003e-01 
 5.28000007e-04  0.00000000e+00  1.52574971e+00  1.05000000e+00  1.70645260e+00  7.16225413e-01 
 5.28000010e-04  0.00000000e+00  1.53722064e+00  1.49999999e+00  1.52689650e+00  7.16226381e-01 
 5.28000011e-04  0.00000000e+00  1.53522767e+00  1.50000000e+00  1.39146385e+00  7.16226120e-01 
 5.28000012e-04  0.00000000e+00  1.53012602e+00  1.50000000e+00  1.11795203e+00  7.16225643e-01 
 5.28000016e-04  0.00000000e+00  1.52269295e+00  1.50000000e+00  6.47942879e-01  7.16225073e-01 
 5.28000022e-04  0.00000000e+00  1.52255000e+00  1.50000000e+00  1.21346346e-01  7.16225077e-01 
 5.28000034e-04  0.00000000e+00  1.52095561e+00  1.50000000e+00 -2.20405548e-02  7.16224919e-01 
 5.28000051e-04  0.00000000e+00  1.50220931e+00  1.50000000e+00  1.48872723e-02  7.16223318e-01 
 5.28000069e-04  0.00000000e+00  1.49890614e+00  1.50000000e+00 -8.73488570e-03  7.16223073e-01 
 5.28000107e-04  0.00000000e+00  1.50082253e+00  1.50000000e+00  6.80549056e-03  7.16223207e-01 
 5.28000182e-04  0.00000000e+00  1.49932807e+00  1.50000000e+00 -5.93561835e-03  7.16223107e-01 
 5.28000331e-04  0.00000000e+00  1.50066020e+00  1.50000000e+00  5.61330508e-03  7.16223195e-01 
 5.28000630e-04  0.00000000e+00  1.49939491e+00  1.50000000e+00 -5.39588207e-03  7.16223113e-01 
 5.28001227e-04  0.00000000e+00  1.50061986e+00  1.50000000e+00  5.34684557e-03  7.16223193e-01 
 5.28002423e-04  0.00000000e+00  1.49940181e+00  1.50000000e+00 -5.27382484e-03  7.16223117e-01 
 5.28004813e-04  0.00000000e+00  1.50060212e+00  1.50000000e+00  5.27726175e-03  7.16223201e-01 
 5.28009595e-04  0.00000000e+00  1.49940000e+00  1.50000000e+00 -5.24588655e-03  7.16223138e-01 
 5.28019157e-04  0.00000000e+00  1.50059882e+00  1.50000000e+00  5.26062800e-03  7.16223245e-01 
 5.28037358e-04  0.00000000e+00  1.49940112e+00  1.50000000e+00 -5.23784486e-03  7.16223225e-01 
 5.28073759e-04  0.00000000e+00  1.50059827e+00  1.50000000e+00  5.25645606e-03  7.16223416e-01 
 5.28146562e-04  0.00000000e+00  1.49940140e+00  1.50000000e+00 -5.23577895e-03  7.16223567e-01 
 5.28292169e-04  0.00000000e+00  1.50059813e+00  1.50000000e+00  5.25541509e-03  7.16224100e-01 
 5.28583381e-04  0.00000000e+00  1.49940146e+00  1.50000000e+00 -5.23526290e-03  7.16224934e-01 
 5.29083381e-04  0.00000000e+00  1.50059810e+00  1.50000000e+00  5.25514065e-03  7.16226577e-01 
 5.29583381e-04  0.00000000e+00  1.49940149e+00  1.50000000e+00 -5.23506257e-03  7.16228065e-01 
 5.30083381e-04  0.00000000e+00  1.50059807e+00  1.50000000e+00  5.25493866e-03  7.16229708e-01 
 5.30583381e-04  0.00000000e+00  1.49940152e+00  1.50000000e+00 -5.23486225e-03  7.16231196e-01 
 5.31083381e-04  0.00000000e+00  1.50059804e+00  1.50000000e+00  5.25473670e-03  7.16232839e-01 
 5.31583381e-04  0.00000000e+00  1.49940154e+00  1.50000000e+00 -5.23466197e-03  7.16234327e-01 
 5.32083381e-04  0.00000000e+00  1.50059802e+00  1.50000000e+00  5.25453475e-03  7.16235970e-01 
 5.32583381e-04  0.00000000e+00  1.49940157e+00  1.50000000e+00 -5.23446170e-03  7.16237458e-01 
 5.33083381e-04  0.00000000e+00  1.50059799e+00  1.50000000e+00  5.25433283e-03  7.16239101e-01 
 5.33583381e-04  0.00000000e+00  1.49940160e+00  1.50000000e+00 -5.23426145e-03  7.16240589e-01 
 5.34083381e-04  0.00000000e+00  1.50059796e+00  1.50000000e+00  5.25413092e-03  7.16242232e-01 
 5.34583381e-04  0.00000000e+00  1.49940162e+00  1.50000000e+00 -5.23406123e-03  7.16243720e-01 
 5.35083381e-04  0.00000000e+00  1.50059794e+00  1.50000000e+00  5.25392904e-03  7.16245363e-01 
 5.35583381e-04  0.00000000e+00  1.49940165e+00  1.50000000e+00 -5.23386102e-03  7.16246851e-01 
 5.36083381e-04  0.00000000e+00  1.50059791e+00  1.50000000e+00  5.25372718e-03  7.16248494e-01 
 5.36583381e-04  0.00000000e+00  1.49940167e+00  1.50000000e+00 -5.23366083e-03  7.16249982e-01 
 5.37083381e-04  0.00000000e+00  1.50059788e+00  1.50000000e+00  5.25352534e-03  7.16251625e-01 
 5.37583381e-04  0.00000000e+00  1.49940170e+00  1.50000000e+00 -5.23346067e-03  7.16253113e-01 
 5.38083381e-04  0.00000000e+00  1.50059786e+00  1.50000000e+00  5.25332352e-03  7.16254756e-01 
 5.38583381e-04  0.00000000e+00  1.49940173e+00  1.50000000e+00 -5.23326052e-03  7.16256244e-01 
