 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.02305973e+08 -6.54118311e+01 -3.58733965e+02 -6.83337932e+01 -3.58327195e+02 -6.55656754e+01 -3.58733879e+02 
 1.04665121e+08 -6.54118579e+01 -3.58762324e+02 -6.83338690e+01 -3.58364660e+02 -6.55657023e+01 -3.58762239e+02 
 1.07078670e+08 -6.54118826e+01 -3.58790052e+02 -6.83339402e+01 -3.58401295e+02 -6.55657270e+01 -3.58789970e+02 
 1.09547876e+08 -6.54119053e+01 -3.58817165e+02 -6.83340071e+01 -3.58437115e+02 -6.55657497e+01 -3.58817084e+02 
 1.12074020e+08 -6.54119262e+01 -3.58843675e+02 -6.83340700e+01 -3.58472139e+02 -6.55657706e+01 -3.58843595e+02 
 1.14658417e+08 -6.54119454e+01 -3.58869595e+02 -6.83341291e+01 -3.58506386e+02 -6.55657898e+01 -3.58869518e+02 
 1.17302409e+08 -6.54119631e+01 -3.58894939e+02 -6.83341846e+01 -3.58539871e+02 -6.55658074e+01 -3.58894863e+02 
 1.20007371e+08 -6.54119792e+01 -3.58919720e+02 -6.83342368e+01 -3.58572610e+02 -6.55658236e+01 -3.58919645e+02 
 1.22774708e+08 -6.54119941e+01 -3.58943949e+02 -6.83342859e+01 -3.58604622e+02 -6.55658385e+01 -3.58943876e+02 
 1.25605860e+08 -6.54120077e+01 -3.58967638e+02 -6.83343320e+01 -3.58635922e+02 -6.55658521e+01 -3.58967567e+02 
 1.28502297e+08 -6.54120202e+01 -3.58990800e+02 -6.83343754e+01 -3.58666525e+02 -6.55658646e+01 -3.58990731e+02 
 1.31465525e+08 -6.54120316e+01 -3.59013447e+02 -6.83344163e+01 -3.58696446e+02 -6.55658760e+01 -3.59013379e+02 
 1.34497085e+08 -6.54120421e+01 -3.59035589e+02 -6.83344548e+01 -3.58725700e+02 -6.55658865e+01 -3.59035522e+02 
 1.37598551e+08 -6.54120517e+01 -3.59057237e+02 -6.83344910e+01 -3.58754302e+02 -6.55658961e+01 -3.59057172e+02 
 1.40771537e+08 -6.54120605e+01 -3.59078402e+02 -6.83345250e+01 -3.58782267e+02 -6.55659049e+01 -3.59078339e+02 
 1.44017690e+08 -6.54120685e+01 -3.59099096e+02 -6.83345572e+01 -3.58809609e+02 -6.55659129e+01 -3.59099034e+02 
 1.47338699e+08 -6.54120759e+01 -3.59119328e+02 -6.83345874e+01 -3.58836340e+02 -6.55659203e+01 -3.59119267e+02 
 1.50736290e+08 -6.54120826e+01 -3.59139109e+02 -6.83346159e+01 -3.58862475e+02 -6.55659270e+01 -3.59139049e+02 
 1.54212228e+08 -6.54120888e+01 -3.59158448e+02 -6.83346428e+01 -3.58888027e+02 -6.55659331e+01 -3.59158389e+02 
 1.57768320e+08 -6.54120944e+01 -3.59177355e+02 -6.83346681e+01 -3.58913008e+02 -6.55659387e+01 -3.59177297e+02 
 1.61406415e+08 -6.54120995e+01 -3.59195840e+02 -6.83346920e+01 -3.58937432e+02 -6.55659438e+01 -3.59195783e+02 
 1.65128404e+08 -6.54121041e+01 -3.59213911e+02 -6.83347146e+01 -3.58961309e+02 -6.55659485e+01 -3.59213856e+02 
 1.68936220e+08 -6.54121084e+01 -3.59231579e+02 -6.83347359e+01 -3.58984653e+02 -6.55659528e+01 -3.59231526e+02 
 1.72831844e+08 -6.54121123e+01 -3.59248852e+02 -6.83347560e+01 -3.59007475e+02 -6.55659567e+01 -3.59248800e+02 
 1.76817299e+08 -6.54121158e+01 -3.59265739e+02 -6.83347750e+01 -3.59029787e+02 -6.55659602e+01 -3.59265687e+02 
 1.80894658e+08 -6.54121190e+01 -3.59282248e+02 -6.83347929e+01 -3.59051600e+02 -6.55659634e+01 -3.59282198e+02 
 1.85066040e+08 -6.54121220e+01 -3.59298388e+02 -6.83348099e+01 -3.59072925e+02 -6.55659664e+01 -3.59298338e+02 
 1.89333613e+08 -6.54121247e+01 -3.59314167e+02 -6.83348259e+01 -3.59093772e+02 -6.55659690e+01 -3.59314118e+02 
 1.93699595e+08 -6.54121271e+01 -3.59329592e+02 -6.83348410e+01 -3.59114154e+02 -6.55659714e+01 -3.59329544e+02 
 1.98166255e+08 -6.54121293e+01 -3.59344672e+02 -6.83348553e+01 -3.59134078e+02 -6.55659737e+01 -3.59344625e+02 
 2.02735916e+08 -6.54121313e+01 -3.59359414e+02 -6.83348689e+01 -3.59153556e+02 -6.55659757e+01 -3.59359368e+02 
 2.07410951e+08 -6.54121331e+01 -3.59373826e+02 -6.83348817e+01 -3.59172599e+02 -6.55659775e+01 -3.59373781e+02 
 2.12193792e+08 -6.54121348e+01 -3.59387916e+02 -6.83348939e+01 -3.59191214e+02 -6.55659791e+01 -3.59387872e+02 
 2.17086923e+08 -6.54121363e+01 -3.59401689e+02 -6.83349054e+01 -3.59209412e+02 -6.55659806e+01 -3.59401646e+02 
 2.22092889e+08 -6.54121376e+01 -3.59415154e+02 -6.83349162e+01 -3.59227203e+02 -6.55659820e+01 -3.59415112e+02 
 2.27214291e+08 -6.54121388e+01 -3.59428317e+02 -6.83349266e+01 -3.59244594e+02 -6.55659832e+01 -3.59428275e+02 
 2.32453791e+08 -6.54121400e+01 -3.59441185e+02 -6.83349363e+01 -3.59261596e+02 -6.55659843e+01 -3.59441144e+02 
 2.37814113e+08 -6.54121410e+01 -3.59453764e+02 -6.83349456e+01 -3.59278216e+02 -6.55659853e+01 -3.59453724e+02 
 2.43298042e+08 -6.54121419e+01 -3.59466061e+02 -6.83349544e+01 -3.59294464e+02 -6.55659862e+01 -3.59466022e+02 
 2.48908429e+08 -6.54121427e+01 -3.59478082e+02 -6.83349627e+01 -3.59310347e+02 -6.55659871e+01 -3.59478044e+02 
 2.54648190e+08 -6.54121434e+01 -3.59489834e+02 -6.83349706e+01 -3.59325873e+02 -6.55659878e+01 -3.59489796e+02 
 2.60520309e+08 -6.54121441e+01 -3.59501321e+02 -6.83349781e+01 -3.59341052e+02 -6.55659885e+01 -3.59501284e+02 
 2.66527837e+08 -6.54121447e+01 -3.59512551e+02 -6.83349852e+01 -3.59355889e+02 -6.55659891e+01 -3.59512515e+02 
 2.72673897e+08 -6.54121452e+01 -3.59523529e+02 -6.83349920e+01 -3.59370393e+02 -6.55659896e+01 -3.59523493e+02 
 2.78961683e+08 -6.54121457e+01 -3.59534261e+02 -6.83349984e+01 -3.59384572e+02 -6.55659901e+01 -3.59534225e+02 
 2.85394464e+08 -6.54121462e+01 -3.59544751e+02 -6.83350045e+01 -3.59398433e+02 -6.55659905e+01 -3.59544716e+02 
 2.91975583e+08 -6.54121465e+01 -3.59555006e+02 -6.83350103e+01 -3.59411982e+02 -6.55659909e+01 -3.59554972e+02 
 2.98708461e+08 -6.54121469e+01 -3.59565031e+02 -6.83350158e+01 -3.59425226e+02 -6.55659913e+01 -3.59564997e+02 
 3.05596598e+08 -6.54121472e+01 -3.59574830e+02 -6.83350210e+01 -3.59438174e+02 -6.55659916e+01 -3.59574797e+02 
 3.12643573e+08 -6.54121475e+01 -3.59584409e+02 -6.83350260e+01 -3.59450830e+02 -6.55659919e+01 -3.59584377e+02 
 3.19853049e+08 -6.54121477e+01 -3.59593774e+02 -6.83350307e+01 -3.59463202e+02 -6.55659921e+01 -3.59593742e+02 
 3.27228774e+08 -6.54121480e+01 -3.59602927e+02 -6.83350352e+01 -3.59475296e+02 -6.55659923e+01 -3.59602896e+02 
 3.34774581e+08 -6.54121481e+01 -3.59611875e+02 -6.83350395e+01 -3.59487118e+02 -6.55659925e+01 -3.59611844e+02 
 3.42494392e+08 -6.54121483e+01 -3.59620622e+02 -6.83350435e+01 -3.59498675e+02 -6.55659927e+01 -3.59620592e+02 
 3.50392221e+08 -6.54121485e+01 -3.59629173e+02 -6.83350474e+01 -3.59509972e+02 -6.55659928e+01 -3.59629143e+02 
 3.58472171e+08 -6.54121486e+01 -3.59637531e+02 -6.83350511e+01 -3.59521015e+02 -6.55659930e+01 -3.59637502e+02 
 3.66738442e+08 -6.54121487e+01 -3.59645702e+02 -6.83350546e+01 -3.59531809e+02 -6.55659931e+01 -3.59645672e+02 
 3.75195331e+08 -6.54121488e+01 -3.59653688e+02 -6.83350579e+01 -3.59542361e+02 -6.55659932e+01 -3.59653660e+02 
 3.83847234e+08 -6.54121489e+01 -3.59661496e+02 -6.83350611e+01 -3.59552676e+02 -6.55659933e+01 -3.59661467e+02 
 3.92698648e+08 -6.54121490e+01 -3.59669127e+02 -6.83350641e+01 -3.59562759e+02 -6.55659934e+01 -3.59669100e+02 
 4.01754173e+08 -6.54121491e+01 -3.59676588e+02 -6.83350670e+01 -3.59572615e+02 -6.55659934e+01 -3.59676560e+02 
 4.11018515e+08 -6.54121491e+01 -3.59683880e+02 -6.83350697e+01 -3.59582249e+02 -6.55659935e+01 -3.59683853e+02 
 4.20496491e+08 -6.54121492e+01 -3.59691009e+02 -6.83350723e+01 -3.59591667e+02 -6.55659935e+01 -3.59690982e+02 
 4.30193027e+08 -6.54121492e+01 -3.59697977e+02 -6.83350748e+01 -3.59600873e+02 -6.55659936e+01 -3.59697951e+02 
 4.40113162e+08 -6.54121492e+01 -3.59704789e+02 -6.83350772e+01 -3.59609872e+02 -6.55659936e+01 -3.59704763e+02 
 4.50262052e+08 -6.54121493e+01 -3.59711447e+02 -6.83350795e+01 -3.59618669e+02 -6.55659936e+01 -3.59711421e+02 
 4.60644974e+08 -6.54121493e+01 -3.59717956e+02 -6.83350816e+01 -3.59627268e+02 -6.55659936e+01 -3.59717930e+02 
 4.71267322e+08 -6.54121493e+01 -3.59724319e+02 -6.83350836e+01 -3.59635673e+02 -6.55659937e+01 -3.59724293e+02 
 4.82134619e+08 -6.54121493e+01 -3.59730538e+02 -6.83350856e+01 -3.59643890e+02 -6.55659937e+01 -3.59730513e+02 
 4.93252513e+08 -6.54121493e+01 -3.59736618e+02 -6.83350875e+01 -3.59651921e+02 -6.55659937e+01 -3.59736593e+02 
 5.04626783e+08 -6.54121493e+01 -3.59742561e+02 -6.83350892e+01 -3.59659772e+02 -6.55659937e+01 -3.59742536e+02 
 5.16263340e+08 -6.54121493e+01 -3.59748370e+02 -6.83350909e+01 -3.59667447e+02 -6.55659937e+01 -3.59748346e+02 
 5.28168234e+08 -6.54121493e+01 -3.59754049e+02 -6.83350925e+01 -3.59674949e+02 -6.55659937e+01 -3.59754025e+02 
 5.40347650e+08 -6.54121493e+01 -3.59759600e+02 -6.83350941e+01 -3.59682282e+02 -6.55659937e+01 -3.59759576e+02 
 5.52807921e+08 -6.54121493e+01 -3.59765026e+02 -6.83350955e+01 -3.59689450e+02 -6.55659937e+01 -3.59765002e+02 
 5.65555523e+08 -6.54121493e+01 -3.59770330e+02 -6.83350969e+01 -3.59696457e+02 -6.55659937e+01 -3.59770307e+02 
 5.78597080e+08 -6.54121493e+01 -3.59775516e+02 -6.83350983e+01 -3.59703306e+02 -6.55659937e+01 -3.59775492e+02 
 5.91939372e+08 -6.54121493e+01 -3.59780584e+02 -6.83350996e+01 -3.59710002e+02 -6.55659936e+01 -3.59780561e+02 
 6.05589334e+08 -6.54121493e+01 -3.59785539e+02 -6.83351008e+01 -3.59716547e+02 -6.55659936e+01 -3.59785515e+02 
 6.19554061e+08 -6.54121493e+01 -3.59790382e+02 -6.83351019e+01 -3.59722944e+02 -6.55659936e+01 -3.59790359e+02 
 6.33840810e+08 -6.54121492e+01 -3.59795116e+02 -6.83351030e+01 -3.59729198e+02 -6.55659936e+01 -3.59795093e+02 
 6.48457008e+08 -6.54121492e+01 -3.59799744e+02 -6.83351041e+01 -3.59735311e+02 -6.55659936e+01 -3.59799721e+02 
 6.63410251e+08 -6.54121492e+01 -3.59804268e+02 -6.83351051e+01 -3.59741287e+02 -6.55659936e+01 -3.59804246e+02 
 6.78708313e+08 -6.54121492e+01 -3.59808691e+02 -6.83351061e+01 -3.59747128e+02 -6.55659936e+01 -3.59808668e+02 
 6.94359143e+08 -6.54121492e+01 -3.59813014e+02 -6.83351070e+01 -3.59752838e+02 -6.55659936e+01 -3.59812991e+02 
 7.10370877e+08 -6.54121492e+01 -3.59817240e+02 -6.83351078e+01 -3.59758420e+02 -6.55659935e+01 -3.59817217e+02 
 7.26751838e+08 -6.54121492e+01 -3.59821371e+02 -6.83351087e+01 -3.59763876e+02 -6.55659935e+01 -3.59821348e+02 
 7.43510539e+08 -6.54121491e+01 -3.59825409e+02 -6.83351095e+01 -3.59769210e+02 -6.55659935e+01 -3.59825386e+02 
 7.60655691e+08 -6.54121491e+01 -3.59829357e+02 -6.83351102e+01 -3.59774423e+02 -6.55659935e+01 -3.59829334e+02 
 7.78196206e+08 -6.54121491e+01 -3.59833216e+02 -6.83351110e+01 -3.59779520e+02 -6.55659935e+01 -3.59833193e+02 
 7.96141200e+08 -6.54121491e+01 -3.59836988e+02 -6.83351117e+01 -3.59784502e+02 -6.55659935e+01 -3.59836965e+02 
 8.14500001e+08 -6.54121491e+01 -3.59840675e+02 -6.83351123e+01 -3.59789372e+02 -6.55659935e+01 -3.59840653e+02 
 8.33282151e+08 -6.54121491e+01 -3.59844280e+02 -6.83351129e+01 -3.59794133e+02 -6.55659934e+01 -3.59844257e+02 
 8.52497412e+08 -6.54121491e+01 -3.59847804e+02 -6.83351135e+01 -3.59798786e+02 -6.55659934e+01 -3.59847781e+02 
 8.72155772e+08 -6.54121490e+01 -3.59851249e+02 -6.83351141e+01 -3.59803335e+02 -6.55659934e+01 -3.59851226e+02 
 8.92267449e+08 -6.54121490e+01 -3.59854617e+02 -6.83351147e+01 -3.59807782e+02 -6.55659934e+01 -3.59854594e+02 
 9.12842895e+08 -6.54121490e+01 -3.59857909e+02 -6.83351152e+01 -3.59812130e+02 -6.55659934e+01 -3.59857886e+02 
 9.33892805e+08 -6.54121490e+01 -3.59861127e+02 -6.83351157e+01 -3.59816379e+02 -6.55659934e+01 -3.59861104e+02 
 9.55428121e+08 -6.54121490e+01 -3.59864273e+02 -6.83351162e+01 -3.59820533e+02 -6.55659934e+01 -3.59864250e+02 
 9.77460036e+08 -6.54121490e+01 -3.59867349e+02 -6.83351166e+01 -3.59824594e+02 -6.55659934e+01 -3.59867325e+02 
 1.00000000e+09 -6.54121490e+01 -3.59870355e+02 -6.83351171e+01 -3.59828564e+02 -6.55659933e+01 -3.59870332e+02 
