 time            v(Vb)           v(Voutp)        v(Voutn)        v(Vbias)        v(Vcmref)      
 3.85587501e-03  6.81375721e-01  7.50000000e-01  7.50000000e-01  7.13968753e-01  7.50000000e-01 
 3.85587501e-03  6.80461173e-01  7.50000000e-01  7.50000000e-01  7.13968753e-01  7.50000000e-01 
 3.85587502e-03  6.79323153e-01  7.50000000e-01  7.50000000e-01  7.13968754e-01  7.50000000e-01 
 3.85587502e-03  6.78810080e-01  7.50000000e-01  7.50000000e-01  7.13968755e-01  7.50000000e-01 
 3.85587502e-03  6.78799076e-01  7.50000000e-01  7.50000000e-01  7.13968755e-01  7.50000000e-01 
 3.85587502e-03  6.78789432e-01  7.50000000e-01  7.50000000e-01  7.13968755e-01  7.50000000e-01 
 3.85587502e-03  6.78774692e-01  7.50000000e-01  7.50000000e-01  7.13968756e-01  7.50000000e-01 
 3.85587503e-03  6.78746643e-01  7.50000000e-01  7.50000000e-01  7.13968757e-01  7.50000000e-01 
 3.85587504e-03  6.78709869e-01  7.50000000e-01  7.50000000e-01  7.13968759e-01  7.50000000e-01 
 3.85587505e-03  6.78693205e-01  7.50000000e-01  7.50000000e-01  7.13968764e-01  7.50000000e-01 
 3.85587509e-03  6.78827388e-01  7.50000000e-01  7.50000000e-01  7.13968772e-01  7.50000000e-01 
 3.85587516e-03  6.79269162e-01  7.50000000e-01  7.50000000e-01  7.13968790e-01  7.50000000e-01 
 3.85587530e-03  6.79730872e-01  7.50000000e-01  7.50000000e-01  7.13968825e-01  7.50000000e-01 
 3.85587546e-03  6.79913424e-01  7.50000000e-01  7.50000000e-01  7.13968865e-01  7.50000000e-01 
 3.85587567e-03  6.79929023e-01  7.50000000e-01  7.50000000e-01  7.13968918e-01  7.50000000e-01 
 3.85587596e-03  6.79926210e-01  7.50000000e-01  7.50000000e-01  7.13968989e-01  7.50000000e-01 
 3.85587627e-03  6.79927401e-01  7.50000000e-01  7.50000000e-01  7.13969068e-01  7.50000000e-01 
 3.85587691e-03  6.79926615e-01  7.50000000e-01  7.50000000e-01  7.13969226e-01  7.50000000e-01 
 3.85587817e-03  6.79927312e-01  7.50000000e-01  7.50000000e-01  7.13969543e-01  7.50000000e-01 
 3.85588070e-03  6.79926648e-01  7.50000000e-01  7.50000000e-01  7.13970175e-01  7.50000000e-01 
 3.85588576e-03  6.79927300e-01  7.50000000e-01  7.50000000e-01  7.13971441e-01  7.50000000e-01 
 3.85589589e-03  6.79926658e-01  7.50000000e-01  7.50000000e-01  7.13973972e-01  7.50000000e-01 
 3.85591614e-03  6.79927307e-01  7.50000000e-01  7.50000000e-01  7.13979035e-01  7.50000000e-01 
 3.85595664e-03  6.79926679e-01  7.50000000e-01  7.50000000e-01  7.13989160e-01  7.50000000e-01 
 3.85600000e-03  6.79927332e-01  7.50000000e-01  7.50000000e-01  7.14000000e-01  7.50000000e-01 
 3.85600000e-03  6.79929547e-01  7.50000000e-01  7.50000000e-01  7.14000000e-01  7.50000000e-01 
 3.85600000e-03  6.79934222e-01  7.50000000e-01  7.50000000e-01  7.14000001e-01  7.50000000e-01 
 3.85600001e-03  6.79943624e-01  7.50000000e-01  7.50000000e-01  7.14000002e-01  7.50000000e-01 
 3.85600001e-03  6.79959005e-01  7.50000000e-01  7.50000000e-01  7.14000002e-01  7.50000000e-01 
 3.85600001e-03  6.79958497e-01  7.50000000e-01  7.50000000e-01  7.14000003e-01  7.50000000e-01 
 3.85600001e-03  6.79957134e-01  7.50000000e-01  7.50000000e-01  7.14000003e-01  7.50000000e-01 
 3.85600001e-03  6.79954616e-01  7.50000000e-01  7.50000000e-01  7.14000003e-01  7.50000000e-01 
 3.85600002e-03  6.79950330e-01  7.50000000e-01  7.50000000e-01  7.14000004e-01  7.50000000e-01 
 3.85600002e-03  6.79942823e-01  7.50000000e-01  7.50000000e-01  7.14000005e-01  7.50000000e-01 
 3.85600003e-03  6.79930063e-01  7.50000000e-01  7.50000000e-01  7.14000007e-01  7.50000000e-01 
 3.85600005e-03  6.79915601e-01  7.50000000e-01  7.50000000e-01  7.14000012e-01  7.50000000e-01 
 3.85600009e-03  6.79910678e-01  7.50000000e-01  7.50000000e-01  7.14000022e-01  7.50000000e-01 
 3.85600014e-03  6.79918067e-01  7.50000000e-01  7.50000000e-01  7.14000035e-01  7.50000000e-01 
 3.85600020e-03  6.79923687e-01  7.50000000e-01  7.50000000e-01  7.14000049e-01  7.50000000e-01 
 3.85600029e-03  6.79926572e-01  7.50000000e-01  7.50000000e-01  7.14000073e-01  7.50000000e-01 
 3.85600040e-03  6.79927008e-01  7.50000000e-01  7.50000000e-01  7.14000100e-01  7.50000000e-01 
 3.85600060e-03  6.79927020e-01  7.50000000e-01  7.50000000e-01  7.14000149e-01  7.50000000e-01 
 3.85600087e-03  6.79927005e-01  7.50000000e-01  7.50000000e-01  7.14000218e-01  7.50000000e-01 
 3.85600142e-03  6.79927018e-01  7.50000000e-01  7.50000000e-01  7.14000355e-01  7.50000000e-01 
 3.85600252e-03  6.79927009e-01  7.50000000e-01  7.50000000e-01  7.14000629e-01  7.50000000e-01 
 3.85600386e-03  6.79927018e-01  7.50000000e-01  7.50000000e-01  7.14000964e-01  7.50000000e-01 
 3.85600619e-03  6.79927011e-01  7.50000000e-01  7.50000000e-01  7.14001548e-01  7.50000000e-01 
 3.85601087e-03  6.79927020e-01  7.50000000e-01  7.50000000e-01  7.14002717e-01  7.50000000e-01 
 3.85602022e-03  6.79927015e-01  7.50000000e-01  7.50000000e-01  7.14005054e-01  7.50000000e-01 
 3.85603891e-03  6.79927029e-01  7.50000000e-01  7.50000000e-01  7.14009728e-01  7.50000000e-01 
 3.85607630e-03  6.79927033e-01  7.50000000e-01  7.50000000e-01  7.14019076e-01  7.50000000e-01 
 3.85615109e-03  6.79927065e-01  7.50000000e-01  7.50000000e-01  7.14037773e-01  7.50000000e-01 
 3.85630066e-03  6.79927104e-01  7.50000000e-01  7.50000000e-01  7.14075165e-01  7.50000000e-01 
 3.85659980e-03  6.79927207e-01  7.50000000e-01  7.50000000e-01  7.14149951e-01  7.50000000e-01 
 3.85719809e-03  6.79927388e-01  7.50000000e-01  7.50000000e-01  7.14299522e-01  7.50000000e-01 
 3.85839466e-03  6.79927774e-01  7.50000000e-01  7.50000000e-01  7.14598665e-01  7.50000000e-01 
 3.86078780e-03  6.79928522e-01  7.50000000e-01  7.50000000e-01  7.15196949e-01  7.50000000e-01 
 3.86387501e-03  6.79929506e-01  7.50000000e-01  7.50000000e-01  7.15968752e-01  7.50000000e-01 
 3.86387501e-03  6.79923224e-01  7.50000000e-01  7.50000000e-01  7.15968753e-01  7.50000000e-01 
 3.86387501e-03  6.79911836e-01  7.50000000e-01  7.50000000e-01  7.15968753e-01  7.50000000e-01 
 3.86387502e-03  6.79896551e-01  7.50000000e-01  7.50000000e-01  7.15968754e-01  7.50000000e-01 
 3.86387502e-03  6.79890927e-01  7.50000000e-01  7.50000000e-01  7.15968755e-01  7.50000000e-01 
 3.86387502e-03  6.79891679e-01  7.50000000e-01  7.50000000e-01  7.15968755e-01  7.50000000e-01 
 3.86387502e-03  6.79892869e-01  7.50000000e-01  7.50000000e-01  7.15968755e-01  7.50000000e-01 
 3.86387502e-03  6.79894959e-01  7.50000000e-01  7.50000000e-01  7.15968756e-01  7.50000000e-01 
 3.86387503e-03  6.79899077e-01  7.50000000e-01  7.50000000e-01  7.15968757e-01  7.50000000e-01 
 3.86387504e-03  6.79906214e-01  7.50000000e-01  7.50000000e-01  7.15968759e-01  7.50000000e-01 
 3.86387505e-03  6.79917463e-01  7.50000000e-01  7.50000000e-01  7.15968763e-01  7.50000000e-01 
 3.86387509e-03  6.79930571e-01  7.50000000e-01  7.50000000e-01  7.15968772e-01  7.50000000e-01 
 3.86387516e-03  6.79938920e-01  7.50000000e-01  7.50000000e-01  7.15968789e-01  7.50000000e-01 
 3.86387529e-03  6.79936359e-01  7.50000000e-01  7.50000000e-01  7.15968823e-01  7.50000000e-01 
 3.86387550e-03  6.79931183e-01  7.50000000e-01  7.50000000e-01  7.15968876e-01  7.50000000e-01 
 3.86387575e-03  6.79929730e-01  7.50000000e-01  7.50000000e-01  7.15968939e-01  7.50000000e-01 
 3.86387609e-03  6.79929568e-01  7.50000000e-01  7.50000000e-01  7.15969022e-01  7.50000000e-01 
 3.86387651e-03  6.79929464e-01  7.50000000e-01  7.50000000e-01  7.15969127e-01  7.50000000e-01 
 3.86387722e-03  6.79929537e-01  7.50000000e-01  7.50000000e-01  7.15969306e-01  7.50000000e-01 
 3.86387865e-03  6.79929470e-01  7.50000000e-01  7.50000000e-01  7.15969662e-01  7.50000000e-01 
 3.86388150e-03  6.79929536e-01  7.50000000e-01  7.50000000e-01  7.15970376e-01  7.50000000e-01 
 3.86388721e-03  6.79929474e-01  7.50000000e-01  7.50000000e-01  7.15971803e-01  7.50000000e-01 
 3.86389863e-03  6.79929541e-01  7.50000000e-01  7.50000000e-01  7.15974657e-01  7.50000000e-01 
 3.86392146e-03  6.79929485e-01  7.50000000e-01  7.50000000e-01  7.15980365e-01  7.50000000e-01 
 3.86396712e-03  6.79929563e-01  7.50000000e-01  7.50000000e-01  7.15991780e-01  7.50000000e-01 
 3.86400000e-03  6.79929510e-01  7.50000000e-01  7.50000000e-01  7.16000000e-01  7.50000000e-01 
 3.86400000e-03  6.80037974e-01  7.50000000e-01  7.50000000e-01  7.16000000e-01  7.50000000e-01 
 3.86400000e-03  6.80270255e-01  7.50000000e-01  7.50000000e-01  7.16000001e-01  7.50000000e-01 
 3.86400001e-03  6.80786234e-01  7.50000000e-01  7.50000000e-01  7.16000002e-01  7.50000000e-01 
 3.86400001e-03  6.82017710e-01  7.50000000e-01  7.50000000e-01  7.16000002e-01  7.50000000e-01 
 3.86400001e-03  6.82125468e-01  7.50000000e-01  7.50000000e-01  7.16000003e-01  7.50000000e-01 
 3.86400001e-03  6.82236515e-01  7.50000000e-01  7.50000000e-01  7.16000003e-01  7.50000000e-01 
 3.86400002e-03  6.82410501e-01  7.50000000e-01  7.50000000e-01  7.16000004e-01  7.50000000e-01 
 3.86400002e-03  6.82670094e-01  7.50000000e-01  7.50000000e-01  7.16000005e-01  7.50000000e-01 
 3.86400003e-03  6.83127357e-01  7.50000000e-01  7.50000000e-01  7.16000007e-01  7.50000000e-01 
 3.86400005e-03  6.83855950e-01  7.50000000e-01  7.50000000e-01  7.16000012e-01  7.50000000e-01 
 3.86400008e-03  6.84205503e-01  7.50000000e-01  7.50000000e-01  7.16000021e-01  7.50000000e-01 
 3.86400012e-03  6.83845582e-01  7.50000000e-01  7.50000000e-01  7.16000030e-01  7.50000000e-01 
 3.86400018e-03  6.83591756e-01  7.50000000e-01  7.50000000e-01  7.16000046e-01  7.50000000e-01 
 3.86400026e-03  6.83749683e-01  7.50000000e-01  7.50000000e-01  7.16000064e-01  7.50000000e-01 
 3.86400039e-03  6.84182613e-01  7.50000000e-01  7.50000000e-01  7.16000098e-01  7.50000000e-01 
 3.86400057e-03  6.84670280e-01  7.50000000e-01  7.50000000e-01  7.16000142e-01  7.50000000e-01 
 3.86400092e-03  6.85196055e-01  7.50000000e-01  7.50000000e-01  7.16000230e-01  7.50000000e-01 
 3.86400162e-03  6.85555532e-01  7.50000000e-01  7.50000000e-01  7.16000405e-01  7.50000000e-01 
 3.86400280e-03  6.85592158e-01  7.50000000e-01  7.50000000e-01  7.16000699e-01  7.50000000e-01 
 3.86400438e-03  6.85593366e-01  7.50000000e-01  7.50000000e-01  7.16001095e-01  7.50000000e-01 
 3.86400745e-03  6.85586700e-01  7.50000000e-01  7.50000000e-01  7.16001863e-01  7.50000000e-01 
 3.86401360e-03  6.85594781e-01  7.50000000e-01  7.50000000e-01  7.16003399e-01  7.50000000e-01 
 3.86402589e-03  6.85586759e-01  7.50000000e-01  7.50000000e-01  7.16006472e-01  7.50000000e-01 
 3.86405047e-03  6.85595826e-01  7.50000000e-01  7.50000000e-01  7.16012617e-01  7.50000000e-01 
 3.86409963e-03  6.85588446e-01  7.50000000e-01  7.50000000e-01  7.16024907e-01  7.50000000e-01 
 3.86419795e-03  6.85599377e-01  7.50000000e-01  7.50000000e-01  7.16049488e-01  7.50000000e-01 
 3.86439459e-03  6.85595454e-01  7.50000000e-01  7.50000000e-01  7.16098649e-01  7.50000000e-01 
 3.86478788e-03  6.85613429e-01  7.50000000e-01  7.50000000e-01  7.16196970e-01  7.50000000e-01 
 3.86557446e-03  6.85623529e-01  7.50000000e-01  7.50000000e-01  7.16393614e-01  7.50000000e-01 
 3.86714761e-03  6.85669574e-01  7.50000000e-01  7.50000000e-01  7.16786901e-01  7.50000000e-01 
 3.87029390e-03  6.85735761e-01  7.50000000e-01  7.50000000e-01  7.17573476e-01  7.50000000e-01 
 3.87187501e-03  6.85781941e-01  7.50000000e-01  7.50000000e-01  7.17968752e-01  7.50000000e-01 
 3.87187501e-03  6.85304874e-01  7.50000000e-01  7.50000000e-01  7.17968753e-01  7.50000000e-01 
 3.87187501e-03  6.84395104e-01  7.50000000e-01  7.50000000e-01  7.17968753e-01  7.50000000e-01 
 3.87187502e-03  6.83265591e-01  7.50000000e-01  7.50000000e-01  7.17968754e-01  7.50000000e-01 
 3.87187502e-03  6.82752296e-01  7.50000000e-01  7.50000000e-01  7.17968755e-01  7.50000000e-01 
 3.87187502e-03  6.82741055e-01  7.50000000e-01  7.50000000e-01  7.17968755e-01  7.50000000e-01 
 3.87187502e-03  6.82731001e-01  7.50000000e-01  7.50000000e-01  7.17968755e-01  7.50000000e-01 
 3.87187502e-03  6.82715464e-01  7.50000000e-01  7.50000000e-01  7.17968756e-01  7.50000000e-01 
 3.87187503e-03  6.82685941e-01  7.50000000e-01  7.50000000e-01  7.17968757e-01  7.50000000e-01 
 3.87187504e-03  6.82646672e-01  7.50000000e-01  7.50000000e-01  7.17968759e-01  7.50000000e-01 
 3.87187505e-03  6.82626635e-01  7.50000000e-01  7.50000000e-01  7.17968764e-01  7.50000000e-01 
 3.87187509e-03  6.82758649e-01  7.50000000e-01  7.50000000e-01  7.17968772e-01  7.50000000e-01 
 3.87187516e-03  6.83204837e-01  7.50000000e-01  7.50000000e-01  7.17968790e-01  7.50000000e-01 
 3.87187530e-03  6.83668982e-01  7.50000000e-01  7.50000000e-01  7.17968825e-01  7.50000000e-01 
 3.87187546e-03  6.83849509e-01  7.50000000e-01  7.50000000e-01  7.17968866e-01  7.50000000e-01 
 3.87187568e-03  6.83863913e-01  7.50000000e-01  7.50000000e-01  7.17968919e-01  7.50000000e-01 
 3.87187596e-03  6.83861250e-01  7.50000000e-01  7.50000000e-01  7.17968990e-01  7.50000000e-01 
 3.87187628e-03  6.83862400e-01  7.50000000e-01  7.50000000e-01  7.17969070e-01  7.50000000e-01 
 3.87187692e-03  6.83861627e-01  7.50000000e-01  7.50000000e-01  7.17969229e-01  7.50000000e-01 
 3.87187819e-03  6.83862316e-01  7.50000000e-01  7.50000000e-01  7.17969548e-01  7.50000000e-01 
 3.87188075e-03  6.83861658e-01  7.50000000e-01  7.50000000e-01  7.17970186e-01  7.50000000e-01 
 3.87188585e-03  6.83862306e-01  7.50000000e-01  7.50000000e-01  7.17971463e-01  7.50000000e-01 
 3.87189606e-03  6.83861669e-01  7.50000000e-01  7.50000000e-01  7.17974015e-01  7.50000000e-01 
 3.87191648e-03  6.83862312e-01  7.50000000e-01  7.50000000e-01  7.17979120e-01  7.50000000e-01 
 3.87195732e-03  6.83861689e-01  7.50000000e-01  7.50000000e-01  7.17989330e-01  7.50000000e-01 
 3.87200000e-03  6.83862337e-01  7.50000000e-01  7.50000000e-01  7.18000000e-01  7.50000000e-01 
 3.87200069e-03  6.83860321e-01  7.50000000e-01  7.50000000e-01  7.18000173e-01  7.50000000e-01 
 3.87200207e-03  6.83863241e-01  7.50000000e-01  7.50000000e-01  7.18000518e-01  7.50000000e-01 
 3.87200279e-03  6.83861501e-01  7.50000000e-01  7.50000000e-01  7.18000697e-01  7.50000000e-01 
 3.87200352e-03  6.83862062e-01  7.50000000e-01  7.50000000e-01  7.18000881e-01  7.50000000e-01 
 3.87200433e-03  6.83862277e-01  7.50000000e-01  7.50000000e-01  7.18001081e-01  7.50000000e-01 
 3.87200515e-03  6.83861570e-01  7.50000000e-01  7.50000000e-01  7.18001287e-01  7.50000000e-01 
 3.87200621e-03  6.83862575e-01  7.50000000e-01  7.50000000e-01  7.18001552e-01  7.50000000e-01 
 3.87200750e-03  6.83861409e-01  7.50000000e-01  7.50000000e-01  7.18001874e-01  7.50000000e-01 
 3.87200924e-03  6.83862666e-01  7.50000000e-01  7.50000000e-01  7.18002310e-01  7.50000000e-01 
 3.87201168e-03  6.83861362e-01  7.50000000e-01  7.50000000e-01  7.18002920e-01  7.50000000e-01 
 3.87201513e-03  6.83862695e-01  7.50000000e-01  7.50000000e-01  7.18003782e-01  7.50000000e-01 
 3.87202092e-03  6.83861350e-01  7.50000000e-01  7.50000000e-01  7.18005231e-01  7.50000000e-01 
 3.87203194e-03  6.83862708e-01  7.50000000e-01  7.50000000e-01  7.18007986e-01  7.50000000e-01 
 3.87205398e-03  6.83861356e-01  7.50000000e-01  7.50000000e-01  7.18013496e-01  7.50000000e-01 
 3.87209806e-03  6.83862730e-01  7.50000000e-01  7.50000000e-01  7.18024515e-01  7.50000000e-01 
 3.87218621e-03  6.83861396e-01  7.50000000e-01  7.50000000e-01  7.18046553e-01  7.50000000e-01 
 3.87236252e-03  6.83862812e-01  7.50000000e-01  7.50000000e-01  7.18090631e-01  7.50000000e-01 
 3.87271514e-03  6.83861560e-01  7.50000000e-01  7.50000000e-01  7.18178785e-01  7.50000000e-01 
 3.87342037e-03  6.83863139e-01  7.50000000e-01  7.50000000e-01  7.18355093e-01  7.50000000e-01 
 3.87483084e-03  6.83862214e-01  7.50000000e-01  7.50000000e-01  7.18707711e-01  7.50000000e-01 
 3.87765178e-03  6.83864447e-01  7.50000000e-01  7.50000000e-01  7.19412945e-01  7.50000000e-01 
 3.87987501e-03  6.83863773e-01  7.50000000e-01  7.50000000e-01  7.19968753e-01  7.50000000e-01 
 3.87987501e-03  6.83857544e-01  7.50000000e-01  7.50000000e-01  7.19968753e-01  7.50000000e-01 
 3.87987501e-03  6.83846237e-01  7.50000000e-01  7.50000000e-01  7.19968753e-01  7.50000000e-01 
 3.87987502e-03  6.83830778e-01  7.50000000e-01  7.50000000e-01  7.19968754e-01  7.50000000e-01 
 3.87987502e-03  6.83825251e-01  7.50000000e-01  7.50000000e-01  7.19968755e-01  7.50000000e-01 
 3.87987502e-03  6.83826048e-01  7.50000000e-01  7.50000000e-01  7.19968755e-01  7.50000000e-01 
 3.87987502e-03  6.83827343e-01  7.50000000e-01  7.50000000e-01  7.19968755e-01  7.50000000e-01 
 3.87987502e-03  6.83829652e-01  7.50000000e-01  7.50000000e-01  7.19968756e-01  7.50000000e-01 
 3.87987503e-03  6.83834145e-01  7.50000000e-01  7.50000000e-01  7.19968757e-01  7.50000000e-01 
 3.87987504e-03  6.83841882e-01  7.50000000e-01  7.50000000e-01  7.19968759e-01  7.50000000e-01 
 3.87987506e-03  6.83853794e-01  7.50000000e-01  7.50000000e-01  7.19968764e-01  7.50000000e-01 
 3.87987509e-03  6.83867002e-01  7.50000000e-01  7.50000000e-01  7.19968773e-01  7.50000000e-01 
 3.87987517e-03  6.83874447e-01  7.50000000e-01  7.50000000e-01  7.19968792e-01  7.50000000e-01 
 3.87987531e-03  6.83870652e-01  7.50000000e-01  7.50000000e-01  7.19968829e-01  7.50000000e-01 
 3.87987552e-03  6.83865998e-01  7.50000000e-01  7.50000000e-01  7.19968881e-01  7.50000000e-01 
 3.87987578e-03  6.83864635e-01  7.50000000e-01  7.50000000e-01  7.19968946e-01  7.50000000e-01 
 3.87987611e-03  6.83864517e-01  7.50000000e-01  7.50000000e-01  7.19969027e-01  7.50000000e-01 
 3.87987656e-03  6.83864417e-01  7.50000000e-01  7.50000000e-01  7.19969141e-01  7.50000000e-01 
 3.87987728e-03  6.83864488e-01  7.50000000e-01  7.50000000e-01  7.19969321e-01  7.50000000e-01 
 3.87987873e-03  6.83864424e-01  7.50000000e-01  7.50000000e-01  7.19969682e-01  7.50000000e-01 
 3.87988161e-03  6.83864488e-01  7.50000000e-01  7.50000000e-01  7.19970404e-01  7.50000000e-01 
 3.87988739e-03  6.83864427e-01  7.50000000e-01  7.50000000e-01  7.19971847e-01  7.50000000e-01 
 3.87989894e-03  6.83864493e-01  7.50000000e-01  7.50000000e-01  7.19974734e-01  7.50000000e-01 
 3.87992203e-03  6.83864438e-01  7.50000000e-01  7.50000000e-01  7.19980507e-01  7.50000000e-01 
 3.87996822e-03  6.83864514e-01  7.50000000e-01  7.50000000e-01  7.19992054e-01  7.50000000e-01 
 3.88000000e-03  6.83864462e-01  7.50000000e-01  7.50000000e-01  7.20000000e-01  7.50000000e-01 
 3.88000050e-03  6.88326040e-01  7.50000000e-01  7.50000000e-01  7.20000125e-01  7.50000000e-01 
 3.88000150e-03  6.89286398e-01  7.50000000e-01  7.50000000e-01  7.20000375e-01  7.50000000e-01 
 3.88000202e-03  6.89715946e-01  7.50000000e-01  7.50000000e-01  7.20000505e-01  7.50000000e-01 
 3.88000255e-03  6.89479189e-01  7.50000000e-01  7.50000000e-01  7.20000637e-01  7.50000000e-01 
 3.88000318e-03  6.89558955e-01  7.50000000e-01  7.50000000e-01  7.20000795e-01  7.50000000e-01 
 3.88000383e-03  6.89549336e-01  7.50000000e-01  7.50000000e-01  7.20000956e-01  7.50000000e-01 
 3.88000472e-03  6.89515493e-01  7.50000000e-01  7.50000000e-01  7.20001181e-01  7.50000000e-01 
 3.88000587e-03  6.89568677e-01  7.50000000e-01  7.50000000e-01  7.20001468e-01  7.50000000e-01 
 3.88000750e-03  6.89504063e-01  7.50000000e-01  7.50000000e-01  7.20001874e-01  7.50000000e-01 
 3.88000991e-03  6.89574388e-01  7.50000000e-01  7.50000000e-01  7.20002478e-01  7.50000000e-01 
 3.88001345e-03  6.89500783e-01  7.50000000e-01  7.50000000e-01  7.20003362e-01  7.50000000e-01 
 3.88001892e-03  6.89576432e-01  7.50000000e-01  7.50000000e-01  7.20004731e-01  7.50000000e-01 
 3.88002748e-03  6.89499943e-01  7.50000000e-01  7.50000000e-01  7.20006871e-01  7.50000000e-01 
 3.88004421e-03  6.89577614e-01  7.50000000e-01  7.50000000e-01  7.20011052e-01  7.50000000e-01 
 3.88007766e-03  6.89500779e-01  7.50000000e-01  7.50000000e-01  7.20019414e-01  7.50000000e-01 
 3.88014455e-03  6.89580070e-01  7.50000000e-01  7.50000000e-01  7.20036137e-01  7.50000000e-01 
 3.88027834e-03  6.89505306e-01  7.50000000e-01  7.50000000e-01  7.20069584e-01  7.50000000e-01 
 3.88054591e-03  6.89589345e-01  7.50000000e-01  7.50000000e-01  7.20136479e-01  7.50000000e-01 
 3.88108107e-03  6.89523689e-01  7.50000000e-01  7.50000000e-01  7.20270267e-01  7.50000000e-01 
 3.88215138e-03  6.89626296e-01  7.50000000e-01  7.50000000e-01  7.20537844e-01  7.50000000e-01 
 3.88429199e-03  6.89597254e-01  7.50000000e-01  7.50000000e-01  7.21072998e-01  7.50000000e-01 
 3.88787501e-03  6.89757889e-01  7.50000000e-01  7.50000000e-01  7.21968753e-01  7.50000000e-01 
 3.88787501e-03  6.89282251e-01  7.50000000e-01  7.50000000e-01  7.21968753e-01  7.50000000e-01 
 3.88787501e-03  6.88376349e-01  7.50000000e-01  7.50000000e-01  7.21968753e-01  7.50000000e-01 
 3.88787502e-03  6.87237729e-01  7.50000000e-01  7.50000000e-01  7.21968754e-01  7.50000000e-01 
 3.88787502e-03  6.86720940e-01  7.50000000e-01  7.50000000e-01  7.21968755e-01  7.50000000e-01 
 3.88787502e-03  6.86709153e-01  7.50000000e-01  7.50000000e-01  7.21968755e-01  7.50000000e-01 
 3.88787502e-03  6.86698027e-01  7.50000000e-01  7.50000000e-01  7.21968755e-01  7.50000000e-01 
 3.88787502e-03  6.86680441e-01  7.50000000e-01  7.50000000e-01  7.21968756e-01  7.50000000e-01 
 3.88787503e-03  6.86646976e-01  7.50000000e-01  7.50000000e-01  7.21968757e-01  7.50000000e-01 
 3.88787504e-03  6.86600627e-01  7.50000000e-01  7.50000000e-01  7.21968759e-01  7.50000000e-01 
 3.88787505e-03  6.86569796e-01  7.50000000e-01  7.50000000e-01  7.21968764e-01  7.50000000e-01 
 3.88787509e-03  6.86691157e-01  7.50000000e-01  7.50000000e-01  7.21968773e-01  7.50000000e-01 
 3.88787516e-03  6.87144135e-01  7.50000000e-01  7.50000000e-01  7.21968790e-01  7.50000000e-01 
 3.88787530e-03  6.87615745e-01  7.50000000e-01  7.50000000e-01  7.21968826e-01  7.50000000e-01 
 3.88787547e-03  6.87798643e-01  7.50000000e-01  7.50000000e-01  7.21968868e-01  7.50000000e-01 
 3.88787569e-03  6.87810787e-01  7.50000000e-01  7.50000000e-01  7.21968921e-01  7.50000000e-01 
 3.88787597e-03  6.87808445e-01  7.50000000e-01  7.50000000e-01  7.21968992e-01  7.50000000e-01 
 3.88787629e-03  6.87809498e-01  7.50000000e-01  7.50000000e-01  7.21969072e-01  7.50000000e-01 
 3.88787693e-03  6.87808769e-01  7.50000000e-01  7.50000000e-01  7.21969233e-01  7.50000000e-01 
 3.88787821e-03  6.87809425e-01  7.50000000e-01  7.50000000e-01  7.21969553e-01  7.50000000e-01 
 3.88788078e-03  6.87808796e-01  7.50000000e-01  7.50000000e-01  7.21970195e-01  7.50000000e-01 
 3.88788591e-03  6.87809417e-01  7.50000000e-01  7.50000000e-01  7.21971478e-01  7.50000000e-01 
 3.88789618e-03  6.87808805e-01  7.50000000e-01  7.50000000e-01  7.21974044e-01  7.50000000e-01 
 3.88791671e-03  6.87809424e-01  7.50000000e-01  7.50000000e-01  7.21979176e-01  7.50000000e-01 
 3.88795776e-03  6.87808825e-01  7.50000000e-01  7.50000000e-01  7.21989441e-01  7.50000000e-01 
 3.88800000e-03  6.87809448e-01  7.50000000e-01  7.50000000e-01  7.22000000e-01  7.50000000e-01 
 3.88800000e-03  6.87811670e-01  7.50000000e-01  7.50000000e-01  7.22000000e-01  7.50000000e-01 
 3.88800000e-03  6.87816355e-01  7.50000000e-01  7.50000000e-01  7.22000001e-01  7.50000000e-01 
 3.88800001e-03  6.87825765e-01  7.50000000e-01  7.50000000e-01  7.22000002e-01  7.50000000e-01 
 3.88800001e-03  6.87841103e-01  7.50000000e-01  7.50000000e-01  7.22000002e-01  7.50000000e-01 
 3.88800001e-03  6.87840584e-01  7.50000000e-01  7.50000000e-01  7.22000003e-01  7.50000000e-01 
 3.88800001e-03  6.87839197e-01  7.50000000e-01  7.50000000e-01  7.22000003e-01  7.50000000e-01 
 3.88800001e-03  6.87836630e-01  7.50000000e-01  7.50000000e-01  7.22000003e-01  7.50000000e-01 
 3.88800002e-03  6.87832266e-01  7.50000000e-01  7.50000000e-01  7.22000004e-01  7.50000000e-01 
 3.88800002e-03  6.87824514e-01  7.50000000e-01  7.50000000e-01  7.22000005e-01  7.50000000e-01 
 3.88800003e-03  6.87811376e-01  7.50000000e-01  7.50000000e-01  7.22000008e-01  7.50000000e-01 
 3.88800005e-03  6.87796809e-01  7.50000000e-01  7.50000000e-01  7.22000013e-01  7.50000000e-01 
 3.88800009e-03  6.87792583e-01  7.50000000e-01  7.50000000e-01  7.22000023e-01  7.50000000e-01 
 3.88800014e-03  6.87800355e-01  7.50000000e-01  7.50000000e-01  7.22000036e-01  7.50000000e-01 
 3.88800020e-03  6.87806078e-01  7.50000000e-01  7.50000000e-01  7.22000051e-01  7.50000000e-01 
 3.88800030e-03  6.87808747e-01  7.50000000e-01  7.50000000e-01  7.22000075e-01  7.50000000e-01 
