 time            v(VDD)          v(Vbias)        v(Vbiasc)       v(bias_en)      v(Vsu)          v(Vres)        
 1.29362237e-04  1.50000000e+00  1.20040128e-01  2.58401277e-01  1.50000000e+00  2.58108964e-01  2.54304352e-02 
 1.29487237e-04  1.50000000e+00  1.20053613e-01  2.58557992e-01  1.50000000e+00  2.57303026e-01  2.57515664e-02 
 1.29612237e-04  1.50000000e+00  1.20067102e-01  2.58709730e-01  1.50000000e+00  2.56494546e-01  2.60520804e-02 
 1.29737237e-04  1.50000000e+00  1.20080674e-01  2.58856901e-01  1.50000000e+00  2.55683548e-01  2.63662612e-02 
 1.29862237e-04  1.50000000e+00  1.20094245e-01  2.58999747e-01  1.50000000e+00  2.54870057e-01  2.66608541e-02 
 1.29987237e-04  1.50000000e+00  1.20107890e-01  2.59138528e-01  1.50000000e+00  2.54053571e-01  2.69683930e-02 
 1.30112237e-04  1.50000000e+00  1.20121529e-01  2.59273382e-01  1.50000000e+00  2.53234307e-01  2.72572408e-02 
 1.30237237e-04  1.50000000e+00  1.20135234e-01  2.59404543e-01  1.50000000e+00  2.52412521e-01  2.75583658e-02 
 1.30362237e-04  1.50000000e+00  1.20148932e-01  2.59532109e-01  1.50000000e+00  2.51588292e-01  2.78417500e-02 
 1.30487237e-04  1.50000000e+00  1.20162688e-01  2.59656267e-01  1.50000000e+00  2.50761702e-01  2.81367027e-02 
 1.30612237e-04  1.50000000e+00  1.20176434e-01  2.59777059e-01  1.50000000e+00  2.49932786e-01  2.84148316e-02 
 1.30737237e-04  1.50000000e+00  1.20190232e-01  2.59894628e-01  1.50000000e+00  2.49101594e-01  2.87038446e-02 
 1.30862237e-04  1.50000000e+00  1.20204016e-01  2.60008994e-01  1.50000000e+00  2.48268149e-01  2.89769147e-02 
 1.30987237e-04  1.50000000e+00  1.20217845e-01  2.60120274e-01  1.50000000e+00  2.47432496e-01  2.92602087e-02 
 1.31112237e-04  1.50000000e+00  1.20231658e-01  2.60228480e-01  1.50000000e+00  2.46594656e-01  2.95284059e-02 
 1.31237237e-04  1.50000000e+00  1.20245508e-01  2.60333714e-01  1.50000000e+00  2.45754674e-01  2.98061897e-02 
 1.31362237e-04  1.50000000e+00  1.20259339e-01  2.60435986e-01  1.50000000e+00  2.44912569e-01  3.00696892e-02 
 1.31487237e-04  1.50000000e+00  1.20273201e-01  2.60535417e-01  1.50000000e+00  2.44068809e-01  3.03421378e-02 
 1.31612237e-04  1.50000000e+00  1.20287040e-01  2.60632015e-01  1.50000000e+00  2.43223248e-01  3.06011615e-02 
 1.31737237e-04  1.50000000e+00  1.20300904e-01  2.60725860e-01  1.50000000e+00  2.42375764e-01  3.08684847e-02 
 1.31862237e-04  1.50000000e+00  1.20314741e-01  2.60816949e-01  1.50000000e+00  2.41526350e-01  3.11231313e-02 
 1.31987237e-04  1.50000000e+00  1.20328595e-01  2.60905350e-01  1.50000000e+00  2.40675000e-01  3.13855104e-02 
 1.32112237e-04  1.50000000e+00  1.20342420e-01  2.60991075e-01  1.50000000e+00  2.39821737e-01  3.16359290e-02 
 1.32237237e-04  1.50000000e+00  1.20356254e-01  2.61074199e-01  1.50000000e+00  2.38966581e-01  3.18935334e-02 
 1.32362237e-04  1.50000000e+00  1.20370056e-01  2.61154737e-01  1.50000000e+00  2.38109563e-01  3.21398651e-02 
 1.32487237e-04  1.50000000e+00  1.20383860e-01  2.61232763e-01  1.50000000e+00  2.37250712e-01  3.23928554e-02 
 1.32612237e-04  1.50000000e+00  1.20397628e-01  2.61308294e-01  1.50000000e+00  2.36390062e-01  3.26352340e-02 
 1.32737237e-04  1.50000000e+00  1.20411393e-01  2.61381400e-01  1.50000000e+00  2.35527642e-01  3.28837633e-02 
 1.32862237e-04  1.50000000e+00  1.20425117e-01  2.61452102e-01  1.50000000e+00  2.34663487e-01  3.31223158e-02 
 1.32987237e-04  1.50000000e+00  1.20438831e-01  2.61520466e-01  1.50000000e+00  2.33797628e-01  3.33665296e-02 
 1.33112237e-04  1.50000000e+00  1.20452502e-01  2.61586514e-01  1.50000000e+00  2.32930099e-01  3.36013769e-02 
 1.33237237e-04  1.50000000e+00  1.20466156e-01  2.61650310e-01  1.50000000e+00  2.32060931e-01  3.38414141e-02 
 1.33362237e-04  1.50000000e+00  1.20479762e-01  2.61711876e-01  1.50000000e+00  2.31190159e-01  3.40726710e-02 
 1.33487237e-04  1.50000000e+00  1.20493347e-01  2.61771275e-01  1.50000000e+00  2.30317812e-01  3.43086637e-02 
 1.33612237e-04  1.50000000e+00  1.20506880e-01  2.61828531e-01  1.50000000e+00  2.29443924e-01  3.45364397e-02 
 1.33737237e-04  1.50000000e+00  1.20520386e-01  2.61883700e-01  1.50000000e+00  2.28568527e-01  3.47685142e-02 
 1.33862237e-04  1.50000000e+00  1.20533836e-01  2.61936809e-01  1.50000000e+00  2.27691653e-01  3.49929134e-02 
 1.33987237e-04  1.50000000e+00  1.20547253e-01  2.61987911e-01  1.50000000e+00  2.26813332e-01  3.52211902e-02 
 1.34112237e-04  1.50000000e+00  1.20560612e-01  2.62037034e-01  1.50000000e+00  2.25933597e-01  3.54423121e-02 
 1.34237237e-04  1.50000000e+00  1.20573932e-01  2.62084228e-01  1.50000000e+00  2.25052478e-01  3.56669063e-02 
 1.34362237e-04  1.50000000e+00  1.20587190e-01  2.62129519e-01  1.50000000e+00  2.24170007e-01  3.58848456e-02 
 1.34487237e-04  1.50000000e+00  1.20600404e-01  2.62172957e-01  1.50000000e+00  2.23286213e-01  3.61058671e-02 
 1.34612237e-04  1.50000000e+00  1.20613554e-01  2.62214567e-01  1.50000000e+00  2.22401127e-01  3.63207144e-02 
 1.34737237e-04  1.50000000e+00  1.20626654e-01  2.62254396e-01  1.50000000e+00  2.21514777e-01  3.65382687e-02 
 1.34862237e-04  1.50000000e+00  1.20639686e-01  2.62292469e-01  1.50000000e+00  2.20627196e-01  3.67501106e-02 
 1.34987237e-04  1.50000000e+00  1.20652664e-01  2.62328831e-01  1.50000000e+00  2.19738410e-01  3.69642983e-02 
 1.35112237e-04  1.50000000e+00  1.20665572e-01  2.62363507e-01  1.50000000e+00  2.18848451e-01  3.71732175e-02 
 1.35237237e-04  1.50000000e+00  1.20678420e-01  2.62396538e-01  1.50000000e+00  2.17957344e-01  3.73841351e-02 
 1.35362237e-04  1.50000000e+00  1.20691195e-01  2.62427950e-01  1.50000000e+00  2.17065120e-01  3.75902107e-02 
 1.35487237e-04  1.50000000e+00  1.20703907e-01  2.62457781e-01  1.50000000e+00  2.16171806e-01  3.77979507e-02 
 1.35612237e-04  1.50000000e+00  1.20716542e-01  2.62486056e-01  1.50000000e+00  2.15277429e-01  3.80012586e-02 
 1.35737237e-04  1.50000000e+00  1.20729110e-01  2.62512813e-01  1.50000000e+00  2.14382016e-01  3.82059095e-02 
 1.35862237e-04  1.50000000e+00  1.20741598e-01  2.62538075e-01  1.50000000e+00  2.13485596e-01  3.84065224e-02 
 1.35875010e-04  1.50000000e+00  1.20742872e-01  2.62540573e-01  1.50000000e+00  2.13393929e-01  3.84279098e-02 
 1.35875011e-04  1.50000000e+00  1.20742779e-01  2.62540527e-01  1.50000000e+00  2.13393918e-01  3.83806496e-02 
 1.35875013e-04  1.50000000e+00  1.20742574e-01  2.62540420e-01  1.50000000e+00  2.13393894e-01  3.82743515e-02 
 1.35875017e-04  1.50000000e+00  1.20742193e-01  2.62540222e-01  1.50000000e+00  2.13393851e-01  3.80767363e-02 
 1.35875020e-04  1.50000000e+00  1.20742029e-01  2.62540137e-01  1.50000000e+00  2.13393824e-01  3.79920950e-02 
 1.35875021e-04  1.50000000e+00  1.20742049e-01  2.62540147e-01  1.50000000e+00  2.13393820e-01  3.80019106e-02 
 1.35875022e-04  1.50000000e+00  1.20742096e-01  2.62540172e-01  1.50000000e+00  2.13393811e-01  3.80258985e-02 
 1.35875026e-04  1.50000000e+00  1.20742187e-01  2.62540220e-01  1.50000000e+00  2.13393794e-01  3.80729047e-02 
 1.35875032e-04  1.50000000e+00  1.20742331e-01  2.62540297e-01  1.50000000e+00  2.13393756e-01  3.81469181e-02 
 1.35875045e-04  1.50000000e+00  1.20742459e-01  2.62540366e-01  1.50000000e+00  2.13393670e-01  3.82124967e-02 
 1.35875070e-04  1.50000000e+00  1.20742476e-01  2.62540379e-01  1.50000000e+00  2.13393487e-01  3.82198325e-02 
 1.35875122e-04  1.50000000e+00  1.20742474e-01  2.62540388e-01  1.50000000e+00  2.13393120e-01  3.82169533e-02 
 1.35875224e-04  1.50000000e+00  1.20742488e-01  2.62540412e-01  1.50000000e+00  2.13392385e-01  3.82192639e-02 
 1.35875429e-04  1.50000000e+00  1.20742503e-01  2.62540454e-01  1.50000000e+00  2.13390915e-01  3.82181410e-02 
 1.35875838e-04  1.50000000e+00  1.20742544e-01  2.62540544e-01  1.50000000e+00  2.13387975e-01  3.82207004e-02 
 1.35876658e-04  1.50000000e+00  1.20742616e-01  2.62540720e-01  1.50000000e+00  2.13382094e-01  3.82214132e-02 
 1.35878296e-04  1.50000000e+00  1.20742769e-01  2.62541074e-01  1.50000000e+00  2.13370334e-01  3.82270385e-02 
 1.35881573e-04  1.50000000e+00  1.20743069e-01  2.62541774e-01  1.50000000e+00  2.13346812e-01  3.82341639e-02 
 1.35888126e-04  1.50000000e+00  1.20743681e-01  2.62543155e-01  1.50000000e+00  2.13299766e-01  3.82524535e-02 
 1.35901234e-04  1.50000000e+00  1.20744912e-01  2.62545794e-01  1.50000000e+00  2.13205666e-01  3.82848969e-02 
 1.35927448e-04  1.50000000e+00  1.20747435e-01  2.62550580e-01  1.50000000e+00  2.13017430e-01  3.83535110e-02 
 1.35979877e-04  1.50000000e+00  1.20752621e-01  2.62558820e-01  1.50000000e+00  2.12640831e-01  3.84857449e-02 
 1.36000000e-04  1.50000000e+00  1.20754654e-01  2.62561722e-01  1.50000000e+00  2.12496236e-01  3.85380573e-02 
 1.36000001e-04  1.50000000e+00  1.20754718e-01  2.62561755e-01  1.50000000e+00  2.12496232e-01  3.85710199e-02 
 1.36000003e-04  1.50000000e+00  1.20754856e-01  2.62561826e-01  1.50000000e+00  2.12496223e-01  3.86425858e-02 
 1.36000007e-04  1.50000000e+00  1.20755153e-01  2.62561980e-01  1.50000000e+00  2.12496206e-01  3.87977025e-02 
 1.36000010e-04  1.50000000e+00  1.20755283e-01  2.62562048e-01  1.50000000e+00  2.12496189e-01  3.88660926e-02 
 1.36000011e-04  1.50000000e+00  1.20755223e-01  2.62562018e-01  1.50000000e+00  2.12496180e-01  3.88356883e-02 
 1.36000012e-04  1.50000000e+00  1.20755083e-01  2.62561946e-01  1.50000000e+00  2.12496162e-01  3.87624937e-02 
 1.36000016e-04  1.50000000e+00  1.20754798e-01  2.62561798e-01  1.50000000e+00  2.12496126e-01  3.86128643e-02 
 1.36000022e-04  1.50000000e+00  1.20754376e-01  2.62561580e-01  1.50000000e+00  2.12496063e-01  3.83928523e-02 
 1.36000035e-04  1.50000000e+00  1.20753795e-01  2.62561280e-01  1.50000000e+00  2.12495953e-01  3.80917042e-02 
 1.36000060e-04  1.50000000e+00  1.20752691e-01  2.62560713e-01  1.50000000e+00  2.12495739e-01  3.75258508e-02 
 1.36000112e-04  1.50000000e+00  1.20750547e-01  2.62559612e-01  1.50000000e+00  2.12495324e-01  3.64484981e-02 
 1.36000214e-04  1.50000000e+00  1.20746620e-01  2.62557601e-01  1.50000000e+00  2.12494509e-01  3.45495470e-02 
 1.36000419e-04  1.50000000e+00  1.20740003e-01  2.62554248e-01  1.50000000e+00  2.12492905e-01  3.15502610e-02 
 1.36000828e-04  1.50000000e+00  1.20730909e-01  2.62549881e-01  1.50000000e+00  2.12489780e-01  2.78104039e-02 
 1.36001648e-04  1.50000000e+00  1.20722634e-01  2.62546898e-01  1.50000000e+00  2.12483723e-01  2.48260807e-02 
 1.36003286e-04  1.50000000e+00  1.20719192e-01  2.62548602e-01  1.50000000e+00  2.12471865e-01  2.40062201e-02 
 1.36005349e-04  1.50000000e+00  1.20718049e-01  2.62552546e-01  1.50000000e+00  2.12456992e-01  2.41452301e-02 
 1.36008832e-04  1.50000000e+00  1.20715498e-01  2.62558462e-01  1.50000000e+00  2.12431874e-01  2.41225032e-02 
 1.36015798e-04  1.50000000e+00  1.20710930e-01  2.62568617e-01  1.50000000e+00  2.12381645e-01  2.41709343e-02 
 1.36029729e-04  1.50000000e+00  1.20702758e-01  2.62578439e-01  1.50000000e+00  2.12281188e-01  2.42119727e-02 
 1.36057592e-04  1.50000000e+00  1.20690553e-01  2.62550107e-01  1.50000000e+00  2.12080296e-01  2.43251514e-02 
 1.36113317e-04  1.50000000e+00  1.20678074e-01  2.62349863e-01  1.50000000e+00  2.11678585e-01  2.44919783e-02 
 1.36224767e-04  1.50000000e+00  1.20676271e-01  2.61839377e-01  1.50000000e+00  2.10875448e-01  2.48131228e-02 
 1.36349767e-04  1.50000000e+00  1.20685212e-01  2.61554214e-01  1.50000000e+00  2.09975005e-01  2.51306354e-02 
 1.36474767e-04  1.50000000e+00  1.20695628e-01  2.61569761e-01  1.50000000e+00  2.09074727e-01  2.54645853e-02 
 1.36599767e-04  1.50000000e+00  1.20706945e-01  2.61649485e-01  1.50000000e+00  2.08174354e-01  2.57747017e-02 
 1.36724767e-04  1.50000000e+00  1.20718619e-01  2.61735859e-01  1.50000000e+00  2.07273639e-01  2.61002219e-02 
 1.36849767e-04  1.50000000e+00  1.20730366e-01  2.61825513e-01  1.50000000e+00  2.06372430e-01  2.64036335e-02 
 1.36974767e-04  1.50000000e+00  1.20742255e-01  2.61911625e-01  1.50000000e+00  2.05470640e-01  2.67218412e-02 
 1.37099767e-04  1.50000000e+00  1.20754163e-01  2.61995061e-01  1.50000000e+00  2.04568222e-01  2.70190847e-02 
 1.37224767e-04  1.50000000e+00  1.20766171e-01  2.62074960e-01  1.50000000e+00  2.03665154e-01  2.73303503e-02 
 1.37349767e-04  1.50000000e+00  1.20778186e-01  2.62152120e-01  1.50000000e+00  2.02761430e-01  2.76217060e-02 
 1.37474767e-04  1.50000000e+00  1.20790286e-01  2.62226709e-01  1.50000000e+00  2.01857050e-01  2.79263192e-02 
 1.37599767e-04  1.50000000e+00  1.20802390e-01  2.62299150e-01  1.50000000e+00  2.00952022e-01  2.82120277e-02 
 1.37724767e-04  1.50000000e+00  1.20814571e-01  2.62369697e-01  1.50000000e+00  2.00046354e-01  2.85102528e-02 
 1.37849767e-04  1.50000000e+00  1.20826754e-01  2.62438537e-01  1.50000000e+00  1.99140058e-01  2.87905379e-02 
 1.37974767e-04  1.50000000e+00  1.20839008e-01  2.62505858e-01  1.50000000e+00  1.98233147e-01  2.90826237e-02 
 1.38099767e-04  1.50000000e+00  1.20851265e-01  2.62571721e-01  1.50000000e+00  1.97325635e-01  2.93576957e-02 
 1.38224767e-04  1.50000000e+00  1.20863586e-01  2.62636244e-01  1.50000000e+00  1.96417533e-01  2.96438775e-02 
 1.38349767e-04  1.50000000e+00  1.20875909e-01  2.62699427e-01  1.50000000e+00  1.95508856e-01  2.99139350e-02 
 1.38474767e-04  1.50000000e+00  1.20888291e-01  2.62761342e-01  1.50000000e+00  1.94599618e-01  3.01944353e-02 
 1.38599767e-04  1.50000000e+00  1.20900674e-01  2.62821956e-01  1.50000000e+00  1.93689832e-01  3.04596655e-02 
 1.38724767e-04  1.50000000e+00  1.20913112e-01  2.62881313e-01  1.50000000e+00  1.92779511e-01  3.07346950e-02 
 1.38849767e-04  1.50000000e+00  1.20925548e-01  2.62939367e-01  1.50000000e+00  1.91868669e-01  3.09952747e-02 
 1.38974767e-04  1.50000000e+00  1.20938032e-01  2.62996150e-01  1.50000000e+00  1.90957318e-01  3.12650326e-02 
 1.39099767e-04  1.50000000e+00  1.20950514e-01  2.63051609e-01  1.50000000e+00  1.90045471e-01  3.15211288e-02 
 1.39224767e-04  1.50000000e+00  1.20963038e-01  2.63105771e-01  1.50000000e+00  1.89133140e-01  3.17858040e-02 
 1.39349767e-04  1.50000000e+00  1.20975557e-01  2.63158585e-01  1.50000000e+00  1.88220339e-01  3.20375745e-02 
 1.39474767e-04  1.50000000e+00  1.20988112e-01  2.63210074e-01  1.50000000e+00  1.87307078e-01  3.22973462e-02 
 1.39599767e-04  1.50000000e+00  1.21000659e-01  2.63260193e-01  1.50000000e+00  1.86393369e-01  3.25449400e-02 
 1.39724767e-04  1.50000000e+00  1.21013236e-01  2.63308963e-01  1.50000000e+00  1.85479224e-01  3.27999780e-02 
 1.39849767e-04  1.50000000e+00  1.21025801e-01  2.63356347e-01  1.50000000e+00  1.84564656e-01  3.30435364e-02 
 1.39974767e-04  1.50000000e+00  1.21038391e-01  2.63402366e-01  1.50000000e+00  1.83649673e-01  3.32940020e-02 
 1.40099767e-04  1.50000000e+00  1.21050964e-01  2.63446989e-01  1.50000000e+00  1.82734288e-01  3.35336589e-02 
 1.40224767e-04  1.50000000e+00  1.21063555e-01  2.63490237e-01  1.50000000e+00  1.81818511e-01  3.37797053e-02 
 1.40349767e-04  1.50000000e+00  1.21076127e-01  2.63532087e-01  1.50000000e+00  1.80902354e-01  3.40155876e-02 
 1.40474767e-04  1.50000000e+00  1.21088710e-01  2.63572561e-01  1.50000000e+00  1.79985826e-01  3.42573607e-02 
 1.40599767e-04  1.50000000e+00  1.21101269e-01  2.63611641e-01  1.50000000e+00  1.79068937e-01  3.44895888e-02 
 1.40724767e-04  1.50000000e+00  1.21113833e-01  2.63649350e-01  1.50000000e+00  1.78151698e-01  3.47272273e-02 
 1.40849767e-04  1.50000000e+00  1.21126369e-01  2.63685675e-01  1.50000000e+00  1.77234119e-01  3.49559157e-02 
 1.40974767e-04  1.50000000e+00  1.21138904e-01  2.63720640e-01  1.50000000e+00  1.76316209e-01  3.51895517e-02 
 1.41099767e-04  1.50000000e+00  1.21151406e-01  2.63754236e-01  1.50000000e+00  1.75397979e-01  3.54148092e-02 
 1.41224767e-04  1.50000000e+00  1.21163901e-01  2.63786489e-01  1.50000000e+00  1.74479437e-01  3.56445688e-02 
 1.41349767e-04  1.50000000e+00  1.21176359e-01  2.63817392e-01  1.50000000e+00  1.73560594e-01  3.58664989e-02 
 1.41474767e-04  1.50000000e+00  1.21188803e-01  2.63846972e-01  1.50000000e+00  1.72641459e-01  3.60925021e-02 
 1.41599767e-04  1.50000000e+00  1.21201207e-01  2.63875225e-01  1.50000000e+00  1.71722042e-01  3.63112035e-02 
 1.41724767e-04  1.50000000e+00  1.21213590e-01  2.63902178e-01  1.50000000e+00  1.70802351e-01  3.65335650e-02 
 1.41849767e-04  1.50000000e+00  1.21225929e-01  2.63927830e-01  1.50000000e+00  1.69882397e-01  3.67491317e-02 
 1.41974767e-04  1.50000000e+00  1.21238242e-01  2.63952207e-01  1.50000000e+00  1.68962188e-01  3.69679611e-02 
 1.42099767e-04  1.50000000e+00  1.21250505e-01  2.63975312e-01  1.50000000e+00  1.68041734e-01  3.71804829e-02 
 1.42224767e-04  1.50000000e+00  1.21262737e-01  2.63997169e-01  1.50000000e+00  1.67121043e-01  3.73958848e-02 
 1.42349767e-04  1.50000000e+00  1.21274916e-01  2.64017784e-01  1.50000000e+00  1.66200127e-01  3.76054473e-02 
 1.42474767e-04  1.50000000e+00  1.21287057e-01  2.64037181e-01  1.50000000e+00  1.65278992e-01  3.78175219e-02 
 1.42599767e-04  1.50000000e+00  1.21299142e-01  2.64055365e-01  1.50000000e+00  1.64357651e-01  3.80242069e-02 
 1.42724767e-04  1.50000000e+00  1.21311183e-01  2.64072361e-01  1.50000000e+00  1.63436110e-01  3.82330500e-02 
 1.42849767e-04  1.50000000e+00  1.21323164e-01  2.64088177e-01  1.50000000e+00  1.62514381e-01  3.84369357e-02 
 1.42974767e-04  1.50000000e+00  1.21335096e-01  2.64102835e-01  1.50000000e+00  1.61592473e-01  3.86426389e-02 
 1.43099767e-04  1.50000000e+00  1.21346964e-01  2.64116344e-01  1.50000000e+00  1.60670396e-01  3.88438003e-02 
 1.43224767e-04  1.50000000e+00  1.21358779e-01  2.64128726e-01  1.50000000e+00  1.59748158e-01  3.90464517e-02 
 1.43349767e-04  1.50000000e+00  1.21370526e-01  2.64139990e-01  1.50000000e+00  1.58825773e-01  3.92449603e-02 
 1.43474767e-04  1.50000000e+00  1.21382214e-01  2.64150159e-01  1.50000000e+00  1.57903248e-01  3.94446441e-02 
 1.43599767e-04  1.50000000e+00  1.21393831e-01  2.64159242e-01  1.50000000e+00  1.56980596e-01  3.96405687e-02 
 1.43724767e-04  1.50000000e+00  1.21405385e-01  2.64167260e-01  1.50000000e+00  1.56057825e-01  3.98373657e-02 
 1.43849767e-04  1.50000000e+00  1.21416865e-01  2.64174223e-01  1.50000000e+00  1.55134949e-01  4.00307721e-02 
 1.43875010e-04  1.50000000e+00  1.21419176e-01  2.64175502e-01  1.50000000e+00  1.54948578e-01  4.00706261e-02 
 1.43875011e-04  1.50000000e+00  1.21419086e-01  2.64175458e-01  1.50000000e+00  1.54948568e-01  4.00235033e-02 
 1.43875013e-04  1.50000000e+00  1.21418888e-01  2.64175359e-01  1.50000000e+00  1.54948547e-01  3.99175241e-02 
 1.43875017e-04  1.50000000e+00  1.21418518e-01  2.64175173e-01  1.50000000e+00  1.54948506e-01  3.97206430e-02 
 1.43875020e-04  1.50000000e+00  1.21418360e-01  2.64175093e-01  1.50000000e+00  1.54948481e-01  3.96363211e-02 
 1.43875021e-04  1.50000000e+00  1.21418379e-01  2.64175102e-01  1.50000000e+00  1.54948476e-01  3.96461113e-02 
 1.43875022e-04  1.50000000e+00  1.21418425e-01  2.64175125e-01  1.50000000e+00  1.54948467e-01  3.96700347e-02 
 1.43875026e-04  1.50000000e+00  1.21418513e-01  2.64175170e-01  1.50000000e+00  1.54948447e-01  3.97169150e-02 
 1.43875032e-04  1.50000000e+00  1.21418653e-01  2.64175241e-01  1.50000000e+00  1.54948406e-01  3.97907339e-02 
 1.43875045e-04  1.50000000e+00  1.21418776e-01  2.64175304e-01  1.50000000e+00  1.54948316e-01  3.98561422e-02 
 1.43875070e-04  1.50000000e+00  1.21418792e-01  2.64175313e-01  1.50000000e+00  1.54948127e-01  3.98634610e-02 
 1.43875122e-04  1.50000000e+00  1.21418791e-01  2.64175314e-01  1.50000000e+00  1.54947749e-01  3.98605825e-02 
 1.43875224e-04  1.50000000e+00  1.21418803e-01  2.64175323e-01  1.50000000e+00  1.54946993e-01  3.98628789e-02 
 1.43875429e-04  1.50000000e+00  1.21418817e-01  2.64175336e-01  1.50000000e+00  1.54945481e-01  3.98617383e-02 
 1.43875838e-04  1.50000000e+00  1.21418855e-01  2.64175365e-01  1.50000000e+00  1.54942457e-01  3.98642533e-02 
 1.43876658e-04  1.50000000e+00  1.21418921e-01  2.64175421e-01  1.50000000e+00  1.54936410e-01  3.98648855e-02 
 1.43878296e-04  1.50000000e+00  1.21419061e-01  2.64175535e-01  1.50000000e+00  1.54924314e-01  3.98703421e-02 
 1.43881573e-04  1.50000000e+00  1.21419336e-01  2.64175755e-01  1.50000000e+00  1.54900123e-01  3.98771379e-02 
 1.43888126e-04  1.50000000e+00  1.21419896e-01  2.64176178e-01  1.50000000e+00  1.54851741e-01  3.98947628e-02 
 1.43901234e-04  1.50000000e+00  1.21421024e-01  2.64176914e-01  1.50000000e+00  1.54754975e-01  3.99258901e-02 
 1.43927448e-04  1.50000000e+00  1.21423336e-01  2.64177939e-01  1.50000000e+00  1.54561438e-01  3.99918859e-02 
 1.43979877e-04  1.50000000e+00  1.21428089e-01  2.64178778e-01  1.50000000e+00  1.54174344e-01  4.01189534e-02 
 1.44000000e-04  1.50000000e+00  1.21429953e-01  2.64178862e-01  1.50000000e+00  1.54025767e-01  4.01692982e-02 
 1.44000001e-04  1.50000000e+00  1.21430015e-01  2.64178892e-01  1.50000000e+00  1.54025762e-01  4.02021632e-02 
 1.44000003e-04  1.50000000e+00  1.21430148e-01  2.64178958e-01  1.50000000e+00  1.54025751e-01  4.02734991e-02 
