 time            v(clk)          v(vout)         v(vinp)         v(vinn)        
 2.25200353e-06  5.28980277e-01  1.27118603e-05  7.36250018e-01  7.50000000e-01 
 2.25200458e-06  6.86940832e-01  6.08854745e-06  7.36250023e-01  7.50000000e-01 
 2.25200558e-06  8.36428840e-01 -2.39171487e-06  7.36250028e-01  7.50000000e-01 
 2.25200652e-06  9.78644260e-01 -1.20315407e-05  7.36250033e-01  7.50000000e-01 
 2.25200755e-06  1.13319782e+00 -2.36023332e-05  7.36250038e-01  7.50000000e-01 
 2.25200853e-06  1.27926200e+00 -3.53708710e-05  7.36250043e-01  7.50000000e-01 
 2.25200937e-06  1.40531218e+00 -4.44332773e-05  7.36250047e-01  7.50000000e-01 
 2.25201000e-06  1.50000000e+00 -4.94000940e-05  7.36250050e-01  7.50000000e-01 
 2.25201007e-06  1.50000000e+00 -5.02313076e-05  7.36250050e-01  7.50000000e-01 
 2.25201022e-06  1.50000000e+00 -5.25504811e-05  7.36250051e-01  7.50000000e-01 
 2.25201045e-06  1.50000000e+00 -5.68842595e-05  7.36250052e-01  7.50000000e-01 
 2.25201071e-06  1.50000000e+00 -6.13568456e-05  7.36250054e-01  7.50000000e-01 
 2.25201099e-06  1.50000000e+00 -6.43495113e-05  7.36250055e-01  7.50000000e-01 
 2.25201138e-06  1.50000000e+00 -6.50020374e-05  7.36250057e-01  7.50000000e-01 
 2.25201194e-06  1.50000000e+00 -6.05990350e-05  7.36250060e-01  7.50000000e-01 
 2.25201306e-06  1.50000000e+00 -4.32498601e-05  7.36250065e-01  7.50000000e-01 
 2.25201397e-06  1.50000000e+00 -2.66347628e-05  7.36250070e-01  7.50000000e-01 
 2.25201486e-06  1.50000000e+00 -1.18846463e-05  7.36250074e-01  7.50000000e-01 
 2.25201582e-06  1.50000000e+00  2.15749214e-07  7.36250079e-01  7.50000000e-01 
 2.25201680e-06  1.50000000e+00  8.14766841e-06  7.36250084e-01  7.50000000e-01 
 2.25201797e-06  1.50000000e+00  1.23372530e-05  7.36250090e-01  7.50000000e-01 
 2.25201932e-06  1.50000000e+00  1.16906280e-05  7.36250097e-01  7.50000000e-01 
 2.25202106e-06  1.50000000e+00  6.66268557e-06  7.36250105e-01  7.50000000e-01 
 2.25202285e-06  1.50000000e+00  3.55875259e-06  7.36250114e-01  7.50000000e-01 
 2.25202485e-06  1.50000000e+00  1.26074134e-05  7.36250124e-01  7.50000000e-01 
 2.25202655e-06  1.50000000e+00  2.83929370e-05  7.36250133e-01  7.50000000e-01 
 2.25202837e-06  1.50000000e+00  4.24985817e-05  7.36250142e-01  7.50000000e-01 
 2.25203054e-06  1.50000000e+00  4.88913731e-05  7.36250153e-01  7.50000000e-01 
 2.25203291e-06  1.50000000e+00  4.37167134e-05  7.36250165e-01  7.50000000e-01 
 2.25203510e-06  1.50000000e+00  3.19024040e-05  7.36250175e-01  7.50000000e-01 
 2.25203768e-06  1.50000000e+00  1.58325227e-05  7.36250188e-01  7.50000000e-01 
 2.25204052e-06  1.50000000e+00  1.03965371e-06  7.36250203e-01  7.50000000e-01 
 2.25204434e-06  1.50000000e+00 -1.08640006e-05  7.36250222e-01  7.50000000e-01 
 2.25204931e-06  1.50000000e+00 -1.54332334e-05  7.36250247e-01  7.50000000e-01 
 2.25205719e-06  1.50000000e+00 -1.17890180e-05  7.36250286e-01  7.50000000e-01 
 2.25207082e-06  1.50000000e+00 -2.76251259e-06  7.36250354e-01  7.50000000e-01 
 2.25209810e-06  1.50000000e+00  2.92863690e-06  7.36250490e-01  7.50000000e-01 
 2.25213815e-06  1.50000000e+00  1.65491307e-06  7.36250691e-01  7.50000000e-01 
 2.25220549e-06  1.50000000e+00  6.57308451e-08  7.36251027e-01  7.50000000e-01 
 2.25227187e-06  1.50000000e+00  6.13497204e-09  7.36251359e-01  7.50000000e-01 
 2.25235717e-06  1.50000000e+00  1.27406391e-07  7.36251786e-01  7.50000000e-01 
 2.25244212e-06  1.50000000e+00  1.49470835e-07  7.36252211e-01  7.50000000e-01 
 2.25254364e-06  1.50000000e+00  1.44400791e-07  7.36252718e-01  7.50000000e-01 
 2.25264817e-06  1.50000000e+00  1.42031572e-07  7.36253241e-01  7.50000000e-01 
 2.25276919e-06  1.50000000e+00  1.41971882e-07  7.36253846e-01  7.50000000e-01 
 2.25289652e-06  1.50000000e+00  1.42110449e-07  7.36254483e-01  7.50000000e-01 
 2.25304120e-06  1.50000000e+00  1.42134539e-07  7.36255206e-01  7.50000000e-01 
 2.25319562e-06  1.50000000e+00  1.42130092e-07  7.36255978e-01  7.50000000e-01 
 2.25336919e-06  1.50000000e+00  1.42127373e-07  7.36256846e-01  7.50000000e-01 
 2.25355643e-06  1.50000000e+00  1.42126101e-07  7.36257782e-01  7.50000000e-01 
 2.25376573e-06  1.50000000e+00  1.42124693e-07  7.36258829e-01  7.50000000e-01 
 2.25399344e-06  1.50000000e+00  1.42123031e-07  7.36259967e-01  7.50000000e-01 
 2.25424746e-06  1.50000000e+00  1.42121073e-07  7.36261237e-01  7.50000000e-01 
 2.25452581e-06  1.50000000e+00  1.42118866e-07  7.36262629e-01  7.50000000e-01 
 2.25483627e-06  1.50000000e+00  1.42116341e-07  7.36264181e-01  7.50000000e-01 
 2.25517851e-06  1.50000000e+00  1.42113508e-07  7.36265893e-01  7.50000000e-01 
 2.25556057e-06  1.50000000e+00  1.42110304e-07  7.36267803e-01  7.50000000e-01 
 2.25598374e-06  1.50000000e+00  1.42106721e-07  7.36269919e-01  7.50000000e-01 
 2.25645672e-06  1.50000000e+00  1.42102694e-07  7.36272284e-01  7.50000000e-01 
 2.25698259e-06  1.50000000e+00  1.42098199e-07  7.36274913e-01  7.50000000e-01 
 2.25757119e-06  1.50000000e+00  1.42093159e-07  7.36277856e-01  7.50000000e-01 
 2.25822802e-06  1.50000000e+00  1.42087536e-07  7.36281140e-01  7.50000000e-01 
 2.25896507e-06  1.50000000e+00  1.42081237e-07  7.36284825e-01  7.50000000e-01 
 2.25979142e-06  1.50000000e+00  1.42074189e-07  7.36288957e-01  7.50000000e-01 
 2.26072291e-06  1.50000000e+00  1.42066274e-07  7.36293615e-01  7.50000000e-01 
 2.26177401e-06  1.50000000e+00  1.42057373e-07  7.36298870e-01  7.50000000e-01 
 2.26296663e-06  1.50000000e+00  1.42047315e-07  7.36304833e-01  7.50000000e-01 
 2.26432293e-06  1.50000000e+00  1.42035900e-07  7.36311615e-01  7.50000000e-01 
 2.26587363e-06  1.50000000e+00  1.42022669e-07  7.36319368e-01  7.50000000e-01 
 2.26765171e-06  1.50000000e+00  1.42004933e-07  7.36328259e-01  7.50000000e-01 
 2.26970038e-06  1.50000000e+00  1.41940574e-07  7.36338502e-01  7.50000000e-01 
 2.27040740e-06  1.50000000e+00  1.41566392e-07  7.36342037e-01  7.50000000e-01 
 2.27104710e-06  1.50000000e+00  1.40988352e-07  7.36345235e-01  7.50000000e-01 
 2.27150706e-06  1.50000000e+00  1.40407660e-07  7.36347535e-01  7.50000000e-01 
 2.27198740e-06  1.50000000e+00  1.40224364e-07  7.36349937e-01  7.50000000e-01 
 2.27261715e-06  1.50000000e+00  1.40361854e-07  7.36353086e-01  7.50000000e-01 
 2.27314719e-06  1.50000000e+00  1.40220202e-07  7.36355736e-01  7.50000000e-01 
 2.27346335e-06  1.50000000e+00  1.39138930e-07  7.36357317e-01  7.50000000e-01 
 2.27383355e-06  1.50000000e+00  1.37702770e-07  7.36359168e-01  7.50000000e-01 
 2.27423751e-06  1.50000000e+00  1.37162644e-07  7.36361188e-01  7.50000000e-01 
 2.27459725e-06  1.50000000e+00  1.36744028e-07  7.36362986e-01  7.50000000e-01 
 2.27511102e-06  1.50000000e+00  1.35649184e-07  7.36365555e-01  7.50000000e-01 
 2.27566009e-06  1.50000000e+00  1.32910329e-07  7.36368300e-01  7.50000000e-01 
 2.27643997e-06  1.50000000e+00  1.26899367e-07  7.36372200e-01  7.50000000e-01 
 2.27702252e-06  1.50000000e+00  1.13263580e-07  7.36375113e-01  7.50000000e-01 
 2.27747989e-06  1.50000000e+00  9.33248725e-08  7.36377399e-01  7.50000000e-01 
 2.27789179e-06  1.50000000e+00  1.10293799e-07  7.36379459e-01  7.50000000e-01 
 2.27841519e-06  1.50000000e+00  1.36663192e-06  7.36382076e-01  7.50000000e-01 
 2.27891742e-06  1.50000000e+00  1.53881099e-05  7.36384587e-01  7.50000000e-01 
 2.27915355e-06  1.50000000e+00  4.27925785e-05  7.36385768e-01  7.50000000e-01 
 2.27927279e-06  1.50000000e+00  7.10860626e-05  7.36386364e-01  7.50000000e-01 
 2.27941518e-06  1.50000000e+00  1.25999237e-04  7.36387076e-01  7.50000000e-01 
 2.27949331e-06  1.50000000e+00  1.90355152e-04  7.36387467e-01  7.50000000e-01 
 2.27955762e-06  1.50000000e+00  2.85840035e-04  7.36387788e-01  7.50000000e-01 
 2.27960875e-06  1.50000000e+00  4.14021355e-04  7.36388044e-01  7.50000000e-01 
 2.27965923e-06  1.50000000e+00  6.08169396e-04  7.36388296e-01  7.50000000e-01 
 2.27971833e-06  1.50000000e+00  9.14823391e-04  7.36388592e-01  7.50000000e-01 
 2.27978446e-06  1.50000000e+00  1.29208024e-03  7.36388922e-01  7.50000000e-01 
 2.27983002e-06  1.50000000e+00  1.59049847e-03  7.36389150e-01  7.50000000e-01 
 2.27989017e-06  1.50000000e+00  1.82236778e-03  7.36389451e-01  7.50000000e-01 
 2.27993782e-06  1.50000000e+00  1.79513809e-03  7.36389689e-01  7.50000000e-01 
 2.27997695e-06  1.50000000e+00  1.70445332e-03  7.36389885e-01  7.50000000e-01 
 2.28000656e-06  1.50000000e+00  1.61135057e-03  7.36390033e-01  7.50000000e-01 
 2.28003668e-06  1.50000000e+00  1.44683257e-03  7.36390183e-01  7.50000000e-01 
 2.28006124e-06  1.50000000e+00  1.21519338e-03  7.36390306e-01  7.50000000e-01 
 2.28008949e-06  1.50000000e+00  8.80028834e-04  7.36390447e-01  7.50000000e-01 
 2.28011964e-06  1.50000000e+00  5.49469612e-04  7.36390598e-01  7.50000000e-01 
 2.28014861e-06  1.50000000e+00  3.29977369e-04  7.36390743e-01  7.50000000e-01 
 2.28017849e-06  1.50000000e+00  2.02188573e-04  7.36390892e-01  7.50000000e-01 
 2.28021558e-06  1.50000000e+00  1.22835223e-04  7.36391078e-01  7.50000000e-01 
 2.28025301e-06  1.50000000e+00  8.52970612e-05  7.36391265e-01  7.50000000e-01 
 2.28030406e-06  1.50000000e+00  5.86588765e-05  7.36391520e-01  7.50000000e-01 
 2.28036486e-06  1.50000000e+00  4.20057619e-05  7.36391824e-01  7.50000000e-01 
 2.28045281e-06  1.50000000e+00  2.84947191e-05  7.36392264e-01  7.50000000e-01 
 2.28056738e-06  1.50000000e+00  1.74292105e-05  7.36392837e-01  7.50000000e-01 
 2.28073962e-06  1.50000000e+00  5.60805966e-06  7.36393698e-01  7.50000000e-01 
 2.28097198e-06  1.50000000e+00 -3.79369859e-07  7.36394860e-01  7.50000000e-01 
 2.28121573e-06  1.50000000e+00  6.68347946e-07  7.36396079e-01  7.50000000e-01 
 2.28152941e-06  1.50000000e+00  1.54977914e-06  7.36397647e-01  7.50000000e-01 
 2.28192929e-06  1.50000000e+00  1.52743101e-06  7.36399646e-01  7.50000000e-01 
 2.28219217e-06  1.50000000e+00  1.36922582e-06  7.36400961e-01  7.50000000e-01 
 2.28257247e-06  1.50000000e+00  1.31274683e-06  7.36402862e-01  7.50000000e-01 
 2.28297638e-06  1.50000000e+00  1.25764746e-06  7.36404882e-01  7.50000000e-01 
 2.28355746e-06  1.50000000e+00  1.18943912e-06  7.36407787e-01  7.50000000e-01 
 2.28425301e-06  1.50000000e+00  1.11797960e-06  7.36411265e-01  7.50000000e-01 
 2.28519337e-06  1.50000000e+00  1.03765586e-06  7.36415967e-01  7.50000000e-01 
 2.28638565e-06  1.50000000e+00  9.51939579e-07  7.36421928e-01  7.50000000e-01 
 2.28795907e-06  1.50000000e+00  8.59665994e-07  7.36429795e-01  7.50000000e-01 
 2.28976301e-06  1.50000000e+00  7.74667917e-07  7.36438815e-01  7.50000000e-01 
 2.29163527e-06  1.50000000e+00  7.03480482e-07  7.36448176e-01  7.50000000e-01 
 2.29329322e-06  1.50000000e+00  6.51743138e-07  7.36456466e-01  7.50000000e-01 
 2.29511854e-06  1.50000000e+00  6.03805098e-07  7.36465593e-01  7.50000000e-01 
 2.29621619e-06  1.50000000e+00  5.78446437e-07  7.36471081e-01  7.50000000e-01 
 2.29729705e-06  1.50000000e+00  5.55725147e-07  7.36476485e-01  7.50000000e-01 
 2.29880047e-06  1.50000000e+00  5.27240914e-07  7.36484002e-01  7.50000000e-01 
 2.30000374e-06  1.50000000e+00  5.06694568e-07  7.36490019e-01  7.50000000e-01 
 2.30133917e-06  1.50000000e+00  4.85895355e-07  7.36496696e-01  7.50000000e-01 
 2.30278256e-06  1.50000000e+00  4.65485947e-07  7.36503913e-01  7.50000000e-01 
 2.30481138e-06  1.50000000e+00  4.39872445e-07  7.36514057e-01  7.50000000e-01 
 2.30817770e-06  1.50000000e+00  4.03741582e-07  7.36530888e-01  7.50000000e-01 
 2.31372757e-06  1.50000000e+00  3.56899075e-07  7.36558638e-01  7.50000000e-01 
 2.31451000e-06  1.50000000e+00  3.51341253e-07  7.36562550e-01  7.50000000e-01 
 2.31451100e-06  1.35000000e+00 -6.35178670e-06  7.36562555e-01  7.50000000e-01 
 2.31451300e-06  1.05000000e+00 -1.04170844e-05  7.36562565e-01  7.50000000e-01 
 2.31451359e-06  9.62215412e-01 -9.11434515e-06  7.36562568e-01  7.50000000e-01 
 2.31451458e-06  8.12745196e-01 -5.38029720e-06  7.36562573e-01  7.50000000e-01 
 2.31451564e-06  6.53556476e-01 -7.31175730e-07  7.36562578e-01  7.50000000e-01 
 2.31451714e-06  4.28434094e-01  6.12465179e-06  7.36562586e-01  7.50000000e-01 
 2.31451819e-06  2.72103699e-01  1.19919895e-05  7.36562591e-01  7.50000000e-01 
 2.31451947e-06  7.88731179e-02  2.08085667e-05  7.36562597e-01  7.50000000e-01 
 2.31452000e-06  6.23989749e-12  2.41689669e-05  7.36562600e-01  7.50000000e-01 
 2.31452003e-06  0.00000000e+00  2.43671866e-05  7.36562600e-01  7.50000000e-01 
 2.31452008e-06  0.00000000e+00  2.48825130e-05  7.36562600e-01  7.50000000e-01 
 2.31452018e-06  0.00000000e+00  2.63565574e-05  7.36562601e-01  7.50000000e-01 
 2.31452028e-06  0.00000000e+00  2.82138402e-05  7.36562601e-01  7.50000000e-01 
 2.31452049e-06  0.00000000e+00  3.21121940e-05  7.36562602e-01  7.50000000e-01 
 2.31452072e-06  0.00000000e+00  3.59373356e-05  7.36562604e-01  7.50000000e-01 
 2.31452111e-06  0.00000000e+00  3.99725666e-05  7.36562606e-01  7.50000000e-01 
 2.31452165e-06  0.00000000e+00  4.13377830e-05  7.36562608e-01  7.50000000e-01 
 2.31452274e-06  0.00000000e+00  3.52175366e-05  7.36562614e-01  7.50000000e-01 
 2.31452492e-06  0.00000000e+00  1.34315787e-05  7.36562625e-01  7.50000000e-01 
 2.31452928e-06  0.00000000e+00 -1.87327887e-05  7.36562646e-01  7.50000000e-01 
 2.31453256e-06  0.00000000e+00 -3.57838249e-05  7.36562663e-01  7.50000000e-01 
 2.31453567e-06  0.00000000e+00 -5.33217468e-05  7.36562678e-01  7.50000000e-01 
 2.31453918e-06  0.00000000e+00 -6.90970683e-05  7.36562696e-01  7.50000000e-01 
 2.31454276e-06  0.00000000e+00 -7.39449892e-05  7.36562714e-01  7.50000000e-01 
 2.31454832e-06  0.00000000e+00 -6.60266608e-05  7.36562742e-01  7.50000000e-01 
 2.31455177e-06  0.00000000e+00 -5.98775588e-05  7.36562759e-01  7.50000000e-01 
 2.31455468e-06  0.00000000e+00 -3.97856039e-05  7.36562773e-01  7.50000000e-01 
 2.31455700e-06  0.00000000e+00  6.73923493e-07  7.36562785e-01  7.50000000e-01 
 2.31455917e-06  0.00000000e+00  6.69761838e-05  7.36562796e-01  7.50000000e-01 
 2.31456195e-06  0.00000000e+00  2.05648498e-04  7.36562810e-01  7.50000000e-01 
 2.31456474e-06  0.00000000e+00  4.28895349e-04  7.36562824e-01  7.50000000e-01 
 2.31456664e-06  0.00000000e+00  6.46521682e-04  7.36562833e-01  7.50000000e-01 
 2.31456847e-06  0.00000000e+00  9.11538655e-04  7.36562842e-01  7.50000000e-01 
 2.31457040e-06  0.00000000e+00  1.20972774e-03  7.36562852e-01  7.50000000e-01 
 2.31457266e-06  0.00000000e+00  1.53341409e-03  7.36562863e-01  7.50000000e-01 
 2.31457487e-06  0.00000000e+00  1.80795175e-03  7.36562874e-01  7.50000000e-01 
 2.31457797e-06  0.00000000e+00  2.02828743e-03  7.36562890e-01  7.50000000e-01 
 2.31458082e-06  0.00000000e+00  1.76663128e-03  7.36562904e-01  7.50000000e-01 
 2.31458337e-06  0.00000000e+00  7.77440613e-04  7.36562917e-01  7.50000000e-01 
 2.31458581e-06  0.00000000e+00 -1.08044296e-03  7.36562929e-01  7.50000000e-01 
 2.31458851e-06  0.00000000e+00 -4.26705725e-03  7.36562943e-01  7.50000000e-01 
 2.31459125e-06  0.00000000e+00 -8.68796189e-03  7.36562956e-01  7.50000000e-01 
 2.31459384e-06  0.00000000e+00 -1.35897379e-02  7.36562969e-01  7.50000000e-01 
 2.31459554e-06  0.00000000e+00 -1.69665994e-02  7.36562978e-01  7.50000000e-01 
 2.31459736e-06  0.00000000e+00 -2.04860041e-02  7.36562987e-01  7.50000000e-01 
 2.31459948e-06  0.00000000e+00 -2.43669254e-02  7.36562997e-01  7.50000000e-01 
 2.31460184e-06  0.00000000e+00 -2.83984281e-02  7.36563009e-01  7.50000000e-01 
 2.31460452e-06  0.00000000e+00 -3.22962963e-02  7.36563023e-01  7.50000000e-01 
 2.31460653e-06  0.00000000e+00 -3.41085876e-02  7.36563033e-01  7.50000000e-01 
 2.31460845e-06  0.00000000e+00 -3.42171821e-02  7.36563042e-01  7.50000000e-01 
 2.31461027e-06  0.00000000e+00 -3.29514343e-02  7.36563051e-01  7.50000000e-01 
 2.31461222e-06  0.00000000e+00 -3.04303843e-02  7.36563061e-01  7.50000000e-01 
 2.31461454e-06  0.00000000e+00 -2.64413193e-02  7.36563073e-01  7.50000000e-01 
 2.31461678e-06  0.00000000e+00 -2.22203028e-02  7.36563084e-01  7.50000000e-01 
 2.31461912e-06  0.00000000e+00 -1.80369109e-02  7.36563096e-01  7.50000000e-01 
 2.31462188e-06  0.00000000e+00 -1.38002251e-02  7.36563109e-01  7.50000000e-01 
 2.31462462e-06  0.00000000e+00 -1.04394408e-02  7.36563123e-01  7.50000000e-01 
 2.31462809e-06  0.00000000e+00 -7.25503602e-03  7.36563140e-01  7.50000000e-01 
 2.31463205e-06  0.00000000e+00 -4.76259055e-03  7.36563160e-01  7.50000000e-01 
 2.31463757e-06  0.00000000e+00 -2.61130865e-03  7.36563188e-01  7.50000000e-01 
 2.31464365e-06  0.00000000e+00 -1.32940281e-03  7.36563218e-01  7.50000000e-01 
 2.31465156e-06  0.00000000e+00 -5.27675885e-04  7.36563258e-01  7.50000000e-01 
 2.31466093e-06  0.00000000e+00 -1.54827769e-04  7.36563305e-01  7.50000000e-01 
 2.31467406e-06  0.00000000e+00  2.42383354e-06  7.36563370e-01  7.50000000e-01 
 2.31469178e-06  0.00000000e+00  3.39911518e-05  7.36563459e-01  7.50000000e-01 
 2.31471988e-06  0.00000000e+00  2.37456872e-05  7.36563599e-01  7.50000000e-01 
 2.31476816e-06  0.00000000e+00  8.29164451e-06  7.36563841e-01  7.50000000e-01 
 2.31486474e-06  0.00000000e+00  1.32238175e-07  7.36564324e-01  7.50000000e-01 
 2.31491378e-06  0.00000000e+00 -6.52593876e-08  7.36564569e-01  7.50000000e-01 
 2.31496552e-06  0.00000000e+00  2.71395851e-08  7.36564828e-01  7.50000000e-01 
 2.31501101e-06  0.00000000e+00  9.83674631e-08  7.36565055e-01  7.50000000e-01 
 2.31505591e-06  0.00000000e+00  1.33211259e-07  7.36565280e-01  7.50000000e-01 
 2.31510028e-06  0.00000000e+00  1.43764853e-07  7.36565501e-01  7.50000000e-01 
 2.31514420e-06  0.00000000e+00  1.44613009e-07  7.36565721e-01  7.50000000e-01 
 2.31518743e-06  0.00000000e+00  1.43574952e-07  7.36565937e-01  7.50000000e-01 
 2.31523451e-06  0.00000000e+00  1.42896922e-07  7.36566173e-01  7.50000000e-01 
 2.31527699e-06  0.00000000e+00  1.42728781e-07  7.36566385e-01  7.50000000e-01 
 2.31532145e-06  0.00000000e+00  1.42721521e-07  7.36566607e-01  7.50000000e-01 
 2.31536251e-06  0.00000000e+00  1.42740159e-07  7.36566813e-01  7.50000000e-01 
 2.31540487e-06  0.00000000e+00  1.42749834e-07  7.36567024e-01  7.50000000e-01 
 2.31544510e-06  0.00000000e+00  1.42751957e-07  7.36567226e-01  7.50000000e-01 
 2.31548627e-06  0.00000000e+00  1.42751547e-07  7.36567431e-01  7.50000000e-01 
 2.31552609e-06  0.00000000e+00  1.42750908e-07  7.36567630e-01  7.50000000e-01 
 2.31556654e-06  0.00000000e+00  1.42750368e-07  7.36567833e-01  7.50000000e-01 
 2.31560609e-06  0.00000000e+00  1.42749981e-07  7.36568030e-01  7.50000000e-01 
 2.31564605e-06  0.00000000e+00  1.42749600e-07  7.36568230e-01  7.50000000e-01 
 2.31568540e-06  0.00000000e+00  1.42749252e-07  7.36568427e-01  7.50000000e-01 
 2.31572523e-06  0.00000000e+00  1.42748884e-07  7.36568626e-01  7.50000000e-01 
 2.31576699e-06  0.00000000e+00  1.42748498e-07  7.36568835e-01  7.50000000e-01 
 2.31581006e-06  0.00000000e+00  1.42748103e-07  7.36569050e-01  7.50000000e-01 
 2.31585547e-06  0.00000000e+00  1.42747680e-07  7.36569277e-01  7.50000000e-01 
 2.31590255e-06  0.00000000e+00  1.42747246e-07  7.36569513e-01  7.50000000e-01 
 2.31595216e-06  0.00000000e+00  1.42746777e-07  7.36569761e-01  7.50000000e-01 
 2.31600387e-06  0.00000000e+00  1.42746295e-07  7.36570019e-01  7.50000000e-01 
 2.31605847e-06  0.00000000e+00  1.42745781e-07  7.36570292e-01  7.50000000e-01 
 2.31611576e-06  0.00000000e+00  1.42745249e-07  7.36570579e-01  7.50000000e-01 
 2.31617649e-06  0.00000000e+00  1.42744682e-07  7.36570882e-01  7.50000000e-01 
 2.31624068e-06  0.00000000e+00  1.42744069e-07  7.36571203e-01  7.50000000e-01 
 2.31630911e-06  0.00000000e+00  1.42743432e-07  7.36571546e-01  7.50000000e-01 
 2.31638201e-06  0.00000000e+00  1.42742734e-07  7.36571910e-01  7.50000000e-01 
 2.31646031e-06  0.00000000e+00  1.42742003e-07  7.36572302e-01  7.50000000e-01 
 2.31654454e-06  0.00000000e+00  1.42741199e-07  7.36572723e-01  7.50000000e-01 
 2.31663589e-06  0.00000000e+00  1.42740330e-07  7.36573179e-01  7.50000000e-01 
 2.31673535e-06  0.00000000e+00  1.42739389e-07  7.36573677e-01  7.50000000e-01 
 2.31684463e-06  0.00000000e+00  1.42738351e-07  7.36574223e-01  7.50000000e-01 
 2.31696554e-06  0.00000000e+00  1.42737193e-07  7.36574828e-01  7.50000000e-01 
 2.31710080e-06  0.00000000e+00  1.42735910e-07  7.36575504e-01  7.50000000e-01 
 2.31725378e-06  0.00000000e+00  1.42734447e-07  7.36576269e-01  7.50000000e-01 
 2.31742948e-06  0.00000000e+00  1.42732773e-07  7.36577147e-01  7.50000000e-01 
 2.31763480e-06  0.00000000e+00  1.42730815e-07  7.36578174e-01  7.50000000e-01 
 2.31788043e-06  0.00000000e+00  1.42728469e-07  7.36579402e-01  7.50000000e-01 
 2.31818313e-06  0.00000000e+00  1.42725583e-07  7.36580916e-01  7.50000000e-01 
 2.31857188e-06  0.00000000e+00  1.42721877e-07  7.36582859e-01  7.50000000e-01 
 2.31910111e-06  0.00000000e+00  1.42716833e-07  7.36585506e-01  7.50000000e-01 
 2.31989044e-06  0.00000000e+00  1.42709321e-07  7.36589452e-01  7.50000000e-01 
 2.32127573e-06  0.00000000e+00  1.42696159e-07  7.36596379e-01  7.50000000e-01 
 2.32404632e-06  0.00000000e+00  1.42669933e-07  7.36610232e-01  7.50000000e-01 
 2.32918321e-06  0.00000000e+00  1.42621637e-07  7.36635916e-01  7.50000000e-01 
 2.33531925e-06  0.00000000e+00  1.42564506e-07  7.36666596e-01  7.50000000e-01 
