 time            v(a_1V5)        v(b_3V3)        v(x1t)          v(a_3V3)        v(b_1V5)        v(x2t)         
 1.39155993e-07  1.50000000e+00  3.30000000e+00  1.72100552e-08  3.30000000e+00  1.49999995e+00  1.59089768e-06 
 1.39255993e-07  1.50000000e+00  3.30000000e+00 -1.67485588e-08  3.30000000e+00  1.49999995e+00  1.77948768e-06 
 1.39355993e-07  1.50000000e+00  3.30000000e+00  1.72033443e-08  3.30000000e+00  1.49999995e+00  1.59085826e-06 
 1.39455993e-07  1.50000000e+00  3.30000000e+00 -1.67417653e-08  3.30000000e+00  1.49999995e+00  1.77952684e-06 
 1.39555993e-07  1.50000000e+00  3.30000000e+00  1.71965800e-08  3.30000000e+00  1.49999995e+00  1.59081936e-06 
 1.39655993e-07  1.50000000e+00  3.30000000e+00 -1.67350007e-08  3.30000000e+00  1.49999995e+00  1.77956548e-06 
 1.39755993e-07  1.50000000e+00  3.30000000e+00  1.71897944e-08  3.30000000e+00  1.49999995e+00  1.59078096e-06 
 1.39855993e-07  1.50000000e+00  3.30000000e+00 -1.67282187e-08  3.30000000e+00  1.49999995e+00  1.77960362e-06 
 1.39955993e-07  1.50000000e+00  3.30000000e+00  1.71830089e-08  3.30000000e+00  1.49999995e+00  1.59074308e-06 
 1.40055993e-07  1.50000000e+00  3.30000000e+00 -1.67214627e-08  3.30000000e+00  1.49999995e+00  1.77964125e-06 
 1.40155993e-07  1.50000000e+00  3.30000000e+00  1.71762284e-08  3.30000000e+00  1.49999995e+00  1.59070570e-06 
 1.40255993e-07  1.50000000e+00  3.30000000e+00 -1.67146259e-08  3.30000000e+00  1.49999995e+00  1.77967839e-06 
 1.40355993e-07  1.50000000e+00  3.30000000e+00  1.71693658e-08  3.30000000e+00  1.49999995e+00  1.59066881e-06 
 1.40455993e-07  1.50000000e+00  3.30000000e+00 -1.67077710e-08  3.30000000e+00  1.49999995e+00  1.77971502e-06 
 1.40555993e-07  1.50000000e+00  3.30000000e+00  1.71625462e-08  3.30000000e+00  1.49999995e+00  1.59063242e-06 
 1.40655993e-07  1.50000000e+00  3.30000000e+00 -1.67008693e-08  3.30000000e+00  1.49999995e+00  1.77975117e-06 
 1.40755993e-07  1.50000000e+00  3.30000000e+00  1.71555628e-08  3.30000000e+00  1.49999995e+00  1.59059652e-06 
 1.40855993e-07  1.50000000e+00  3.30000000e+00 -1.66939593e-08  3.30000000e+00  1.49999995e+00  1.77978682e-06 
 1.40955993e-07  1.50000000e+00  3.30000000e+00  1.71486913e-08  3.30000000e+00  1.49999995e+00  1.59056111e-06 
 1.41055993e-07  1.50000000e+00  3.30000000e+00 -1.66870753e-08  3.30000000e+00  1.49999995e+00  1.77982199e-06 
 1.41155993e-07  1.50000000e+00  3.30000000e+00  1.71418124e-08  3.30000000e+00  1.49999995e+00  1.59052618e-06 
 1.41255993e-07  1.50000000e+00  3.30000000e+00 -1.66802072e-08  3.30000000e+00  1.49999995e+00  1.77985669e-06 
 1.41355993e-07  1.50000000e+00  3.30000000e+00  1.71348719e-08  3.30000000e+00  1.49999995e+00  1.59049173e-06 
 1.41455993e-07  1.50000000e+00  3.30000000e+00 -1.66731824e-08  3.30000000e+00  1.49999995e+00  1.77989090e-06 
 1.41555993e-07  1.50000000e+00  3.30000000e+00  1.71279187e-08  3.30000000e+00  1.49999995e+00  1.59045775e-06 
 1.41655993e-07  1.50000000e+00  3.30000000e+00 -1.66662602e-08  3.30000000e+00  1.49999995e+00  1.77992465e-06 
 1.41755993e-07  1.50000000e+00  3.30000000e+00  1.71209631e-08  3.30000000e+00  1.49999995e+00  1.59042424e-06 
 1.41855993e-07  1.50000000e+00  3.30000000e+00 -1.66593016e-08  3.30000000e+00  1.49999995e+00  1.77995792e-06 
 1.41955993e-07  1.50000000e+00  3.30000000e+00  1.71139737e-08  3.30000000e+00  1.49999995e+00  1.59039120e-06 
 1.42055993e-07  1.50000000e+00  3.30000000e+00 -1.66522747e-08  3.30000000e+00  1.49999995e+00  1.77999073e-06 
 1.42155993e-07  1.50000000e+00  3.30000000e+00  1.71069107e-08  3.30000000e+00  1.49999995e+00  1.59035862e-06 
 1.42255993e-07  1.50000000e+00  3.30000000e+00 -1.66452407e-08  3.30000000e+00  1.49999995e+00  1.78002308e-06 
 1.42355993e-07  1.50000000e+00  3.30000000e+00  1.70999380e-08  3.30000000e+00  1.49999995e+00  1.59032650e-06 
 1.42455993e-07  1.50000000e+00  3.30000000e+00 -1.66382562e-08  3.30000000e+00  1.49999995e+00  1.78005497e-06 
 1.42555993e-07  1.50000000e+00  3.30000000e+00  1.70928988e-08  3.30000000e+00  1.49999995e+00  1.59029484e-06 
 1.42655993e-07  1.50000000e+00  3.30000000e+00 -1.66311911e-08  3.30000000e+00  1.49999995e+00  1.78008641e-06 
 1.42755993e-07  1.50000000e+00  3.30000000e+00  1.70858377e-08  3.30000000e+00  1.49999995e+00  1.59026362e-06 
 1.42855993e-07  1.50000000e+00  3.30000000e+00 -1.66241040e-08  3.30000000e+00  1.49999995e+00  1.78011740e-06 
 1.42955993e-07  1.50000000e+00  3.30000000e+00  1.70787391e-08  3.30000000e+00  1.49999995e+00  1.59023286e-06 
 1.43055993e-07  1.50000000e+00  3.30000000e+00 -1.66170345e-08  3.30000000e+00  1.49999995e+00  1.78014794e-06 
 1.43155993e-07  1.50000000e+00  3.30000000e+00  1.70716287e-08  3.30000000e+00  1.49999995e+00  1.59020254e-06 
 1.43255993e-07  1.50000000e+00  3.30000000e+00 -1.66099105e-08  3.30000000e+00  1.49999995e+00  1.78017804e-06 
 1.43355993e-07  1.50000000e+00  3.30000000e+00  1.70645296e-08  3.30000000e+00  1.49999995e+00  1.59017265e-06 
 1.43455993e-07  1.50000000e+00  3.30000000e+00 -1.66027739e-08  3.30000000e+00  1.49999995e+00  1.78020770e-06 
 1.43555993e-07  1.50000000e+00  3.30000000e+00  1.70574170e-08  3.30000000e+00  1.49999995e+00  1.59014321e-06 
 1.43655993e-07  1.50000000e+00  3.30000000e+00 -1.65956547e-08  3.30000000e+00  1.49999995e+00  1.78023693e-06 
 1.43755993e-07  1.50000000e+00  3.30000000e+00  1.70502118e-08  3.30000000e+00  1.49999995e+00  1.59011420e-06 
 1.43855993e-07  1.50000000e+00  3.30000000e+00 -1.65884806e-08  3.30000000e+00  1.49999995e+00  1.78026572e-06 
 1.43955993e-07  1.50000000e+00  3.30000000e+00  1.70430975e-08  3.30000000e+00  1.49999995e+00  1.59008562e-06 
 1.44055993e-07  1.50000000e+00  3.30000000e+00 -1.65813171e-08  3.30000000e+00  1.49999995e+00  1.78029409e-06 
 1.44155993e-07  1.50000000e+00  3.30000000e+00  1.70359123e-08  3.30000000e+00  1.49999995e+00  1.59005747e-06 
 1.44255993e-07  1.50000000e+00  3.30000000e+00 -1.65740926e-08  3.30000000e+00  1.49999995e+00  1.78032203e-06 
 1.44355993e-07  1.50000000e+00  3.30000000e+00  1.70286791e-08  3.30000000e+00  1.49999995e+00  1.59002974e-06 
 1.44455993e-07  1.50000000e+00  3.30000000e+00 -1.65669477e-08  3.30000000e+00  1.49999995e+00  1.78034955e-06 
 1.44555993e-07  1.50000000e+00  3.30000000e+00  1.70214888e-08  3.30000000e+00  1.49999995e+00  1.59000242e-06 
 1.44655993e-07  1.50000000e+00  3.30000000e+00 -1.65596791e-08  3.30000000e+00  1.49999995e+00  1.78037665e-06 
 1.44755993e-07  1.50000000e+00  3.30000000e+00  1.70142487e-08  3.30000000e+00  1.49999995e+00  1.58997553e-06 
 1.44855993e-07  1.50000000e+00  3.30000000e+00 -1.65524618e-08  3.30000000e+00  1.49999995e+00  1.78040334e-06 
 1.44955993e-07  1.50000000e+00  3.30000000e+00  1.70070316e-08  3.30000000e+00  1.49999995e+00  1.58994905e-06 
 1.45055993e-07  1.50000000e+00  3.30000000e+00 -1.65452336e-08  3.30000000e+00  1.49999995e+00  1.78042962e-06 
 1.45155993e-07  1.50000000e+00  3.30000000e+00  1.69997505e-08  3.30000000e+00  1.49999995e+00  1.58992298e-06 
 1.45255993e-07  1.50000000e+00  3.30000000e+00 -1.65379323e-08  3.30000000e+00  1.49999995e+00  1.78045549e-06 
 1.45355993e-07  1.50000000e+00  3.30000000e+00  1.69924765e-08  3.30000000e+00  1.49999995e+00  1.58989731e-06 
 1.45455993e-07  1.50000000e+00  3.30000000e+00 -1.65306818e-08  3.30000000e+00  1.49999995e+00  1.78048095e-06 
 1.45555993e-07  1.50000000e+00  3.30000000e+00  1.69852428e-08  3.30000000e+00  1.49999995e+00  1.58987204e-06 
 1.45655993e-07  1.50000000e+00  3.30000000e+00 -1.65233583e-08  3.30000000e+00  1.49999995e+00  1.78050602e-06 
 1.45755993e-07  1.50000000e+00  3.30000000e+00  1.69778728e-08  3.30000000e+00  1.49999995e+00  1.58984718e-06 
 1.45855993e-07  1.50000000e+00  3.30000000e+00 -1.65160656e-08  3.30000000e+00  1.49999995e+00  1.78053069e-06 
 1.45955993e-07  1.50000000e+00  3.30000000e+00  1.69705973e-08  3.30000000e+00  1.49999995e+00  1.58982271e-06 
 1.46055993e-07  1.50000000e+00  3.30000000e+00 -1.65087662e-08  3.30000000e+00  1.49999995e+00  1.78055496e-06 
 1.46155993e-07  1.50000000e+00  3.30000000e+00  1.69632588e-08  3.30000000e+00  1.49999995e+00  1.58979863e-06 
 1.46255993e-07  1.50000000e+00  3.30000000e+00 -1.65013891e-08  3.30000000e+00  1.49999995e+00  1.78057884e-06 
 1.46355993e-07  1.50000000e+00  3.30000000e+00  1.69558852e-08  3.30000000e+00  1.49999995e+00  1.58977495e-06 
 1.46455993e-07  1.50000000e+00  3.30000000e+00 -1.64940528e-08  3.30000000e+00  1.49999995e+00  1.78060233e-06 
 1.46555993e-07  1.50000000e+00  3.30000000e+00  1.69485509e-08  3.30000000e+00  1.49999995e+00  1.58975164e-06 
 1.46655993e-07  1.50000000e+00  3.30000000e+00 -1.64866708e-08  3.30000000e+00  1.49999995e+00  1.78062544e-06 
 1.46755993e-07  1.50000000e+00  3.30000000e+00  1.69411684e-08  3.30000000e+00  1.49999995e+00  1.58972873e-06 
 1.46855993e-07  1.50000000e+00  3.30000000e+00 -1.64792986e-08  3.30000000e+00  1.49999995e+00  1.78064817e-06 
 1.46955993e-07  1.50000000e+00  3.30000000e+00  1.69337740e-08  3.30000000e+00  1.49999995e+00  1.58970619e-06 
 1.47055993e-07  1.50000000e+00  3.30000000e+00 -1.64719305e-08  3.30000000e+00  1.49999995e+00  1.78067051e-06 
 1.47155993e-07  1.50000000e+00  3.30000000e+00  1.69264002e-08  3.30000000e+00  1.49999995e+00  1.58968403e-06 
 1.47255993e-07  1.50000000e+00  3.30000000e+00 -1.64645294e-08  3.30000000e+00  1.49999995e+00  1.78069248e-06 
 1.47355993e-07  1.50000000e+00  3.30000000e+00  1.69189779e-08  3.30000000e+00  1.49999995e+00  1.58966225e-06 
 1.47455993e-07  1.50000000e+00  3.30000000e+00 -1.64570971e-08  3.30000000e+00  1.49999995e+00  1.78071408e-06 
 1.47555993e-07  1.50000000e+00  3.30000000e+00  1.69115325e-08  3.30000000e+00  1.49999995e+00  1.58964084e-06 
 1.47655993e-07  1.50000000e+00  3.30000000e+00 -1.64496259e-08  3.30000000e+00  1.49999995e+00  1.78073531e-06 
 1.47755993e-07  1.50000000e+00  3.30000000e+00  1.69041077e-08  3.30000000e+00  1.49999995e+00  1.58961979e-06 
 1.47855993e-07  1.50000000e+00  3.30000000e+00 -1.64421852e-08  3.30000000e+00  1.49999995e+00  1.78075617e-06 
 1.47955993e-07  1.50000000e+00  3.30000000e+00  1.68966394e-08  3.30000000e+00  1.49999995e+00  1.58959911e-06 
 1.48055993e-07  1.50000000e+00  3.30000000e+00 -1.64347371e-08  3.30000000e+00  1.49999995e+00  1.78077667e-06 
 1.48155993e-07  1.50000000e+00  3.30000000e+00  1.68891704e-08  3.30000000e+00  1.49999995e+00  1.58957880e-06 
 1.48255993e-07  1.50000000e+00  3.30000000e+00 -1.64272345e-08  3.30000000e+00  1.49999995e+00  1.78079681e-06 
 1.48355993e-07  1.50000000e+00  3.30000000e+00  1.68816944e-08  3.30000000e+00  1.49999995e+00  1.58955884e-06 
 1.48455993e-07  1.50000000e+00  3.30000000e+00 -1.64197967e-08  3.30000000e+00  1.49999995e+00  1.78081659e-06 
 1.48555993e-07  1.50000000e+00  3.30000000e+00  1.68741777e-08  3.30000000e+00  1.49999995e+00  1.58953924e-06 
 1.48655993e-07  1.50000000e+00  3.30000000e+00 -1.64122330e-08  3.30000000e+00  1.49999995e+00  1.78083601e-06 
 1.48755993e-07  1.50000000e+00  3.30000000e+00  1.68666528e-08  3.30000000e+00  1.49999995e+00  1.58951999e-06 
 1.48855993e-07  1.50000000e+00  3.30000000e+00 -1.64047395e-08  3.30000000e+00  1.49999995e+00  1.78085508e-06 
 1.48955993e-07  1.50000000e+00  3.30000000e+00  1.68591796e-08  3.30000000e+00  1.49999995e+00  1.58950109e-06 
 1.49055993e-07  1.50000000e+00  3.30000000e+00 -1.63972606e-08  3.30000000e+00  1.49999995e+00  1.78087381e-06 
 1.49155993e-07  1.50000000e+00  3.30000000e+00  1.68516452e-08  3.30000000e+00  1.49999995e+00  1.58948254e-06 
 1.49255993e-07  1.50000000e+00  3.30000000e+00 -1.63896840e-08  3.30000000e+00  1.49999995e+00  1.78089218e-06 
 1.49355993e-07  1.50000000e+00  3.30000000e+00  1.68441104e-08  3.30000000e+00  1.49999995e+00  1.58946434e-06 
 1.49455993e-07  1.50000000e+00  3.30000000e+00 -1.63821531e-08  3.30000000e+00  1.49999995e+00  1.78091022e-06 
 1.49555993e-07  1.50000000e+00  3.30000000e+00  1.68365757e-08  3.30000000e+00  1.49999995e+00  1.58944648e-06 
 1.49655993e-07  1.50000000e+00  3.30000000e+00 -1.63746234e-08  3.30000000e+00  1.49999995e+00  1.78092791e-06 
 1.49755993e-07  1.50000000e+00  3.30000000e+00  1.68289792e-08  3.30000000e+00  1.49999995e+00  1.58942896e-06 
 1.49855993e-07  1.50000000e+00  3.30000000e+00 -1.63670034e-08  3.30000000e+00  1.49999995e+00  1.78094526e-06 
 1.49955993e-07  1.50000000e+00  3.30000000e+00  1.68213859e-08  3.30000000e+00  1.49999995e+00  1.58941177e-06 
 1.50055993e-07  1.50000000e+00  3.30000000e+00 -1.63594152e-08  3.30000000e+00  1.49999995e+00  1.78096228e-06 
 1.50155993e-07  1.50000000e+00  3.30000000e+00  1.68138138e-08  3.30000000e+00  1.49999995e+00  1.58939492e-06 
 1.50255993e-07  1.50000000e+00  3.30000000e+00 -1.63518177e-08  3.30000000e+00  1.49999995e+00  1.78097896e-06 
 1.50355993e-07  1.50000000e+00  3.30000000e+00  1.68062057e-08  3.30000000e+00  1.49999995e+00  1.58937840e-06 
 1.50455993e-07  1.50000000e+00  3.30000000e+00 -1.63442759e-08  3.30000000e+00  1.49999995e+00  1.78099532e-06 
 1.50555993e-07  1.50000000e+00  3.30000000e+00  1.67986709e-08  3.30000000e+00  1.49999995e+00  1.58936221e-06 
 1.50655993e-07  1.50000000e+00  3.30000000e+00 -1.63366495e-08  3.30000000e+00  1.49999995e+00  1.78101135e-06 
 1.50755993e-07  1.50000000e+00  3.30000000e+00  1.67909690e-08  3.30000000e+00  1.49999995e+00  1.58934634e-06 
 1.50855993e-07  1.50000000e+00  3.30000000e+00 -1.63289624e-08  3.30000000e+00  1.49999995e+00  1.78102705e-06 
 1.50955993e-07  1.50000000e+00  3.30000000e+00  1.67833266e-08  3.30000000e+00  1.49999995e+00  1.58933080e-06 
 1.51055993e-07  1.50000000e+00  3.30000000e+00 -1.63213503e-08  3.30000000e+00  1.49999995e+00  1.78104243e-06 
 1.51155993e-07  1.50000000e+00  3.30000000e+00  1.67756928e-08  3.30000000e+00  1.49999995e+00  1.58931558e-06 
 1.51255993e-07  1.50000000e+00  3.30000000e+00 -1.63137045e-08  3.30000000e+00  1.49999995e+00  1.78105749e-06 
 1.51355993e-07  1.50000000e+00  3.30000000e+00  1.67680932e-08  3.30000000e+00  1.49999995e+00  1.58930068e-06 
 1.51455993e-07  1.50000000e+00  3.30000000e+00 -1.63060856e-08  3.30000000e+00  1.49999995e+00  1.78107223e-06 
 1.51555993e-07  1.50000000e+00  3.30000000e+00  1.67604195e-08  3.30000000e+00  1.49999995e+00  1.58928609e-06 
 1.51655993e-07  1.50000000e+00  3.30000000e+00 -1.62983858e-08  3.30000000e+00  1.49999995e+00  1.78108666e-06 
 1.51755993e-07  1.50000000e+00  3.30000000e+00  1.67527288e-08  3.30000000e+00  1.49999995e+00  1.58927182e-06 
 1.51855993e-07  1.50000000e+00  3.30000000e+00 -1.62907103e-08  3.30000000e+00  1.49999995e+00  1.78110078e-06 
 1.51955993e-07  1.50000000e+00  3.30000000e+00  1.67450729e-08  3.30000000e+00  1.49999995e+00  1.58925786e-06 
 1.52055993e-07  1.50000000e+00  3.30000000e+00 -1.62830471e-08  3.30000000e+00  1.49999995e+00  1.78111459e-06 
 1.52155993e-07  1.50000000e+00  3.30000000e+00  1.67373202e-08  3.30000000e+00  1.49999995e+00  1.58924420e-06 
 1.52255993e-07  1.50000000e+00  3.30000000e+00 -1.62753282e-08  3.30000000e+00  1.49999995e+00  1.78112809e-06 
 1.52355993e-07  1.50000000e+00  3.30000000e+00  1.67296793e-08  3.30000000e+00  1.49999995e+00  1.58923086e-06 
 1.52455993e-07  1.50000000e+00  3.30000000e+00 -1.62676233e-08  3.30000000e+00  1.49999995e+00  1.78114129e-06 
 1.52555993e-07  1.50000000e+00  3.30000000e+00  1.67219487e-08  3.30000000e+00  1.49999995e+00  1.58921781e-06 
 1.52655993e-07  1.50000000e+00  3.30000000e+00 -1.62599138e-08  3.30000000e+00  1.49999995e+00  1.78115418e-06 
 1.52755993e-07  1.50000000e+00  3.30000000e+00  1.67141992e-08  3.30000000e+00  1.49999995e+00  1.58920507e-06 
 1.52855993e-07  1.50000000e+00  3.30000000e+00 -1.62521703e-08  3.30000000e+00  1.49999995e+00  1.78116677e-06 
 1.52955993e-07  1.50000000e+00  3.30000000e+00  1.67065093e-08  3.30000000e+00  1.49999995e+00  1.58919262e-06 
 1.53055993e-07  1.50000000e+00  3.30000000e+00 -1.62444460e-08  3.30000000e+00  1.49999995e+00  1.78117907e-06 
 1.53155993e-07  1.50000000e+00  3.30000000e+00  1.66987482e-08  3.30000000e+00  1.49999995e+00  1.58918047e-06 
 1.53255993e-07  1.50000000e+00  3.30000000e+00 -1.62367042e-08  3.30000000e+00  1.49999995e+00  1.78119107e-06 
 1.53355993e-07  1.50000000e+00  3.30000000e+00  1.66909852e-08  3.30000000e+00  1.49999995e+00  1.58916862e-06 
 1.53455993e-07  1.50000000e+00  3.30000000e+00 -1.62289117e-08  3.30000000e+00  1.49999995e+00  1.78120278e-06 
 1.53555993e-07  1.50000000e+00  3.30000000e+00  1.66832404e-08  3.30000000e+00  1.49999995e+00  1.58915705e-06 
 1.53655993e-07  1.50000000e+00  3.30000000e+00 -1.62211685e-08  3.30000000e+00  1.49999995e+00  1.78121420e-06 
 1.53755993e-07  1.50000000e+00  3.30000000e+00  1.66754746e-08  3.30000000e+00  1.49999995e+00  1.58914578e-06 
 1.53855993e-07  1.50000000e+00  3.30000000e+00 -1.62134445e-08  3.30000000e+00  1.49999995e+00  1.78122533e-06 
 1.53955993e-07  1.50000000e+00  3.30000000e+00  1.66677307e-08  3.30000000e+00  1.49999995e+00  1.58913479e-06 
 1.54055993e-07  1.50000000e+00  3.30000000e+00 -1.62056457e-08  3.30000000e+00  1.49999995e+00  1.78123618e-06 
 1.54155993e-07  1.50000000e+00  3.30000000e+00  1.66598871e-08  3.30000000e+00  1.49999995e+00  1.58912409e-06 
 1.54255993e-07  1.50000000e+00  3.30000000e+00 -1.61978287e-08  3.30000000e+00  1.49999995e+00  1.78124674e-06 
 1.54355993e-07  1.50000000e+00  3.30000000e+00  1.66521307e-08  3.30000000e+00  1.49999995e+00  1.58911367e-06 
 1.54455993e-07  1.50000000e+00  3.30000000e+00 -1.61900638e-08  3.30000000e+00  1.49999995e+00  1.78125702e-06 
 1.54555993e-07  1.50000000e+00  3.30000000e+00  1.66443114e-08  3.30000000e+00  1.49999995e+00  1.58910353e-06 
 1.54655993e-07  1.50000000e+00  3.30000000e+00 -1.61822435e-08  3.30000000e+00  1.49999995e+00  1.78126702e-06 
 1.54755993e-07  1.50000000e+00  3.30000000e+00  1.66365203e-08  3.30000000e+00  1.49999995e+00  1.58909366e-06 
 1.54855993e-07  1.50000000e+00  3.30000000e+00 -1.61744150e-08  3.30000000e+00  1.49999995e+00  1.78127674e-06 
 1.54955993e-07  1.50000000e+00  3.30000000e+00  1.66286964e-08  3.30000000e+00  1.49999995e+00  1.58908408e-06 
 1.55055993e-07  1.50000000e+00  3.30000000e+00 -1.61666014e-08  3.30000000e+00  1.49999995e+00  1.78128620e-06 
 1.55155993e-07  1.50000000e+00  3.30000000e+00  1.66209031e-08  3.30000000e+00  1.49999995e+00  1.58907476e-06 
 1.55255993e-07  1.50000000e+00  3.30000000e+00 -1.61588395e-08  3.30000000e+00  1.49999995e+00  1.78129537e-06 
 1.55355993e-07  1.50000000e+00  3.30000000e+00  1.66130573e-08  3.30000000e+00  1.49999995e+00  1.58906572e-06 
 1.55455993e-07  1.50000000e+00  3.30000000e+00 -1.61509234e-08  3.30000000e+00  1.49999995e+00  1.78130428e-06 
 1.55555993e-07  1.50000000e+00  3.30000000e+00  1.66051560e-08  3.30000000e+00  1.49999995e+00  1.58905694e-06 
 1.55655993e-07  1.50000000e+00  3.30000000e+00 -1.61430884e-08  3.30000000e+00  1.49999995e+00  1.78131292e-06 
 1.55755993e-07  1.50000000e+00  3.30000000e+00  1.65973716e-08  3.30000000e+00  1.49999995e+00  1.58904844e-06 
 1.55855993e-07  1.50000000e+00  3.30000000e+00 -1.61352686e-08  3.30000000e+00  1.49999995e+00  1.78132130e-06 
 1.55955993e-07  1.50000000e+00  3.30000000e+00  1.65894697e-08  3.30000000e+00  1.49999995e+00  1.58904019e-06 
 1.56055993e-07  1.50000000e+00  3.30000000e+00 -1.61273177e-08  3.30000000e+00  1.49999995e+00  1.78132941e-06 
 1.56155993e-07  1.50000000e+00  3.30000000e+00  1.65816462e-08  3.30000000e+00  1.49999995e+00  1.58903222e-06 
 1.56255993e-07  1.50000000e+00  3.30000000e+00 -1.61195563e-08  3.30000000e+00  1.49999995e+00  1.78133726e-06 
 1.56355993e-07  1.50000000e+00  3.30000000e+00  1.65737966e-08  3.30000000e+00  1.49999995e+00  1.58902450e-06 
 1.56455993e-07  1.50000000e+00  3.30000000e+00 -1.61116633e-08  3.30000000e+00  1.49999995e+00  1.78134485e-06 
 1.56555993e-07  1.50000000e+00  3.30000000e+00  1.65658426e-08  3.30000000e+00  1.49999995e+00  1.58901704e-06 
 1.56655993e-07  1.50000000e+00  3.30000000e+00 -1.61037548e-08  3.30000000e+00  1.49999995e+00  1.78135218e-06 
 1.56755993e-07  1.50000000e+00  3.30000000e+00  1.65579964e-08  3.30000000e+00  1.49999995e+00  1.58900983e-06 
 1.56855993e-07  1.50000000e+00  3.30000000e+00 -1.60958837e-08  3.30000000e+00  1.49999995e+00  1.78135925e-06 
 1.56955993e-07  1.50000000e+00  3.30000000e+00  1.65501264e-08  3.30000000e+00  1.49999995e+00  1.58900288e-06 
 1.57055993e-07  1.50000000e+00  3.30000000e+00 -1.60879428e-08  3.30000000e+00  1.49999995e+00  1.78136608e-06 
 1.57155993e-07  1.50000000e+00  3.30000000e+00  1.65421650e-08  3.30000000e+00  1.49999995e+00  1.58899619e-06 
 1.57255993e-07  1.50000000e+00  3.30000000e+00 -1.60800880e-08  3.30000000e+00  1.49999995e+00  1.78137265e-06 
 1.57355993e-07  1.50000000e+00  3.30000000e+00  1.65343121e-08  3.30000000e+00  1.49999995e+00  1.58898974e-06 
 1.57455993e-07  1.50000000e+00  3.30000000e+00 -1.60721890e-08  3.30000000e+00  1.49999995e+00  1.78137897e-06 
 1.57555993e-07  1.50000000e+00  3.30000000e+00  1.65263841e-08  3.30000000e+00  1.49999995e+00  1.58898354e-06 
 1.57655993e-07  1.50000000e+00  3.30000000e+00 -1.60642487e-08  3.30000000e+00  1.49999995e+00  1.78138505e-06 
 1.57755993e-07  1.50000000e+00  3.30000000e+00  1.65184722e-08  3.30000000e+00  1.49999995e+00  1.58897759e-06 
