 time            v(clk)          v(vinp)         v(vinn)         v(vs)           v(vcpp)         v(vcpn)         v(voutp_comp)   v(voutn_comp)   v(vout)        
 5.12786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.24257059e-01  1.30524357e+00  1.28635694e+00 -1.17649895e-01 -1.17493482e-01  3.95178581e-07 
 5.16786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.24713998e-01  1.30423424e+00  1.28522011e+00 -1.17612047e-01 -1.17492875e-01 -1.17872943e-07 
 5.20786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.26103039e-01  1.30324177e+00  1.28410126e+00 -1.17521971e-01 -1.17441636e-01  3.85330805e-07 
 5.24786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.26545821e-01  1.30226147e+00  1.28299600e+00 -1.17473103e-01 -1.17433301e-01 -1.08223716e-07 
 5.28786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.27900756e-01  1.30129735e+00  1.28190800e+00 -1.17373009e-01 -1.17375395e-01  3.75876131e-07 
 5.32786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.28330140e-01  1.30034481e+00  1.28083294e+00 -1.17312996e-01 -1.17359325e-01 -9.89596401e-08 
 5.36786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.29652177e-01  1.29940780e+00  1.27977445e+00 -1.17202717e-01 -1.17294700e-01  3.66798815e-07 
 5.40786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.30068871e-01  1.29848179e+00  1.27872828e+00 -1.17131434e-01 -1.17270883e-01 -9.00653133e-08 
 5.44786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.31359161e-01  1.29757072e+00  1.27769804e+00 -1.17010802e-01 -1.17199487e-01  3.58083777e-07 
 5.48786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.31763828e-01  1.29667013e+00  1.27667953e+00 -1.16928118e-01 -1.17167908e-01 -8.15259506e-08 
 5.52786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.33023465e-01  1.29578389e+00  1.27567636e+00 -1.16796964e-01 -1.17089686e-01  3.49716537e-07 
 5.56786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.33416728e-01  1.29490764e+00  1.27468437e+00 -1.16702747e-01 -1.17050329e-01 -7.33273366e-08 
 5.60786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.34646752e-01  1.29404521e+00  1.27370714e+00 -1.16560901e-01 -1.16965227e-01  3.41683146e-07 
 5.64786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.35029195e-01  1.29319229e+00  1.27274058e+00 -1.16455018e-01 -1.16918072e-01 -6.54558418e-08 
 5.68786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.36230600e-01  1.29235268e+00  1.27178823e+00 -1.16302311e-01 -1.16826034e-01  3.33970288e-07 
 5.72786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.36602770e-01  1.29152214e+00  1.27084607e+00 -1.16184626e-01 -1.16771060e-01 -5.78984097e-08 
 5.76786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.37776504e-01  1.29070444e+00  1.26991761e+00 -1.16020890e-01 -1.16672031e-01  3.26565134e-07 
 5.80786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.38138915e-01  1.28989538e+00  1.26899889e+00 -1.15891269e-01 -1.16609215e-01 -5.06424574e-08 
 5.84786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.39285882e-01  1.28909869e+00  1.26809337e+00 -1.15716334e-01 -1.16503140e-01  3.19455368e-07 
 5.88786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.39639019e-01  1.28831027e+00  1.26719717e+00 -1.15574641e-01 -1.16432459e-01 -4.36759411e-08 
 5.92786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.40760084e-01  1.28753378e+00  1.26631370e+00 -1.15388341e-01 -1.16319282e-01  3.12629197e-07 
 5.96786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.41104401e-01  1.28676517e+00  1.26543914e+00 -1.15234440e-01 -1.16240713e-01 -3.69872735e-08 
 6.00786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.42200390e-01  1.28600810e+00  1.26457688e+00 -1.15036610e-01 -1.16120379e-01  3.06075248e-07 
 6.04786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.42536314e-01  1.28525856e+00  1.26372314e+00 -1.14870366e-01 -1.16033895e-01 -3.05653497e-08 
 6.08786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.43608019e-01  1.28452015e+00  1.26288129e+00 -1.14660843e-01 -1.15906352e-01  2.99782662e-07 
 6.12786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.43935954e-01  1.28378895e+00  1.26204760e+00 -1.14482121e-01 -1.15811927e-01 -2.43994785e-08 
 6.16786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.44984132e-01  1.28306850e+00  1.26122539e+00 -1.14260744e-01 -1.15677122e-01  2.93740957e-07 
 6.20786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.45304456e-01  1.28235495e+00  1.26041100e+00 -1.14069410e-01 -1.15574731e-01 -1.84794541e-08 
 6.24786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.46329833e-01  1.28165180e+00  1.25960771e+00 -1.13836021e-01 -1.15432611e-01  2.87940131e-07 
 6.28786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.46642905e-01  1.28095525e+00  1.25881192e+00 -1.13631944e-01 -1.15322229e-01 -1.27953909e-08 
 6.32786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.47646178e-01  1.28026875e+00  1.25802688e+00 -1.13386385e-01 -1.15172744e-01  2.82370478e-07 
 6.36786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.47952334e-01  1.27958858e+00  1.25724902e+00 -1.13169435e-01 -1.15054344e-01 -7.33787706e-09 
 6.40786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.48934169e-01  1.27891813e+00  1.25648156e+00 -1.12911553e-01 -1.14897444e-01  2.77022808e-07 
 6.44786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.49233729e-01  1.27825374e+00  1.25572099e+00 -1.12681601e-01 -1.14771001e-01 -2.09783351e-09 
 6.48786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.50194768e-01  1.27759878e+00  1.25497050e+00 -1.12411247e-01 -1.14606638e-01  2.71888188e-07 
 6.52786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.50488030e-01  1.27694962e+00  1.25422662e+00 -1.12168166e-01 -1.14472127e-01  2.93347351e-09 
 6.56786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.51428889e-01  1.27630958e+00  1.25349250e+00 -1.11885192e-01 -1.14300254e-01  2.66958124e-07 
 6.60786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.51716138e-01  1.27567510e+00  1.25276474e+00 -1.11628859e-01 -1.14157650e-01  7.76435773e-09 
 6.64786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.52637408e-01  1.27504947e+00  1.25204644e+00 -1.11333120e-01 -1.13978223e-01  2.62224377e-07 
 6.68786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.52918912e-01  1.27442917e+00  1.25133424e+00 -1.11063413e-01 -1.13827503e-01  1.24029047e-08 
 6.72786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.53821162e-01  1.27381745e+00  1.25063121e+00 -1.10754770e-01 -1.13640477e-01  2.57679115e-07 
 6.76786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.54097175e-01  1.27321084e+00  1.24993405e+00 -1.10471569e-01 -1.13481617e-01  1.68567617e-08 
 6.80786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.54980952e-01  1.27261255e+00  1.24924578e+00 -1.10149885e-01 -1.13286950e-01  2.53314764e-07 
 6.84786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.55251712e-01  1.27201917e+00  1.24856316e+00 -1.09853075e-01 -1.13119928e-01  2.11334037e-08 
 6.88786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.56117543e-01  1.27143385e+00  1.24788916e+00 -1.09518216e-01 -1.12917580e-01  2.49124077e-07 
 6.92786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.56383278e-01  1.27085325e+00  1.24722060e+00 -1.09207683e-01 -1.12742374e-01  2.52398604e-08 
 6.96786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.57231670e-01  1.27028048e+00  1.24656041e+00 -1.08859520e-01 -1.12532306e-01  2.45100093e-07 
 7.00786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.57492594e-01  1.26971224e+00  1.24590545e+00 -1.08535153e-01 -1.12348896e-01  2.91830351e-08 
 7.04786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.58324035e-01  1.26915159e+00  1.24525863e+00 -1.08173560e-01 -1.12131071e-01  2.41236112e-07 
 7.08786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.58580352e-01  1.26859530e+00  1.24461684e+00 -1.07835253e-01 -1.11939437e-01  3.29694100e-08 
 7.12786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.59395313e-01  1.26804639e+00  1.24398294e+00 -1.07460109e-01 -1.11713820e-01  2.37525736e-07 
 7.16786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.59647215e-01  1.26750166e+00  1.24335390e+00 -1.07107757e-01 -1.11513943e-01  3.66053191e-08 
 7.20786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.60446150e-01  1.26696410e+00  1.24273253e+00 -1.06718943e-01 -1.11280500e-01  2.33962767e-07 
 7.24786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.60693819e-01  1.26643057e+00  1.24211584e+00 -1.06352446e-01 -1.11072363e-01  4.00968058e-08 
 7.28786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.61477165e-01  1.26590400e+00  1.24150660e+00 -1.05949849e-01 -1.10831063e-01  2.30541320e-07 
 7.32786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.61720774e-01  1.26538130e+00  1.24090187e+00 -1.05569109e-01 -1.10614649e-01  4.34496282e-08 
 7.36786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.62488954e-01  1.26486536e+00  1.24030440e+00 -1.05152620e-01 -1.10365461e-01  2.27255693e-07 
 7.40786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.62728667e-01  1.26435316e+00  1.23971126e+00 -1.04757544e-01 -1.10140755e-01  4.66693951e-08 
 7.44786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.63482089e-01  1.26384753e+00  1.23912519e+00 -1.04327056e-01 -1.09883651e-01  2.24100452e-07 
 7.48786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.63718062e-01  1.26334549e+00  1.23854330e+00 -1.03917553e-01 -1.09650640e-01  4.97614196e-08 
 7.52786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.64457118e-01  1.26284985e+00  1.23796828e+00 -1.03472965e-01 -1.09385593e-01  2.21070336e-07 
 7.56786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.64689498e-01  1.26235767e+00  1.23739730e+00 -1.03048949e-01 -1.09144263e-01  5.27308697e-08 
 7.60786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.65414569e-01  1.26187171e+00  1.23683301e+00 -1.02590164e-01 -1.08871249e-01  2.18160315e-07 
 7.64786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.65643496e-01  1.26138908e+00  1.23627261e+00 -1.02151552e-01 -1.08621588e-01  5.55826494e-08 
 7.68786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.66354950e-01  1.26091250e+00  1.23571872e+00 -1.01678477e-01 -1.08340585e-01  2.15365568e-07 
 7.72786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.66580558e-01  1.26043914e+00  1.23516860e+00 -1.01225190e-01 -1.08082582e-01  5.83214918e-08 
 7.76786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.67278748e-01  1.25997166e+00  1.23462481e+00 -1.00737735e-01 -1.07793568e-01  2.12681482e-07 
 7.80786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.67501162e-01  1.25950728e+00  1.23408466e+00 -1.00269696e-01 -1.07527214e-01  6.09519330e-08 
 7.84786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.68186433e-01  1.25904864e+00  1.23355068e+00 -9.97677782e-02 -1.07230170e-01  2.10103584e-07 
 7.88786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.68405775e-01  1.25859298e+00  1.23302022e+00 -9.92849160e-02 -1.06955458e-01  6.34783535e-08 
 7.92786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.69078458e-01  1.25814291e+00  1.23249577e+00 -9.87684538e-02 -1.06650365e-01  2.07627601e-07 
 7.96786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.69294840e-01  1.25769571e+00  1.23197472e+00 -9.82707001e-02 -1.06367288e-01  6.59049020e-08 
 8.00786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.69955256e-01  1.25725395e+00  1.23145953e+00 -9.77396175e-02 -1.06054131e-01  2.05249449e-07 
 8.04786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.70168788e-01  1.25681497e+00  1.23094762e+00 -9.72269079e-02 -1.05762684e-01  6.82356264e-08 
 8.08786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.70817248e-01  1.25638130e+00  1.23044142e+00 -9.66811328e-02 -1.05441447e-01  2.02965183e-07 
 8.12786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.71028032e-01  1.25595029e+00  1.22993840e+00 -9.61534066e-02 -1.05141625e-01  7.04743671e-08 
 8.16786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.71664838e-01  1.25552446e+00  1.22944095e+00 -9.55928711e-02 -1.04812298e-01  2.00771017e-07 
 8.20786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.71872972e-01  1.25510121e+00  1.22894657e+00 -9.50500715e-02 -1.04504098e-01  7.26248458e-08 
 8.24786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.72498414e-01  1.25468300e+00  1.22845763e+00 -9.44747120e-02 -1.04166668e-01  1.98663333e-07 
 8.28786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.72703993e-01  1.25426729e+00  1.22797166e+00 -9.39167858e-02 -1.03850089e-01  7.46905921e-08 
 8.32786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.73318352e-01  1.25385649e+00  1.22749099e+00 -9.33265427e-02 -1.03504547e-01  1.96638663e-07 
 8.36786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.73521464e-01  1.25344809e+00  1.22701319e+00 -9.27534406e-02 -1.03179589e-01  7.66750158e-08 
 8.40786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.74125014e-01  1.25304449e+00  1.22654057e+00 -9.21482586e-02 -1.02825927e-01  1.94693636e-07 
 8.44786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.74325744e-01  1.25264321e+00  1.22607073e+00 -9.15599350e-02 -1.02492589e-01  7.85814304e-08 
 8.48786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.74918750e-01  1.25224661e+00  1.22560594e+00 -9.09397628e-02 -1.02130802e-01  1.92825057e-07 
 8.52786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.75117178e-01  1.25185225e+00  1.22514385e+00 -9.03361758e-02 -1.01789088e-01  8.04129315e-08 
 8.56786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.75699897e-01  1.25146246e+00  1.22468669e+00 -8.97009663e-02 -1.01419170e-01  1.91029848e-07 
 8.60786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.75896100e-01  1.25107483e+00  1.22423214e+00 -8.90820779e-02 -1.01069082e-01  8.21725629e-08 
 8.64786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.76468780e-01  1.25069166e+00  1.22378240e+00 -8.84317878e-02 -1.00691031e-01  1.89305052e-07 
 8.68786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.76662832e-01  1.25031059e+00  1.22333519e+00 -8.77975637e-02 -1.00332573e-01  8.38632294e-08 
 8.72786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.77225714e-01  1.24993386e+00  1.22289268e+00 -8.71321539e-02 -9.99463867e-02  1.87647832e-07 
 8.76786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.77417684e-01  1.24955916e+00  1.22245263e+00 -8.64825634e-02 -9.95795653e-02  8.54876652e-08 
 8.80786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.77971002e-01  1.24918870e+00  1.22201717e+00 -8.58019988e-02 -9.91852441e-02  1.86055483e-07 
 8.84786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.78160957e-01  1.24882021e+00  1.22158408e+00 -8.51370150e-02 -9.88100659e-02  8.70485914e-08 
 8.88786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.78704938e-01  1.24845586e+00  1.22115549e+00 -8.44412645e-02 -9.84076109e-02  1.84525348e-07 
 8.92786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.78892941e-01  1.24809340e+00  1.22072919e+00 -8.37608640e-02 -9.80240839e-02  8.85485276e-08 
 8.96786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.79427806e-01  1.24773500e+00  1.22030728e+00 -8.30499002e-02 -9.76134980e-02  1.83054955e-07 
 9.00786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.79613918e-01  1.24737843e+00  1.21988761e+00 -8.23540634e-02 -9.72216313e-02  8.99899690e-08 
 9.04786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.80139879e-01  1.24702581e+00  1.21947223e+00 -8.16278630e-02 -9.68029186e-02  1.81641886e-07 
 9.08786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.80324157e-01  1.24667497e+00  1.21905901e+00 -8.09165737e-02 -9.64027225e-02  9.13752418e-08 
 9.12786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.80841423e-01  1.24632799e+00  1.21864998e+00 -8.01751172e-02 -9.59758887e-02  1.80283814e-07 
 9.16786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.81023923e-01  1.24598274e+00  1.21824306e+00 -7.94483630e-02 -9.55673747e-02  9.27066440e-08 
 9.20786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.81532694e-01  1.24564125e+00  1.21784024e+00 -7.86916344e-02 -9.51324267e-02  1.78978547e-07 
 9.24786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.81713469e-01  1.24530144e+00  1.21743946e+00 -7.79494064e-02 -9.47156073e-02  9.39863088e-08 
 9.28786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.82213941e-01  1.24496531e+00  1.21704268e+00 -7.71773938e-02 -9.42725533e-02  1.77723950e-07 
 9.32786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.82393040e-01  1.24463080e+00  1.21664789e+00 -7.64196863e-02 -9.38474423e-02  9.52163427e-08 
 9.36786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.82885404e-01  1.24429989e+00  1.21625702e+00 -7.56323813e-02 -9.33962919e-02  1.76517959e-07 
 9.40786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.83062876e-01  1.24397055e+00  1.21586808e+00 -7.48591925e-02 -9.29629038e-02  9.63987593e-08 
 9.44786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.83547315e-01  1.24364473e+00  1.21548296e+00 -7.40565904e-02 -9.25036679e-02  1.75358633e-07 
 9.48786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.83723206e-01  1.24332043e+00  1.21509973e+00 -7.32679216e-02 -9.20620186e-02  9.75354645e-08 
 9.52786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.84199900e-01  1.24299958e+00  1.21472024e+00 -7.24500213e-02 -9.15947092e-02  1.74244066e-07 
 9.56786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.84374253e-01  1.24268020e+00  1.21434257e+00 -7.16458772e-02 -9.11448156e-02  9.86283018e-08 
 9.60786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.84843376e-01  1.24236419e+00  1.21396857e+00 -7.08126812e-02 -9.06694460e-02  1.73172506e-07 
 9.64786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.85016233e-01  1.24204960e+00  1.21359634e+00 -6.99930699e-02 -9.02113258e-02  9.96790431e-08 
 9.68786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.85477956e-01  1.24173831e+00  1.21322771e+00 -6.91445840e-02 -8.97279107e-02  1.72142159e-07 
 9.72786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.85649357e-01  1.24142841e+00  1.21286079e+00 -6.83095170e-02 -8.92615828e-02  1.00689381e-07 
 9.76786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.86103843e-01  1.24112173e+00  1.21249739e+00 -6.74457506e-02 -8.87701377e-02  1.71151388e-07 
 9.80786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.86273827e-01  1.24081639e+00  1.21213566e+00 -6.65952425e-02 -8.82956220e-02  1.01660983e-07 
 9.84786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.86721236e-01  1.24051421e+00  1.21177738e+00 -6.57162084e-02 -8.77961638e-02  1.70198600e-07 
 9.88786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.86889839e-01  1.24021333e+00  1.21142072e+00 -6.48502770e-02 -8.73134811e-02  1.02595346e-07 
 9.92786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.87330328e-01  1.23991554e+00  1.21106743e+00 -6.39559913e-02 -8.68060278e-02  1.69282243e-07 
 9.96786171e-09  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.87497586e-01  1.23961901e+00  1.21071573e+00 -6.30746576e-02 -8.63151998e-02  1.03494028e-07 
 1.00078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.87931305e-01  1.23932551e+00  1.21036732e+00 -6.21651396e-02 -8.57997704e-02  1.68400882e-07 
 1.00478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.88097251e-01  1.23903323e+00  1.21002046e+00 -6.12684278e-02 -8.53008199e-02  1.04358431e-07 
 1.00878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.88524348e-01  1.23874392e+00  1.20967683e+00 -6.03437000e-02 -8.47774345e-02  1.67553085e-07 
 1.01278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.88689014e-01  1.23845579e+00  1.20933471e+00 -5.94316372e-02 -8.42703851e-02  1.05189952e-07 
 1.01678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.89109633e-01  1.23817057e+00  1.20899574e+00 -5.84917255e-02 -8.37390648e-02  1.66737477e-07 
 1.02078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.89273050e-01  1.23788650e+00  1.20865825e+00 -5.75643418e-02 -8.32239411e-02  1.05989946e-07 
 1.02478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.89687330e-01  1.23760527e+00  1.20832385e+00 -5.66092750e-02 -8.26847081e-02  1.65952791e-07 
 1.02878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.89849528e-01  1.23732516e+00  1.20799087e+00 -5.56666035e-02 -8.21615355e-02  1.06759644e-07 
 1.03278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.90257604e-01  1.23704783e+00  1.20766094e+00 -5.46964136e-02 -8.16144130e-02  1.65197767e-07 
 1.03678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.90418611e-01  1.23677159e+00  1.20733239e+00 -5.37384903e-02 -8.10832177e-02  1.07500276e-07 
 1.04078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.90820617e-01  1.23649808e+00  1.20700682e+00 -5.27532121e-02 -8.05282299e-02  1.64471215e-07 
 1.04478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  2.90980459e-01  1.23622563e+00  1.20668261e+00 -5.17800761e-02 -7.99890390e-02  1.08213031e-07 
