 v-sweep         v(vout_comp)    v(vinp)         v(vinn)         v(dvout_comp)  
 7.51482000e-01  1.49999597e+00  7.51482000e-01  7.50000000e-01  1.07498226e-01 
 7.51483000e-01  1.49999608e+00  7.51483000e-01  7.50000000e-01  1.04669521e-01 
 7.51484000e-01  1.49999618e+00  7.51484000e-01  7.50000000e-01  1.01915251e-01 
 7.51485000e-01  1.49999628e+00  7.51485000e-01  7.50000000e-01  9.92334553e-02 
 7.51486000e-01  1.49999638e+00  7.51486000e-01  7.50000000e-01  9.66222285e-02 
 7.51487000e-01  1.49999647e+00  7.51487000e-01  7.50000000e-01  9.40796434e-02 
 7.51488000e-01  1.49999657e+00  7.51488000e-01  7.50000000e-01  9.16040331e-02 
 7.51489000e-01  1.49999666e+00  7.51489000e-01  7.50000000e-01  8.91935660e-02 
 7.51490000e-01  1.49999674e+00  7.51490000e-01  7.50000000e-01  8.68464628e-02 
 7.51491000e-01  1.49999683e+00  7.51491000e-01  7.50000000e-01  8.45611856e-02 
 7.51492000e-01  1.49999691e+00  7.51492000e-01  7.50000000e-01  8.23360429e-02 
 7.51493000e-01  1.49999699e+00  7.51493000e-01  7.50000000e-01  8.01694523e-02 
 7.51494000e-01  1.49999707e+00  7.51494000e-01  7.50000000e-01  7.80598735e-02 
 7.51495000e-01  1.49999715e+00  7.51495000e-01  7.50000000e-01  7.60057493e-02 
 7.51496000e-01  1.49999723e+00  7.51496000e-01  7.50000000e-01  7.40057333e-02 
 7.51497000e-01  1.49999730e+00  7.51497000e-01  7.50000000e-01  7.20583991e-02 
 7.51498000e-01  1.49999737e+00  7.51498000e-01  7.50000000e-01  7.01622016e-02 
 7.51499000e-01  1.49999744e+00  7.51499000e-01  7.50000000e-01  6.83159019e-02 
 7.51500000e-01  1.49999751e+00  7.51500000e-01  7.50000000e-01  6.65182853e-02 
 7.51501000e-01  1.49999757e+00  7.51501000e-01  7.50000000e-01  6.47679218e-02 
 7.51502000e-01  1.49999764e+00  7.51502000e-01  7.50000000e-01  6.30635707e-02 
 7.51503000e-01  1.49999770e+00  7.51503000e-01  7.50000000e-01  6.14041144e-02 
 7.51504000e-01  1.49999776e+00  7.51504000e-01  7.50000000e-01  5.97883249e-02 
 7.51505000e-01  1.49999782e+00  7.51505000e-01  7.50000000e-01  5.82150103e-02 
 7.51506000e-01  1.49999787e+00  7.51506000e-01  7.50000000e-01  5.66831388e-02 
 7.51507000e-01  1.49999793e+00  7.51507000e-01  7.50000000e-01  5.51915768e-02 
 7.51508000e-01  1.49999799e+00  7.51508000e-01  7.50000000e-01  5.37392637e-02 
 7.51509000e-01  1.49999804e+00  7.51509000e-01  7.50000000e-01  5.23251669e-02 
 7.51510000e-01  1.49999809e+00  7.51510000e-01  7.50000000e-01  5.09482429e-02 
 7.51511000e-01  1.49999814e+00  7.51511000e-01  7.50000000e-01  4.96075887e-02 
 7.51512000e-01  1.49999819e+00  7.51512000e-01  7.50000000e-01  4.83022125e-02 
 7.51513000e-01  1.49999824e+00  7.51513000e-01  7.50000000e-01  4.70311861e-02 
 7.51514000e-01  1.49999828e+00  7.51514000e-01  7.50000000e-01  4.57936054e-02 
 7.51515000e-01  1.49999833e+00  7.51515000e-01  7.50000000e-01  4.45885904e-02 
 7.51516000e-01  1.49999837e+00  7.51516000e-01  7.50000000e-01  4.34152520e-02 
 7.51517000e-01  1.49999841e+00  7.51517000e-01  7.50000000e-01  4.22728209e-02 
 7.51518000e-01  1.49999846e+00  7.51518000e-01  7.50000000e-01  4.11604519e-02 
 7.51519000e-01  1.49999850e+00  7.51519000e-01  7.50000000e-01  4.00773238e-02 
 7.51520000e-01  1.49999854e+00  7.51520000e-01  7.50000000e-01  3.90227558e-02 
 7.51521000e-01  1.49999858e+00  7.51521000e-01  7.50000000e-01  3.79959092e-02 
 7.51522000e-01  1.49999861e+00  7.51522000e-01  7.50000000e-01  3.69960552e-02 
 7.51523000e-01  1.49999865e+00  7.51523000e-01  7.50000000e-01  3.60225121e-02 
 7.51524000e-01  1.49999868e+00  7.51524000e-01  7.50000000e-01  3.50746397e-02 
 7.51525000e-01  1.49999872e+00  7.51525000e-01  7.50000000e-01  3.41516835e-02 
 7.51526000e-01  1.49999875e+00  7.51526000e-01  7.50000000e-01  3.32529894e-02 
 7.51527000e-01  1.49999879e+00  7.51527000e-01  7.50000000e-01  3.23779682e-02 
 7.51528000e-01  1.49999882e+00  7.51528000e-01  7.50000000e-01  3.15259725e-02 
 7.51529000e-01  1.49999885e+00  7.51529000e-01  7.50000000e-01  3.06963959e-02 
 7.51530000e-01  1.49999888e+00  7.51530000e-01  7.50000000e-01  2.98886266e-02 
 7.51531000e-01  1.49999891e+00  7.51531000e-01  7.50000000e-01  2.91021355e-02 
 7.51532000e-01  1.49999894e+00  7.51532000e-01  7.50000000e-01  2.83363401e-02 
 7.51533000e-01  1.49999897e+00  7.51533000e-01  7.50000000e-01  2.75906956e-02 
 7.51534000e-01  1.49999899e+00  7.51534000e-01  7.50000000e-01  2.68646721e-02 
 7.51535000e-01  1.49999902e+00  7.51535000e-01  7.50000000e-01  2.61577338e-02 
 7.51536000e-01  1.49999905e+00  7.51536000e-01  7.50000000e-01  2.54694173e-02 
 7.51537000e-01  1.49999907e+00  7.51537000e-01  7.50000000e-01  2.47992133e-02 
 7.51538000e-01  1.49999909e+00  7.51538000e-01  7.50000000e-01  2.41466450e-02 
 7.51539000e-01  1.49999912e+00  7.51539000e-01  7.50000000e-01  2.35112485e-02 
 7.51540000e-01  1.49999914e+00  7.51540000e-01  7.50000000e-01  2.28925549e-02 
 7.51541000e-01  1.49999916e+00  7.51541000e-01  7.50000000e-01  2.22901584e-02 
 7.51542000e-01  1.49999919e+00  7.51542000e-01  7.50000000e-01  2.17036134e-02 
 7.51543000e-01  1.49999921e+00  7.51543000e-01  7.50000000e-01  2.11325028e-02 
 7.51544000e-01  1.49999923e+00  7.51544000e-01  7.50000000e-01  2.05764207e-02 
 7.51545000e-01  1.49999925e+00  7.51545000e-01  7.50000000e-01  2.00349561e-02 
 7.51546000e-01  1.49999927e+00  7.51546000e-01  7.50000000e-01  1.95077548e-02 
 7.51547000e-01  1.49999929e+00  7.51547000e-01  7.50000000e-01  1.89944263e-02 
 7.51548000e-01  1.49999931e+00  7.51548000e-01  7.50000000e-01  1.84946054e-02 
 7.51549000e-01  1.49999932e+00  7.51549000e-01  7.50000000e-01  1.80079367e-02 
 7.51550000e-01  1.49999934e+00  7.51550000e-01  7.50000000e-01  1.75340613e-02 
 7.51551000e-01  1.49999936e+00  7.51551000e-01  7.50000000e-01  1.70726689e-02 
 7.51552000e-01  1.49999938e+00  7.51552000e-01  7.50000000e-01  1.66234173e-02 
 7.51553000e-01  1.49999939e+00  7.51553000e-01  7.50000000e-01  1.61859873e-02 
 7.51554000e-01  1.49999941e+00  7.51554000e-01  7.50000000e-01  1.57600677e-02 
 7.51555000e-01  1.49999942e+00  7.51555000e-01  7.50000000e-01  1.53453446e-02 
 7.51556000e-01  1.49999944e+00  7.51556000e-01  7.50000000e-01  1.49415461e-02 
 7.51557000e-01  1.49999945e+00  7.51557000e-01  7.50000000e-01  1.45483729e-02 
 7.51558000e-01  1.49999947e+00  7.51558000e-01  7.50000000e-01  1.41655457e-02 
 7.51559000e-01  1.49999948e+00  7.51559000e-01  7.50000000e-01  1.37927922e-02 
 7.51560000e-01  1.49999950e+00  7.51560000e-01  7.50000000e-01  1.34298375e-02 
 7.51561000e-01  1.49999951e+00  7.51561000e-01  7.50000000e-01  1.30764438e-02 
 7.51562000e-01  1.49999952e+00  7.51562000e-01  7.50000000e-01  1.27323490e-02 
 7.51563000e-01  1.49999954e+00  7.51563000e-01  7.50000000e-01  1.23972998e-02 
 7.51564000e-01  1.49999955e+00  7.51564000e-01  7.50000000e-01  1.20710762e-02 
 7.51565000e-01  1.49999956e+00  7.51565000e-01  7.50000000e-01  1.17534454e-02 
 7.51566000e-01  1.49999957e+00  7.51566000e-01  7.50000000e-01  1.14441643e-02 
 7.51567000e-01  1.49999958e+00  7.51567000e-01  7.50000000e-01  1.11430130e-02 
 7.51568000e-01  1.49999959e+00  7.51568000e-01  7.50000000e-01  1.08497867e-02 
 7.51569000e-01  1.49999960e+00  7.51569000e-01  7.50000000e-01  1.05642848e-02 
 7.51570000e-01  1.49999961e+00  7.51570000e-01  7.50000000e-01  1.02863029e-02 
 7.51571000e-01  1.49999962e+00  7.51571000e-01  7.50000000e-01  1.00156206e-02 
 7.51572000e-01  1.49999963e+00  7.51572000e-01  7.50000000e-01  9.75206864e-03 
 7.51573000e-01  1.49999964e+00  7.51573000e-01  7.50000000e-01  9.49545188e-03 
 7.51574000e-01  1.49999965e+00  7.51574000e-01  7.50000000e-01  9.24558069e-03 
 7.51575000e-01  1.49999966e+00  7.51575000e-01  7.50000000e-01  9.00229163e-03 
 7.51576000e-01  1.49999967e+00  7.51576000e-01  7.50000000e-01  8.76540472e-03 
 7.51577000e-01  1.49999968e+00  7.51577000e-01  7.50000000e-01  8.53475075e-03 
 7.51578000e-01  1.49999969e+00  7.51578000e-01  7.50000000e-01  8.31016652e-03 
 7.51579000e-01  1.49999970e+00  7.51579000e-01  7.50000000e-01  8.09149227e-03 
 7.51580000e-01  1.49999970e+00  7.51580000e-01  7.50000000e-01  7.87856598e-03 
 7.51581000e-01  1.49999971e+00  7.51581000e-01  7.50000000e-01  7.67124857e-03 
 7.51582000e-01  1.49999972e+00  7.51582000e-01  7.50000000e-01  7.46938673e-03 
 7.51583000e-01  1.49999973e+00  7.51583000e-01  7.50000000e-01  7.27283659e-03 
 7.51584000e-01  1.49999973e+00  7.51584000e-01  7.50000000e-01  7.08145847e-03 
 7.51585000e-01  1.49999974e+00  7.51585000e-01  7.50000000e-01  6.89511117e-03 
 7.51586000e-01  1.49999975e+00  7.51586000e-01  7.50000000e-01  6.71367258e-03 
 7.51587000e-01  1.49999975e+00  7.51587000e-01  7.50000000e-01  6.53700844e-03 
 7.51588000e-01  1.49999976e+00  7.51588000e-01  7.50000000e-01  6.36498827e-03 
 7.51589000e-01  1.49999977e+00  7.51589000e-01  7.50000000e-01  6.19749915e-03 
 7.51590000e-01  1.49999977e+00  7.51590000e-01  7.50000000e-01  6.03442203e-03 
 7.51591000e-01  1.49999978e+00  7.51591000e-01  7.50000000e-01  5.87562761e-03 
 7.51592000e-01  1.49999979e+00  7.51592000e-01  7.50000000e-01  5.72101125e-03 
 7.51593000e-01  1.49999979e+00  7.51593000e-01  7.50000000e-01  5.57047218e-03 
 7.51594000e-01  1.49999980e+00  7.51594000e-01  7.50000000e-01  5.42389032e-03 
 7.51595000e-01  1.49999980e+00  7.51595000e-01  7.50000000e-01  5.28116154e-03 
 7.51596000e-01  1.49999981e+00  7.51596000e-01  7.50000000e-01  5.14219261e-03 
 7.51597000e-01  1.49999981e+00  7.51597000e-01  7.50000000e-01  5.00688049e-03 
 7.51598000e-01  1.49999982e+00  7.51598000e-01  7.50000000e-01  4.87512905e-03 
 7.51599000e-01  1.49999982e+00  7.51599000e-01  7.50000000e-01  4.74684083e-03 
 7.51600000e-01  1.49999983e+00  7.51600000e-01  7.50000000e-01  4.62193170e-03 
 7.51601000e-01  1.49999983e+00  7.51601000e-01  7.50000000e-01  4.50030980e-03 
 7.51602000e-01  1.49999984e+00  7.51602000e-01  7.50000000e-01  4.38188841e-03 
 7.51603000e-01  1.49999984e+00  7.51603000e-01  7.50000000e-01  4.26658294e-03 
 7.51604000e-01  1.49999984e+00  7.51604000e-01  7.50000000e-01  4.15430860e-03 
 7.51605000e-01  1.49999985e+00  7.51605000e-01  7.50000000e-01  4.04499158e-03 
 7.51606000e-01  1.49999985e+00  7.51606000e-01  7.50000000e-01  3.93855133e-03 
 7.51607000e-01  1.49999986e+00  7.51607000e-01  7.50000000e-01  3.83491214e-03 
 7.51608000e-01  1.49999986e+00  7.51608000e-01  7.50000000e-01  3.73399963e-03 
 7.51609000e-01  1.49999986e+00  7.51609000e-01  7.50000000e-01  3.63574275e-03 
 7.51610000e-01  1.49999987e+00  7.51610000e-01  7.50000000e-01  3.54006893e-03 
 7.51611000e-01  1.49999987e+00  7.51611000e-01  7.50000000e-01  3.44691508e-03 
 7.51612000e-01  1.49999987e+00  7.51612000e-01  7.50000000e-01  3.35621281e-03 
 7.51613000e-01  1.49999988e+00  7.51613000e-01  7.50000000e-01  3.26789463e-03 
 7.51614000e-01  1.49999988e+00  7.51614000e-01  7.50000000e-01  3.18190282e-03 
 7.51615000e-01  1.49999988e+00  7.51615000e-01  7.50000000e-01  3.09817406e-03 
 7.51616000e-01  1.49999989e+00  7.51616000e-01  7.50000000e-01  3.01664830e-03 
 7.51617000e-01  1.49999989e+00  7.51617000e-01  7.50000000e-01  2.93726779e-03 
 7.51618000e-01  1.49999989e+00  7.51618000e-01  7.50000000e-01  2.85997637e-03 
 7.51619000e-01  1.49999990e+00  7.51619000e-01  7.50000000e-01  2.78471874e-03 
 7.51620000e-01  1.49999990e+00  7.51620000e-01  7.50000000e-01  2.71143928e-03 
 7.51621000e-01  1.49999990e+00  7.51621000e-01  7.50000000e-01  2.64008814e-03 
 7.51622000e-01  1.49999990e+00  7.51622000e-01  7.50000000e-01  2.57061860e-03 
 7.51623000e-01  1.49999991e+00  7.51623000e-01  7.50000000e-01  2.50297497e-03 
 7.51624000e-01  1.49999991e+00  7.51624000e-01  7.50000000e-01  2.43710964e-03 
 7.51625000e-01  1.49999991e+00  7.51625000e-01  7.50000000e-01  2.37297953e-03 
 7.51626000e-01  1.49999991e+00  7.51626000e-01  7.50000000e-01  2.31053661e-03 
 7.51627000e-01  1.49999992e+00  7.51627000e-01  7.50000000e-01  2.24973681e-03 
 7.51628000e-01  1.49999992e+00  7.51628000e-01  7.50000000e-01  2.19053564e-03 
 7.51629000e-01  1.49999992e+00  7.51629000e-01  7.50000000e-01  2.13289342e-03 
 7.51630000e-01  1.49999992e+00  7.51630000e-01  7.50000000e-01  2.07676963e-03 
 7.51631000e-01  1.49999992e+00  7.51631000e-01  7.50000000e-01  2.02212000e-03 
 7.51632000e-01  1.49999993e+00  7.51632000e-01  7.50000000e-01  1.96890829e-03 
 7.51633000e-01  1.49999993e+00  7.51633000e-01  7.50000000e-01  1.91709969e-03 
 7.51634000e-01  1.49999993e+00  7.51634000e-01  7.50000000e-01  1.86665287e-03 
 7.51635000e-01  1.49999993e+00  7.51635000e-01  7.50000000e-01  1.81753228e-03 
 7.51636000e-01  1.49999993e+00  7.51636000e-01  7.50000000e-01  1.76970548e-03 
 7.51637000e-01  1.49999994e+00  7.51637000e-01  7.50000000e-01  1.72313721e-03 
 7.51638000e-01  1.49999994e+00  7.51638000e-01  7.50000000e-01  1.67779337e-03 
 7.51639000e-01  1.49999994e+00  7.51639000e-01  7.50000000e-01  1.63364361e-03 
 7.51640000e-01  1.49999994e+00  7.51640000e-01  7.50000000e-01  1.59065569e-03 
 7.51641000e-01  1.49999994e+00  7.51641000e-01  7.50000000e-01  1.54879919e-03 
 7.51642000e-01  1.49999994e+00  7.51642000e-01  7.50000000e-01  1.50804379e-03 
 7.51643000e-01  1.49999994e+00  7.51643000e-01  7.50000000e-01  1.46835999e-03 
 7.51644000e-01  1.49999995e+00  7.51644000e-01  7.50000000e-01  1.42972124e-03 
 7.51645000e-01  1.49999995e+00  7.51645000e-01  7.50000000e-01  1.39209933e-03 
 7.51646000e-01  1.49999995e+00  7.51646000e-01  7.50000000e-01  1.35546762e-03 
 7.51647000e-01  1.49999995e+00  7.51647000e-01  7.50000000e-01  1.31979979e-03 
 7.51648000e-01  1.49999995e+00  7.51648000e-01  7.50000000e-01  1.28507053e-03 
 7.51649000e-01  1.49999995e+00  7.51649000e-01  7.50000000e-01  1.25125394e-03 
 7.51650000e-01  1.49999995e+00  7.51650000e-01  7.50000000e-01  1.21832836e-03 
 7.51651000e-01  1.49999996e+00  7.51651000e-01  7.50000000e-01  1.18626908e-03 
 7.51652000e-01  1.49999996e+00  7.51652000e-01  7.50000000e-01  1.15505281e-03 
 7.51653000e-01  1.49999996e+00  7.51653000e-01  7.50000000e-01  1.12465947e-03 
 7.51654000e-01  1.49999996e+00  7.51654000e-01  7.50000000e-01  1.09506485e-03 
 7.51655000e-01  1.49999996e+00  7.51655000e-01  7.50000000e-01  1.06624848e-03 
 7.51656000e-01  1.49999996e+00  7.51656000e-01  7.50000000e-01  1.03819097e-03 
 7.51657000e-01  1.49999996e+00  7.51657000e-01  7.50000000e-01  1.01087208e-03 
 7.51658000e-01  1.49999996e+00  7.51658000e-01  7.50000000e-01  9.84271328e-04 
 7.51659000e-01  1.49999996e+00  7.51659000e-01  7.50000000e-01  9.58370977e-04 
 7.51660000e-01  1.49999997e+00  7.51660000e-01  7.50000000e-01  9.33152184e-04 
 7.51661000e-01  1.49999997e+00  7.51661000e-01  7.50000000e-01  9.08597075e-04 
 7.51662000e-01  1.49999997e+00  7.51662000e-01  7.50000000e-01  8.84688330e-04 
 7.51663000e-01  1.49999997e+00  7.51663000e-01  7.50000000e-01  8.61407994e-04 
 7.51664000e-01  1.49999997e+00  7.51664000e-01  7.50000000e-01  8.38740593e-04 
 7.51665000e-01  1.49999997e+00  7.51665000e-01  7.50000000e-01  8.16669819e-04 
 7.51666000e-01  1.49999997e+00  7.51666000e-01  7.50000000e-01  7.95180240e-04 
 7.51667000e-01  1.49999997e+00  7.51667000e-01  7.50000000e-01  7.74255758e-04 
 7.51668000e-01  1.49999997e+00  7.51668000e-01  7.50000000e-01  7.53880939e-04 
 7.51669000e-01  1.49999997e+00  7.51669000e-01  7.50000000e-01  7.34043480e-04 
 7.51670000e-01  1.49999997e+00  7.51670000e-01  7.50000000e-01  7.14727930e-04 
 7.51671000e-01  1.49999997e+00  7.51671000e-01  7.50000000e-01  6.95920191e-04 
 7.51672000e-01  1.49999997e+00  7.51672000e-01  7.50000000e-01  6.77607828e-04 
 7.51673000e-01  1.49999998e+00  7.51673000e-01  7.50000000e-01  6.59776808e-04 
 7.51674000e-01  1.49999998e+00  7.51674000e-01  7.50000000e-01  6.42415242e-04 
 7.51675000e-01  1.49999998e+00  7.51675000e-01  7.50000000e-01  6.25510750e-04 
 7.51676000e-01  1.49999998e+00  7.51676000e-01  7.50000000e-01  6.09050897e-04 
 7.51677000e-01  1.49999998e+00  7.51677000e-01  7.50000000e-01  5.93024248e-04 
 7.51678000e-01  1.49999998e+00  7.51678000e-01  7.50000000e-01  5.77418941e-04 
 7.51679000e-01  1.49999998e+00  7.51679000e-01  7.50000000e-01  5.62224740e-04 
 7.51680000e-01  1.49999998e+00  7.51680000e-01  7.50000000e-01  5.47430325e-04 
 7.51681000e-01  1.49999998e+00  7.51681000e-01  7.50000000e-01  5.33025039e-04 
 7.51682000e-01  1.49999998e+00  7.51682000e-01  7.50000000e-01  5.18999113e-04 
 7.51683000e-01  1.49999998e+00  7.51683000e-01  7.50000000e-01  5.05341624e-04 
 7.51684000e-01  1.49999998e+00  7.51684000e-01  7.50000000e-01  4.92044116e-04 
 7.51685000e-01  1.49999998e+00  7.51685000e-01  7.50000000e-01  4.79096547e-04 
 7.51686000e-01  1.49999998e+00  7.51686000e-01  7.50000000e-01  4.66489368e-04 
 7.51687000e-01  1.49999998e+00  7.51687000e-01  7.50000000e-01  4.54214032e-04 
 7.51688000e-01  1.49999998e+00  7.51688000e-01  7.50000000e-01  4.42261439e-04 
 7.51689000e-01  1.49999998e+00  7.51689000e-01  7.50000000e-01  4.30624038e-04 
 7.51690000e-01  1.49999998e+00  7.51690000e-01  7.50000000e-01  4.19292389e-04 
 7.51691000e-01  1.49999998e+00  7.51691000e-01  7.50000000e-01  4.08258943e-04 
 7.51692000e-01  1.49999999e+00  7.51692000e-01  7.50000000e-01  3.97516150e-04 
 7.51693000e-01  1.49999999e+00  7.51693000e-01  7.50000000e-01  3.87055508e-04 
 7.51694000e-01  1.49999999e+00  7.51694000e-01  7.50000000e-01  3.76870492e-04 
 7.51695000e-01  1.49999999e+00  7.51695000e-01  7.50000000e-01  3.66953370e-04 
 7.51696000e-01  1.49999999e+00  7.51696000e-01  7.50000000e-01  3.57297592e-04 
 7.51697000e-01  1.49999999e+00  7.51697000e-01  7.50000000e-01  3.47895607e-04 
 7.51698000e-01  1.49999999e+00  7.51698000e-01  7.50000000e-01  3.38740616e-04 
 7.51699000e-01  1.49999999e+00  7.51699000e-01  7.50000000e-01  3.29827021e-04 
 7.51700000e-01  1.49999999e+00  7.51700000e-01  7.50000000e-01  3.21147901e-04 
 7.51701000e-01  1.49999999e+00  7.51701000e-01  7.50000000e-01  3.12697143e-04 
 7.51702000e-01  1.49999999e+00  7.51702000e-01  7.50000000e-01  3.04468664e-04 
 7.51703000e-01  1.49999999e+00  7.51703000e-01  7.50000000e-01  2.96457007e-04 
 7.51704000e-01  1.49999999e+00  7.51704000e-01  7.50000000e-01  2.88655953e-04 
 7.51705000e-01  1.49999999e+00  7.51705000e-01  7.50000000e-01  2.81059970e-04 
 7.51706000e-01  1.49999999e+00  7.51706000e-01  7.50000000e-01  2.73664168e-04 
 7.51707000e-01  1.49999999e+00  7.51707000e-01  7.50000000e-01  2.66462750e-04 
 7.51708000e-01  1.49999999e+00  7.51708000e-01  7.50000000e-01  2.59451148e-04 
 7.51709000e-01  1.49999999e+00  7.51709000e-01  7.50000000e-01  2.52624012e-04 
 7.51710000e-01  1.49999999e+00  7.51710000e-01  7.50000000e-01  2.45976185e-04 
 7.51711000e-01  1.49999999e+00  7.51711000e-01  7.50000000e-01  2.39503581e-04 
 7.51712000e-01  1.49999999e+00  7.51712000e-01  7.50000000e-01  2.33201322e-04 
 7.51713000e-01  1.49999999e+00  7.51713000e-01  7.50000000e-01  2.27064650e-04 
 7.51714000e-01  1.49999999e+00  7.51714000e-01  7.50000000e-01  2.21089687e-04 
 7.51715000e-01  1.49999999e+00  7.51715000e-01  7.50000000e-01  2.15271929e-04 
 7.51716000e-01  1.49999999e+00  7.51716000e-01  7.50000000e-01  2.09607158e-04 
 7.51717000e-01  1.49999999e+00  7.51717000e-01  7.50000000e-01  2.04091599e-04 
 7.51718000e-01  1.49999999e+00  7.51718000e-01  7.50000000e-01  1.98720998e-04 
 7.51719000e-01  1.49999999e+00  7.51719000e-01  7.50000000e-01  1.93491767e-04 
 7.51720000e-01  1.49999999e+00  7.51720000e-01  7.50000000e-01  1.88400313e-04 
 7.51721000e-01  1.49999999e+00  7.51721000e-01  7.50000000e-01  1.83442614e-04 
 7.51722000e-01  1.49999999e+00  7.51722000e-01  7.50000000e-01  1.78615283e-04 
 7.51723000e-01  1.49999999e+00  7.51723000e-01  7.50000000e-01  1.73915310e-04 
 7.51724000e-01  1.49999999e+00  7.51724000e-01  7.50000000e-01  1.69338868e-04 
 7.51725000e-01  1.49999999e+00  7.51725000e-01  7.50000000e-01  1.64882902e-04 
 7.51726000e-01  1.49999999e+00  7.51726000e-01  7.50000000e-01  1.60544063e-04 
 7.51727000e-01  1.49999999e+00  7.51727000e-01  7.50000000e-01  1.56319460e-04 
 7.51728000e-01  1.49999999e+00  7.51728000e-01  7.50000000e-01  1.52206108e-04 
 7.51729000e-01  1.49999999e+00  7.51729000e-01  7.50000000e-01  1.48200669e-04 
 7.51730000e-01  1.49999999e+00  7.51730000e-01  7.50000000e-01  1.44301032e-04 
 7.51731000e-01  1.49999999e+00  7.51731000e-01  7.50000000e-01  1.40503979e-04 
 7.51732000e-01  1.49999999e+00  7.51732000e-01  7.50000000e-01  1.36806623e-04 
 7.51733000e-01  1.50000000e+00  7.51733000e-01  7.50000000e-01  1.33206756e-04 
 7.51734000e-01  1.50000000e+00  7.51734000e-01  7.50000000e-01  1.29701468e-04 
 7.51735000e-01  1.50000000e+00  7.51735000e-01  7.50000000e-01  1.26288551e-04 
 7.51736000e-01  1.50000000e+00  7.51736000e-01  7.50000000e-01  1.22965136e-04 
 7.51737000e-01  1.50000000e+00  7.51737000e-01  7.50000000e-01  1.19729189e-04 
 7.51738000e-01  1.50000000e+00  7.51738000e-01  7.50000000e-01  1.16579036e-04 
 7.51739000e-01  1.50000000e+00  7.51739000e-01  7.50000000e-01  1.13511421e-04 
 7.51740000e-01  1.50000000e+00  7.51740000e-01  7.50000000e-01  1.10524301e-04 
 7.51741000e-01  1.50000000e+00  7.51741000e-01  7.50000000e-01  1.07615836e-04 
 7.51742000e-01  1.50000000e+00  7.51742000e-01  7.50000000e-01  1.04784116e-04 
 7.51743000e-01  1.50000000e+00  7.51743000e-01  7.50000000e-01  1.02026816e-04 
 7.51744000e-01  1.50000000e+00  7.51744000e-01  7.50000000e-01  9.93418677e-05 
 7.51745000e-01  1.50000000e+00  7.51745000e-01  7.50000000e-01  9.67277511e-05 
 7.51746000e-01  1.50000000e+00  7.51746000e-01  7.50000000e-01  9.41826199e-05 
 7.51747000e-01  1.50000000e+00  7.51747000e-01  7.50000000e-01  9.17042839e-05 
 7.51748000e-01  1.50000000e+00  7.51748000e-01  7.50000000e-01  8.92910724e-05 
 7.51749000e-01  1.50000000e+00  7.51749000e-01  7.50000000e-01  8.69415657e-05 
 7.51750000e-01  1.50000000e+00  7.51750000e-01  7.50000000e-01  8.46535681e-05 
 7.51751000e-01  1.50000000e+00  7.51751000e-01  7.50000000e-01  8.24260914e-05 
 7.51752000e-01  1.50000000e+00  7.51752000e-01  7.50000000e-01  8.02572821e-05 
 7.51753000e-01  1.50000000e+00  7.51753000e-01  7.50000000e-01  7.81451467e-05 
 7.51754000e-01  1.50000000e+00  7.51754000e-01  7.50000000e-01  7.60888033e-05 
 7.51755000e-01  1.50000000e+00  7.51755000e-01  7.50000000e-01  7.40866382e-05 
 7.51756000e-01  1.50000000e+00  7.51756000e-01  7.50000000e-01  7.21370437e-05 
 7.51757000e-01  1.50000000e+00  7.51757000e-01  7.50000000e-01  7.02389068e-05 
 7.51758000e-01  1.50000000e+00  7.51758000e-01  7.50000000e-01  6.83905072e-05 
 7.51759000e-01  1.50000000e+00  7.51759000e-01  7.50000000e-01  6.65908459e-05 
 7.51760000e-01  1.50000000e+00  7.51760000e-01  7.50000000e-01  6.48388127e-05 
 7.51761000e-01  1.50000000e+00  7.51761000e-01  7.50000000e-01  6.31324090e-05 
 7.51762000e-01  1.50000000e+00  7.51762000e-01  7.50000000e-01  6.14710800e-05 
 7.51763000e-01  1.50000000e+00  7.51763000e-01  7.50000000e-01  5.98537820e-05 
 7.51764000e-01  1.50000000e+00  7.51764000e-01  7.50000000e-01  5.82785634e-05 
 7.51765000e-01  1.50000000e+00  7.51765000e-01  7.50000000e-01  5.67450639e-05 
 7.51766000e-01  1.50000000e+00  7.51766000e-01  7.50000000e-01  5.52519330e-05 
 7.51767000e-01  1.50000000e+00  7.51767000e-01  7.50000000e-01  5.37978417e-05 
 7.51768000e-01  1.50000000e+00  7.51768000e-01  7.50000000e-01  5.23823155e-05 
 7.51769000e-01  1.50000000e+00  7.51769000e-01  7.50000000e-01  5.10038704e-05 
 7.51770000e-01  1.50000000e+00  7.51770000e-01  7.50000000e-01  4.96616182e-05 
 7.51771000e-01  1.50000000e+00  7.51771000e-01  7.50000000e-01  4.83548569e-05 
 7.51772000e-01  1.50000000e+00  7.51772000e-01  7.50000000e-01  4.70825489e-05 
 7.51773000e-01  1.50000000e+00  7.51773000e-01  7.50000000e-01  4.58435472e-05 
 7.51774000e-01  1.50000000e+00  7.51774000e-01  7.50000000e-01  4.46371856e-05 
 7.51775000e-01  1.50000000e+00  7.51775000e-01  7.50000000e-01  4.34626872e-05 
 7.51776000e-01  1.50000000e+00  7.51776000e-01  7.50000000e-01  4.23190525e-05 
 7.51777000e-01  1.50000000e+00  7.51777000e-01  7.50000000e-01  4.12054741e-05 
 7.51778000e-01  1.50000000e+00  7.51778000e-01  7.50000000e-01  4.01210145e-05 
