 time            v(Vcmfb)        v(Voutp)        v(Voutn)       
 2.64000011e-04  7.27066417e-01  6.00000000e-01  8.00000000e-01 
 2.64000012e-04  7.27134723e-01  6.00000000e-01  8.00000000e-01 
 2.64000015e-04  7.27221840e-01  6.00000000e-01  8.00000000e-01 
 2.64000018e-04  7.27357435e-01  6.00000000e-01  8.00000000e-01 
 2.64000026e-04  7.27548513e-01  6.00000000e-01  8.00000000e-01 
 2.64000038e-04  7.27773557e-01  6.00000000e-01  8.00000000e-01 
 2.64000050e-04  7.27797020e-01  6.00000000e-01  8.00000000e-01 
 2.64000075e-04  7.27258306e-01  6.00000000e-01  8.00000000e-01 
 2.64000098e-04  7.26738245e-01  6.00000000e-01  8.00000000e-01 
 2.64000135e-04  7.26233967e-01  6.00000000e-01  8.00000000e-01 
 2.64000184e-04  7.25849675e-01  6.00000000e-01  8.00000000e-01 
 2.64000281e-04  7.25417356e-01  6.00000000e-01  8.00000000e-01 
 2.64000437e-04  7.24989203e-01  6.00000000e-01  8.00000000e-01 
 2.64000707e-04  7.24627760e-01  6.00000000e-01  8.00000000e-01 
 2.64001001e-04  7.24454814e-01  6.00000000e-01  8.00000000e-01 
 2.64001467e-04  7.24356867e-01  6.00000000e-01  8.00000000e-01 
 2.64002176e-04  7.24305775e-01  6.00000000e-01  8.00000000e-01 
 2.64003594e-04  7.24307580e-01  6.00000000e-01  8.00000000e-01 
 2.64006432e-04  7.24300953e-01  6.00000000e-01  8.00000000e-01 
 2.64012106e-04  7.24308515e-01  6.00000000e-01  8.00000000e-01 
 2.64023455e-04  7.24300975e-01  6.00000000e-01  8.00000000e-01 
 2.64046153e-04  7.24309177e-01  6.00000000e-01  8.00000000e-01 
 2.64091550e-04  7.24302042e-01  6.00000000e-01  8.00000000e-01 
 2.64182342e-04  7.24311428e-01  6.00000000e-01  8.00000000e-01 
 2.64363927e-04  7.24306490e-01  6.00000000e-01  8.00000000e-01 
 2.64727096e-04  7.24320349e-01  6.00000000e-01  8.00000000e-01 
 2.65453435e-04  7.24324321e-01  6.00000000e-01  8.00000000e-01 
 2.66906112e-04  7.24356001e-01  6.00000000e-01  8.00000000e-01 
 2.69811467e-04  7.24395620e-01  6.00000000e-01  8.00000000e-01 
 2.71875010e-04  7.24437245e-01  6.00000000e-01  8.00000000e-01 
 2.71875011e-04  7.23944448e-01  6.00000000e-01  8.00000000e-01 
 2.71875013e-04  7.23032717e-01  6.00000000e-01  8.00000000e-01 
 2.71875017e-04  7.21830627e-01  6.00000000e-01  8.00000000e-01 
 2.71875020e-04  7.21179062e-01  6.00000000e-01  8.00000000e-01 
 2.71875020e-04  7.21163264e-01  6.00000000e-01  8.00000000e-01 
 2.71875021e-04  7.21148450e-01  6.00000000e-01  8.00000000e-01 
 2.71875023e-04  7.21126813e-01  6.00000000e-01  8.00000000e-01 
 2.71875027e-04  7.21084672e-01  6.00000000e-01  8.00000000e-01 
 2.71875035e-04  7.21029264e-01  6.00000000e-01  8.00000000e-01 
 2.71875050e-04  7.21010600e-01  6.00000000e-01  8.00000000e-01 
 2.71875081e-04  7.21265518e-01  6.00000000e-01  8.00000000e-01 
 2.71875143e-04  7.21954533e-01  6.00000000e-01  8.00000000e-01 
 2.71875206e-04  7.22263036e-01  6.00000000e-01  8.00000000e-01 
 2.71875285e-04  7.22415334e-01  6.00000000e-01  8.00000000e-01 
 2.71875386e-04  7.22451876e-01  6.00000000e-01  8.00000000e-01 
 2.71875534e-04  7.22452757e-01  6.00000000e-01  8.00000000e-01 
 2.71875690e-04  7.22453131e-01  6.00000000e-01  8.00000000e-01 
 2.71876003e-04  7.22452562e-01  6.00000000e-01  8.00000000e-01 
 2.71876628e-04  7.22453158e-01  6.00000000e-01  8.00000000e-01 
 2.71877878e-04  7.22452554e-01  6.00000000e-01  8.00000000e-01 
 2.71880379e-04  7.22453162e-01  6.00000000e-01  8.00000000e-01 
 2.71885380e-04  7.22452554e-01  6.00000000e-01  8.00000000e-01 
 2.71895383e-04  7.22453166e-01  6.00000000e-01  8.00000000e-01 
 2.71915388e-04  7.22452561e-01  6.00000000e-01  8.00000000e-01 
 2.71955398e-04  7.22453181e-01  6.00000000e-01  8.00000000e-01 
 2.72000000e-04  7.22452581e-01  6.00000000e-01  8.00000000e-01 
 2.72000001e-04  7.22455855e-01  6.00000000e-01  8.00000000e-01 
 2.72000003e-04  7.22461361e-01  6.00000000e-01  8.00000000e-01 
 2.72000007e-04  7.22471511e-01  6.00000000e-01  8.00000000e-01 
 2.72000010e-04  7.22478191e-01  6.00000000e-01  8.00000000e-01 
 2.72000011e-04  7.22477385e-01  6.00000000e-01  8.00000000e-01 
 2.72000012e-04  7.22476200e-01  6.00000000e-01  8.00000000e-01 
 2.72000015e-04  7.22474044e-01  6.00000000e-01  8.00000000e-01 
 2.72000019e-04  7.22470024e-01  6.00000000e-01  8.00000000e-01 
 2.72000028e-04  7.22461789e-01  6.00000000e-01  8.00000000e-01 
 2.72000039e-04  7.22453433e-01  6.00000000e-01  8.00000000e-01 
 2.72000051e-04  7.22447693e-01  6.00000000e-01  8.00000000e-01 
 2.72000075e-04  7.22445346e-01  6.00000000e-01  8.00000000e-01 
 2.72000104e-04  7.22447722e-01  6.00000000e-01  8.00000000e-01 
 2.72000138e-04  7.22450161e-01  6.00000000e-01  8.00000000e-01 
 2.72000186e-04  7.22451880e-01  6.00000000e-01  8.00000000e-01 
 2.72000283e-04  7.22452857e-01  6.00000000e-01  8.00000000e-01 
 2.72000478e-04  7.22452900e-01  6.00000000e-01  8.00000000e-01 
 2.72000691e-04  7.22452885e-01  6.00000000e-01  8.00000000e-01 
 2.72000994e-04  7.22452886e-01  6.00000000e-01  8.00000000e-01 
 2.72001362e-04  7.22452888e-01  6.00000000e-01  8.00000000e-01 
 2.72002014e-04  7.22452885e-01  6.00000000e-01  8.00000000e-01 
 2.72003030e-04  7.22452889e-01  6.00000000e-01  8.00000000e-01 
 2.72005061e-04  7.22452885e-01  6.00000000e-01  8.00000000e-01 
 2.72009124e-04  7.22452890e-01  6.00000000e-01  8.00000000e-01 
 2.72017249e-04  7.22452888e-01  6.00000000e-01  8.00000000e-01 
 2.72033499e-04  7.22452896e-01  6.00000000e-01  8.00000000e-01 
 2.72066000e-04  7.22452900e-01  6.00000000e-01  8.00000000e-01 
 2.72131001e-04  7.22452920e-01  6.00000000e-01  8.00000000e-01 
 2.72261003e-04  7.22452947e-01  6.00000000e-01  8.00000000e-01 
 2.72521007e-04  7.22453014e-01  6.00000000e-01  8.00000000e-01 
 2.73041016e-04  7.22453134e-01  6.00000000e-01  8.00000000e-01 
 2.74081034e-04  7.22453389e-01  6.00000000e-01  8.00000000e-01 
 2.76161069e-04  7.22453885e-01  6.00000000e-01  8.00000000e-01 
 2.79875010e-04  7.22454782e-01  6.00000000e-01  8.00000000e-01 
 2.79875011e-04  7.22448877e-01  6.00000000e-01  8.00000000e-01 
 2.79875013e-04  7.22438324e-01  6.00000000e-01  8.00000000e-01 
 2.79875017e-04  7.22423477e-01  6.00000000e-01  8.00000000e-01 
 2.79875020e-04  7.22416787e-01  6.00000000e-01  8.00000000e-01 
 2.79875021e-04  7.22417927e-01  6.00000000e-01  8.00000000e-01 
 2.79875022e-04  7.22419573e-01  6.00000000e-01  8.00000000e-01 
 2.79875024e-04  7.22422358e-01  6.00000000e-01  8.00000000e-01 
 2.79875029e-04  7.22427521e-01  6.00000000e-01  8.00000000e-01 
 2.79875038e-04  7.22435585e-01  6.00000000e-01  8.00000000e-01 
 2.79875057e-04  7.22447050e-01  6.00000000e-01  8.00000000e-01 
 2.79875090e-04  7.22459809e-01  6.00000000e-01  8.00000000e-01 
 2.79875131e-04  7.22463234e-01  6.00000000e-01  8.00000000e-01 
 2.79875174e-04  7.22461510e-01  6.00000000e-01  8.00000000e-01 
 2.79875250e-04  7.22457482e-01  6.00000000e-01  8.00000000e-01 
 2.79875327e-04  7.22455329e-01  6.00000000e-01  8.00000000e-01 
 2.79875470e-04  7.22454728e-01  6.00000000e-01  8.00000000e-01 
 2.79875599e-04  7.22454768e-01  6.00000000e-01  8.00000000e-01 
 2.79875857e-04  7.22454802e-01  6.00000000e-01  8.00000000e-01 
 2.79876374e-04  7.22454764e-01  6.00000000e-01  8.00000000e-01 
 2.79877408e-04  7.22454804e-01  6.00000000e-01  8.00000000e-01 
 2.79879476e-04  7.22454764e-01  6.00000000e-01  8.00000000e-01 
 2.79883611e-04  7.22454805e-01  6.00000000e-01  8.00000000e-01 
 2.79891881e-04  7.22454767e-01  6.00000000e-01  8.00000000e-01 
 2.79908422e-04  7.22454811e-01  6.00000000e-01  8.00000000e-01 
 2.79941505e-04  7.22454779e-01  6.00000000e-01  8.00000000e-01 
 2.80000000e-04  7.22454833e-01  6.00000000e-01  8.00000000e-01 
 2.80000001e-04  7.22571986e-01  6.00000000e-01  8.00000000e-01 
 2.80000003e-04  7.22822132e-01  6.00000000e-01  8.00000000e-01 
 2.80000007e-04  7.23343627e-01  6.00000000e-01  8.00000000e-01 
 2.80000010e-04  7.24486418e-01  6.00000000e-01  8.00000000e-01 
 2.80000011e-04  7.24567438e-01  6.00000000e-01  8.00000000e-01 
 2.80000012e-04  7.24636804e-01  6.00000000e-01  8.00000000e-01 
 2.80000015e-04  7.24725736e-01  6.00000000e-01  8.00000000e-01 
 2.80000018e-04  7.24864024e-01  6.00000000e-01  8.00000000e-01 
 2.80000026e-04  7.25060050e-01  6.00000000e-01  8.00000000e-01 
 2.80000038e-04  7.25290806e-01  6.00000000e-01  8.00000000e-01 
 2.80000050e-04  7.25318632e-01  6.00000000e-01  8.00000000e-01 
 2.80000075e-04  7.24792239e-01  6.00000000e-01  8.00000000e-01 
 2.80000098e-04  7.24283595e-01  6.00000000e-01  8.00000000e-01 
 2.80000135e-04  7.23796703e-01  6.00000000e-01  8.00000000e-01 
 2.80000184e-04  7.23434199e-01  6.00000000e-01  8.00000000e-01 
 2.80000281e-04  7.23037980e-01  6.00000000e-01  8.00000000e-01 
 2.80000437e-04  7.22651904e-01  6.00000000e-01  8.00000000e-01 
 2.80000705e-04  7.22339033e-01  6.00000000e-01  8.00000000e-01 
 2.80000998e-04  7.22192529e-01  6.00000000e-01  8.00000000e-01 
 2.80001460e-04  7.22113451e-01  6.00000000e-01  8.00000000e-01 
 2.80002169e-04  7.22069742e-01  6.00000000e-01  8.00000000e-01 
 2.80003586e-04  7.22072802e-01  6.00000000e-01  8.00000000e-01 
 2.80006419e-04  7.22065795e-01  6.00000000e-01  8.00000000e-01 
 2.80012087e-04  7.22073602e-01  6.00000000e-01  8.00000000e-01 
 2.80023421e-04  7.22065866e-01  6.00000000e-01  8.00000000e-01 
 2.80046090e-04  7.22074260e-01  6.00000000e-01  8.00000000e-01 
 2.80091428e-04  7.22066968e-01  6.00000000e-01  8.00000000e-01 
 2.80182105e-04  7.22076561e-01  6.00000000e-01  8.00000000e-01 
 2.80363457e-04  7.22071524e-01  6.00000000e-01  8.00000000e-01 
 2.80726163e-04  7.22085693e-01  6.00000000e-01  8.00000000e-01 
 2.81451574e-04  7.22089779e-01  6.00000000e-01  8.00000000e-01 
 2.82902396e-04  7.22122192e-01  6.00000000e-01  8.00000000e-01 
 2.85804040e-04  7.22162773e-01  6.00000000e-01  8.00000000e-01 
 2.87875010e-04  7.22205536e-01  6.00000000e-01  8.00000000e-01 
 2.87875011e-04  7.21712349e-01  6.00000000e-01  8.00000000e-01 
 2.87875013e-04  7.20797665e-01  6.00000000e-01  8.00000000e-01 
 2.87875017e-04  7.19591183e-01  6.00000000e-01  8.00000000e-01 
 2.87875020e-04  7.18940040e-01  6.00000000e-01  8.00000000e-01 
 2.87875020e-04  7.18924359e-01  6.00000000e-01  8.00000000e-01 
 2.87875021e-04  7.18909755e-01  6.00000000e-01  8.00000000e-01 
 2.87875023e-04  7.18888522e-01  6.00000000e-01  8.00000000e-01 
 2.87875027e-04  7.18847159e-01  6.00000000e-01  8.00000000e-01 
 2.87875035e-04  7.18793156e-01  6.00000000e-01  8.00000000e-01 
 2.87875050e-04  7.18776744e-01  6.00000000e-01  8.00000000e-01 
 2.87875081e-04  7.19034214e-01  6.00000000e-01  8.00000000e-01 
 2.87875143e-04  7.19719151e-01  6.00000000e-01  8.00000000e-01 
 2.87875206e-04  7.20027135e-01  6.00000000e-01  8.00000000e-01 
 2.87875285e-04  7.20178936e-01  6.00000000e-01  8.00000000e-01 
 2.87875386e-04  7.20215489e-01  6.00000000e-01  8.00000000e-01 
 2.87875534e-04  7.20216362e-01  6.00000000e-01  8.00000000e-01 
 2.87875690e-04  7.20216736e-01  6.00000000e-01  8.00000000e-01 
 2.87876003e-04  7.20216168e-01  6.00000000e-01  8.00000000e-01 
 2.87876628e-04  7.20216763e-01  6.00000000e-01  8.00000000e-01 
 2.87877879e-04  7.20216160e-01  6.00000000e-01  8.00000000e-01 
 2.87880380e-04  7.20216767e-01  6.00000000e-01  8.00000000e-01 
 2.87885383e-04  7.20216161e-01  6.00000000e-01  8.00000000e-01 
 2.87895387e-04  7.20216771e-01  6.00000000e-01  8.00000000e-01 
 2.87915397e-04  7.20216167e-01  6.00000000e-01  8.00000000e-01 
 2.87955416e-04  7.20216786e-01  6.00000000e-01  8.00000000e-01 
 2.88000000e-04  7.20216188e-01  6.00000000e-01  8.00000000e-01 
 2.88000001e-04  7.20219460e-01  6.00000000e-01  8.00000000e-01 
 2.88000003e-04  7.20224962e-01  6.00000000e-01  8.00000000e-01 
 2.88000007e-04  7.20235106e-01  6.00000000e-01  8.00000000e-01 
 2.88000010e-04  7.20241784e-01  6.00000000e-01  8.00000000e-01 
 2.88000011e-04  7.20240978e-01  6.00000000e-01  8.00000000e-01 
 2.88000012e-04  7.20239794e-01  6.00000000e-01  8.00000000e-01 
 2.88000015e-04  7.20237642e-01  6.00000000e-01  8.00000000e-01 
 2.88000019e-04  7.20233630e-01  6.00000000e-01  8.00000000e-01 
 2.88000028e-04  7.20225415e-01  6.00000000e-01  8.00000000e-01 
 2.88000039e-04  7.20217112e-01  6.00000000e-01  8.00000000e-01 
 2.88000051e-04  7.20211378e-01  6.00000000e-01  8.00000000e-01 
 2.88000075e-04  7.20209012e-01  6.00000000e-01  8.00000000e-01 
 2.88000104e-04  7.20211355e-01  6.00000000e-01  8.00000000e-01 
 2.88000137e-04  7.20213780e-01  6.00000000e-01  8.00000000e-01 
 2.88000186e-04  7.20215488e-01  6.00000000e-01  8.00000000e-01 
 2.88000283e-04  7.20216461e-01  6.00000000e-01  8.00000000e-01 
 2.88000478e-04  7.20216505e-01  6.00000000e-01  8.00000000e-01 
 2.88000692e-04  7.20216491e-01  6.00000000e-01  8.00000000e-01 
 2.88000996e-04  7.20216491e-01  6.00000000e-01  8.00000000e-01 
 2.88001368e-04  7.20216495e-01  6.00000000e-01  8.00000000e-01 
 2.88002025e-04  7.20216490e-01  6.00000000e-01  8.00000000e-01 
 2.88003057e-04  7.20216496e-01  6.00000000e-01  8.00000000e-01 
 2.88005120e-04  7.20216491e-01  6.00000000e-01  8.00000000e-01 
 2.88009248e-04  7.20216497e-01  6.00000000e-01  8.00000000e-01 
 2.88017503e-04  7.20216494e-01  6.00000000e-01  8.00000000e-01 
 2.88034013e-04  7.20216503e-01  6.00000000e-01  8.00000000e-01 
 2.88067033e-04  7.20216506e-01  6.00000000e-01  8.00000000e-01 
 2.88133072e-04  7.20216528e-01  6.00000000e-01  8.00000000e-01 
 2.88265152e-04  7.20216554e-01  6.00000000e-01  8.00000000e-01 
 2.88529311e-04  7.20216625e-01  6.00000000e-01  8.00000000e-01 
 2.89057630e-04  7.20216748e-01  6.00000000e-01  8.00000000e-01 
 2.90114268e-04  7.20217012e-01  6.00000000e-01  8.00000000e-01 
 2.92227542e-04  7.20217523e-01  6.00000000e-01  8.00000000e-01 
 2.95875010e-04  7.20218421e-01  6.00000000e-01  8.00000000e-01 
 2.95875011e-04  7.20212517e-01  6.00000000e-01  8.00000000e-01 
 2.95875013e-04  7.20201967e-01  6.00000000e-01  8.00000000e-01 
 2.95875017e-04  7.20187098e-01  6.00000000e-01  8.00000000e-01 
 2.95875020e-04  7.20180419e-01  6.00000000e-01  8.00000000e-01 
 2.95875021e-04  7.20181558e-01  6.00000000e-01  8.00000000e-01 
 2.95875022e-04  7.20183204e-01  6.00000000e-01  8.00000000e-01 
 2.95875024e-04  7.20185989e-01  6.00000000e-01  8.00000000e-01 
 2.95875029e-04  7.20191152e-01  6.00000000e-01  8.00000000e-01 
 2.95875038e-04  7.20199217e-01  6.00000000e-01  8.00000000e-01 
 2.95875057e-04  7.20210681e-01  6.00000000e-01  8.00000000e-01 
 2.95875090e-04  7.20223422e-01  6.00000000e-01  8.00000000e-01 
 2.95875131e-04  7.20226829e-01  6.00000000e-01  8.00000000e-01 
 2.95875174e-04  7.20225125e-01  6.00000000e-01  8.00000000e-01 
 2.95875250e-04  7.20221109e-01  6.00000000e-01  8.00000000e-01 
 2.95875327e-04  7.20218962e-01  6.00000000e-01  8.00000000e-01 
 2.95875470e-04  7.20218367e-01  6.00000000e-01  8.00000000e-01 
 2.95875599e-04  7.20218406e-01  6.00000000e-01  8.00000000e-01 
 2.95875858e-04  7.20218440e-01  6.00000000e-01  8.00000000e-01 
 2.95876375e-04  7.20218402e-01  6.00000000e-01  8.00000000e-01 
 2.95877410e-04  7.20218441e-01  6.00000000e-01  8.00000000e-01 
 2.95879479e-04  7.20218402e-01  6.00000000e-01  8.00000000e-01 
 2.95883617e-04  7.20218443e-01  6.00000000e-01  8.00000000e-01 
 2.95891894e-04  7.20218405e-01  6.00000000e-01  8.00000000e-01 
 2.95908448e-04  7.20218449e-01  6.00000000e-01  8.00000000e-01 
 2.95941555e-04  7.20218418e-01  6.00000000e-01  8.00000000e-01 
 2.96000000e-04  7.20218472e-01  6.00000000e-01  8.00000000e-01 
 2.96000001e-04  7.20335639e-01  6.00000000e-01  8.00000000e-01 
 2.96000003e-04  7.20585814e-01  6.00000000e-01  8.00000000e-01 
 2.96000007e-04  7.21108095e-01  6.00000000e-01  8.00000000e-01 
 2.96000010e-04  7.22256225e-01  6.00000000e-01  8.00000000e-01 
 2.96000011e-04  7.22337933e-01  6.00000000e-01  8.00000000e-01 
 2.96000012e-04  7.22408248e-01  6.00000000e-01  8.00000000e-01 
 2.96000015e-04  7.22498810e-01  6.00000000e-01  8.00000000e-01 
 2.96000018e-04  7.22639514e-01  6.00000000e-01  8.00000000e-01 
 2.96000026e-04  7.22839972e-01  6.00000000e-01  8.00000000e-01 
 2.96000038e-04  7.23075829e-01  6.00000000e-01  8.00000000e-01 
 2.96000050e-04  7.23107530e-01  6.00000000e-01  8.00000000e-01 
 2.96000075e-04  7.22592215e-01  6.00000000e-01  8.00000000e-01 
 2.96000098e-04  7.22093781e-01  6.00000000e-01  8.00000000e-01 
 2.96000135e-04  7.21622471e-01  6.00000000e-01  8.00000000e-01 
 2.96000184e-04  7.21279394e-01  6.00000000e-01  8.00000000e-01 
 2.96000281e-04  7.20915341e-01  6.00000000e-01  8.00000000e-01 
 2.96000437e-04  7.20566959e-01  6.00000000e-01  8.00000000e-01 
 2.96000703e-04  7.20297035e-01  6.00000000e-01  8.00000000e-01 
 2.96000996e-04  7.20174132e-01  6.00000000e-01  8.00000000e-01 
 2.96001455e-04  7.20111828e-01  6.00000000e-01  8.00000000e-01 
 2.96002162e-04  7.20074790e-01  6.00000000e-01  8.00000000e-01 
 2.96003578e-04  7.20078970e-01  6.00000000e-01  8.00000000e-01 
 2.96006408e-04  7.20071623e-01  6.00000000e-01  8.00000000e-01 
 2.96012069e-04  7.20079651e-01  6.00000000e-01  8.00000000e-01 
 2.96023391e-04  7.20071739e-01  6.00000000e-01  8.00000000e-01 
 2.96046035e-04  7.20080305e-01  6.00000000e-01  8.00000000e-01 
 2.96091322e-04  7.20072871e-01  6.00000000e-01  8.00000000e-01 
 2.96181896e-04  7.20082650e-01  6.00000000e-01  8.00000000e-01 
 2.96363046e-04  7.20077524e-01  6.00000000e-01  8.00000000e-01 
 2.96725344e-04  7.20091971e-01  6.00000000e-01  8.00000000e-01 
 2.97449941e-04  7.20096161e-01  6.00000000e-01  8.00000000e-01 
 2.98899134e-04  7.20129232e-01  6.00000000e-01  8.00000000e-01 
 3.01797521e-04  7.20170678e-01  6.00000000e-01  8.00000000e-01 
 3.03875010e-04  7.20214466e-01  6.00000000e-01  8.00000000e-01 
 3.03875011e-04  7.19720936e-01  6.00000000e-01  8.00000000e-01 
 3.03875013e-04  7.18803628e-01  6.00000000e-01  8.00000000e-01 
 3.03875017e-04  7.17593206e-01  6.00000000e-01  8.00000000e-01 
 3.03875020e-04  7.16942434e-01  6.00000000e-01  8.00000000e-01 
 3.03875020e-04  7.16926857e-01  6.00000000e-01  8.00000000e-01 
 3.03875021e-04  7.16912441e-01  6.00000000e-01  8.00000000e-01 
 3.03875023e-04  7.16891568e-01  6.00000000e-01  8.00000000e-01 
 3.03875027e-04  7.16850898e-01  6.00000000e-01  8.00000000e-01 
 3.03875035e-04  7.16798150e-01  6.00000000e-01  8.00000000e-01 
 3.03875050e-04  7.16783750e-01  6.00000000e-01  8.00000000e-01 
 3.03875081e-04  7.17043501e-01  6.00000000e-01  8.00000000e-01 
 3.03875143e-04  7.17724835e-01  6.00000000e-01  8.00000000e-01 
 3.03875206e-04  7.18032359e-01  6.00000000e-01  8.00000000e-01 
 3.03875285e-04  7.18183723e-01  6.00000000e-01  8.00000000e-01 
 3.03875386e-04  7.18220283e-01  6.00000000e-01  8.00000000e-01 
 3.03875534e-04  7.18221150e-01  6.00000000e-01  8.00000000e-01 
 3.03875691e-04  7.18221523e-01  6.00000000e-01  8.00000000e-01 
 3.03876003e-04  7.18220956e-01  6.00000000e-01  8.00000000e-01 
 3.03876629e-04  7.18221549e-01  6.00000000e-01  8.00000000e-01 
 3.03877880e-04  7.18220948e-01  6.00000000e-01  8.00000000e-01 
 3.03880381e-04  7.18221553e-01  6.00000000e-01  8.00000000e-01 
 3.03885385e-04  7.18220949e-01  6.00000000e-01  8.00000000e-01 
 3.03895391e-04  7.18221557e-01  6.00000000e-01  8.00000000e-01 
 3.03915405e-04  7.18220956e-01  6.00000000e-01  8.00000000e-01 
 3.03955432e-04  7.18221572e-01  6.00000000e-01  8.00000000e-01 
 3.04000000e-04  7.18220976e-01  6.00000000e-01  8.00000000e-01 
 3.04000001e-04  7.18224246e-01  6.00000000e-01  8.00000000e-01 
 3.04000003e-04  7.18229745e-01  6.00000000e-01  8.00000000e-01 
 3.04000007e-04  7.18239884e-01  6.00000000e-01  8.00000000e-01 
 3.04000010e-04  7.18246560e-01  6.00000000e-01  8.00000000e-01 
 3.04000011e-04  7.18245755e-01  6.00000000e-01  8.00000000e-01 
 3.04000012e-04  7.18244572e-01  6.00000000e-01  8.00000000e-01 
 3.04000015e-04  7.18242422e-01  6.00000000e-01  8.00000000e-01 
 3.04000019e-04  7.18238417e-01  6.00000000e-01  8.00000000e-01 
 3.04000028e-04  7.18230221e-01  6.00000000e-01  8.00000000e-01 
 3.04000039e-04  7.18221966e-01  6.00000000e-01  8.00000000e-01 
 3.04000051e-04  7.18216236e-01  6.00000000e-01  8.00000000e-01 
 3.04000075e-04  7.18213852e-01  6.00000000e-01  8.00000000e-01 
 3.04000104e-04  7.18216168e-01  6.00000000e-01  8.00000000e-01 
 3.04000137e-04  7.18218579e-01  6.00000000e-01  8.00000000e-01 
 3.04000186e-04  7.18220276e-01  6.00000000e-01  8.00000000e-01 
 3.04000283e-04  7.18221247e-01  6.00000000e-01  8.00000000e-01 
 3.04000477e-04  7.18221291e-01  6.00000000e-01  8.00000000e-01 
 3.04000693e-04  7.18221279e-01  6.00000000e-01  8.00000000e-01 
 3.04000998e-04  7.18221278e-01  6.00000000e-01  8.00000000e-01 
 3.04001374e-04  7.18221283e-01  6.00000000e-01  8.00000000e-01 
 3.04002034e-04  7.18221277e-01  6.00000000e-01  8.00000000e-01 
 3.04003081e-04  7.18221284e-01  6.00000000e-01  8.00000000e-01 
 3.04005175e-04  7.18221278e-01  6.00000000e-01  8.00000000e-01 
 3.04009363e-04  7.18221286e-01  6.00000000e-01  8.00000000e-01 
 3.04017738e-04  7.18221281e-01  6.00000000e-01  8.00000000e-01 
 3.04034489e-04  7.18221292e-01  6.00000000e-01  8.00000000e-01 
 3.04067991e-04  7.18221293e-01  6.00000000e-01  8.00000000e-01 
 3.04134994e-04  7.18221317e-01  6.00000000e-01  8.00000000e-01 
 3.04269000e-04  7.18221343e-01  6.00000000e-01  8.00000000e-01 
 3.04537013e-04  7.18221417e-01  6.00000000e-01  8.00000000e-01 
