 time            v(vind)         v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)         v(Vbias)        v(Vbiasc)      
 2.25303540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729280e+00  7.10584381e-03  1.49018696e+00  1.28462216e-01  2.75287141e-01 
 2.25316040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729280e+00  7.10585945e-03  1.49018694e+00  1.28462218e-01  2.75287145e-01 
 2.25328540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729279e+00  7.10587567e-03  1.49018692e+00  1.28462219e-01  2.75287149e-01 
 2.25341040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729279e+00  7.10589171e-03  1.49018690e+00  1.28462221e-01  2.75287153e-01 
 2.25353540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729279e+00  7.10590686e-03  1.49018688e+00  1.28462223e-01  2.75287157e-01 
 2.25366040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729278e+00  7.10592164e-03  1.49018686e+00  1.28462225e-01  2.75287161e-01 
 2.25378540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729278e+00  7.10593729e-03  1.49018684e+00  1.28462226e-01  2.75287165e-01 
 2.25391040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729277e+00  7.10595290e-03  1.49018682e+00  1.28462228e-01  2.75287169e-01 
 2.25403540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729277e+00  7.10596840e-03  1.49018680e+00  1.28462230e-01  2.75287172e-01 
 2.25416040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729276e+00  7.10598376e-03  1.49018678e+00  1.28462232e-01  2.75287176e-01 
 2.25428540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729276e+00  7.10599903e-03  1.49018676e+00  1.28462233e-01  2.75287180e-01 
 2.25441040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729275e+00  7.10601470e-03  1.49018674e+00  1.28462235e-01  2.75287184e-01 
 2.25453540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729275e+00  7.10603038e-03  1.49018672e+00  1.28462237e-01  2.75287187e-01 
 2.25466040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729275e+00  7.10604554e-03  1.49018670e+00  1.28462239e-01  2.75287191e-01 
 2.25478540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729274e+00  7.10606030e-03  1.49018668e+00  1.28462240e-01  2.75287195e-01 
 2.25491040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729274e+00  7.10607490e-03  1.49018666e+00  1.28462242e-01  2.75287199e-01 
 2.25503540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729273e+00  7.10608958e-03  1.49018664e+00  1.28462244e-01  2.75287202e-01 
 2.25516040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729273e+00  7.10610441e-03  1.49018663e+00  1.28462246e-01  2.75287206e-01 
 2.25528540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729273e+00  7.10611891e-03  1.49018661e+00  1.28462247e-01  2.75287210e-01 
 2.25541040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729272e+00  7.10613340e-03  1.49018659e+00  1.28462249e-01  2.75287213e-01 
 2.25553540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729272e+00  7.10614773e-03  1.49018657e+00  1.28462251e-01  2.75287217e-01 
 2.25566040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729271e+00  7.10616230e-03  1.49018655e+00  1.28462252e-01  2.75287221e-01 
 2.25578540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729271e+00  7.10617629e-03  1.49018653e+00  1.28462254e-01  2.75287225e-01 
 2.25591040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729270e+00  7.10619009e-03  1.49018651e+00  1.28462256e-01  2.75287229e-01 
 2.25603540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729270e+00  7.10620411e-03  1.49018650e+00  1.28462257e-01  2.75287233e-01 
 2.25616040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729269e+00  7.10621784e-03  1.49018648e+00  1.28462259e-01  2.75287237e-01 
 2.25628540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729269e+00  7.10623183e-03  1.49018646e+00  1.28462261e-01  2.75287241e-01 
 2.25641040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729269e+00  7.10624643e-03  1.49018644e+00  1.28462263e-01  2.75287246e-01 
 2.25653540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729268e+00  7.10626028e-03  1.49018642e+00  1.28462264e-01  2.75287250e-01 
 2.25666040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729268e+00  7.10627445e-03  1.49018640e+00  1.28462266e-01  2.75287254e-01 
 2.25678540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729267e+00  7.10628857e-03  1.49018638e+00  1.28462268e-01  2.75287259e-01 
 2.25691040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729267e+00  7.10630253e-03  1.49018637e+00  1.28462270e-01  2.75287263e-01 
 2.25703540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729266e+00  7.10631646e-03  1.49018635e+00  1.28462271e-01  2.75287268e-01 
 2.25716040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729266e+00  7.10633000e-03  1.49018633e+00  1.28462273e-01  2.75287272e-01 
 2.25728540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729265e+00  7.10634325e-03  1.49018631e+00  1.28462275e-01  2.75287277e-01 
 2.25741040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729265e+00  7.10635663e-03  1.49018629e+00  1.28462277e-01  2.75287281e-01 
 2.25753540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729265e+00  7.10637020e-03  1.49018628e+00  1.28462278e-01  2.75287286e-01 
 2.25766040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729264e+00  7.10638418e-03  1.49018626e+00  1.28462280e-01  2.75287290e-01 
 2.25778540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729264e+00  7.10639793e-03  1.49018624e+00  1.28462282e-01  2.75287295e-01 
 2.25791040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729263e+00  7.10641179e-03  1.49018622e+00  1.28462283e-01  2.75287299e-01 
 2.25803540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729263e+00  7.10642523e-03  1.49018621e+00  1.28462285e-01  2.75287303e-01 
 2.25816040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729263e+00  7.10643889e-03  1.49018619e+00  1.28462287e-01  2.75287308e-01 
 2.25828540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729262e+00  7.10645244e-03  1.49018617e+00  1.28462289e-01  2.75287312e-01 
 2.25841040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729262e+00  7.10646544e-03  1.49018615e+00  1.28462290e-01  2.75287316e-01 
 2.25853540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729261e+00  7.10647864e-03  1.49018614e+00  1.28462292e-01  2.75287321e-01 
 2.25866040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729261e+00  7.10649201e-03  1.49018612e+00  1.28462294e-01  2.75287325e-01 
 2.25878540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729261e+00  7.10650464e-03  1.49018610e+00  1.28462296e-01  2.75287329e-01 
 2.25891040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729260e+00  7.10651775e-03  1.49018608e+00  1.28462298e-01  2.75287334e-01 
 2.25903540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729260e+00  7.10653096e-03  1.49018607e+00  1.28462299e-01  2.75287338e-01 
 2.25916040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729259e+00  7.10654393e-03  1.49018605e+00  1.28462301e-01  2.75287342e-01 
 2.25928540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729259e+00  7.10655651e-03  1.49018603e+00  1.28462303e-01  2.75287347e-01 
 2.25941040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729258e+00  7.10656898e-03  1.49018602e+00  1.28462305e-01  2.75287351e-01 
 2.25953540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729258e+00  7.10658139e-03  1.49018600e+00  1.28462306e-01  2.75287355e-01 
 2.25966040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729258e+00  7.10659401e-03  1.49018598e+00  1.28462308e-01  2.75287360e-01 
 2.25978540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729257e+00  7.10660689e-03  1.49018597e+00  1.28462310e-01  2.75287364e-01 
 2.25991040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729257e+00  7.10661942e-03  1.49018595e+00  1.28462312e-01  2.75287369e-01 
 2.26003540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729256e+00  7.10663186e-03  1.49018593e+00  1.28462313e-01  2.75287373e-01 
 2.26016040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729256e+00  7.10664449e-03  1.49018592e+00  1.28462315e-01  2.75287378e-01 
 2.26028540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729256e+00  7.10665671e-03  1.49018590e+00  1.28462317e-01  2.75287383e-01 
 2.26041040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729255e+00  7.10666883e-03  1.49018588e+00  1.28462319e-01  2.75287387e-01 
 2.26053540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729255e+00  7.10668085e-03  1.49018587e+00  1.28462320e-01  2.75287392e-01 
 2.26066040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729254e+00  7.10669323e-03  1.49018585e+00  1.28462322e-01  2.75287397e-01 
 2.26078540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729254e+00  7.10670519e-03  1.49018583e+00  1.28462324e-01  2.75287402e-01 
 2.26091040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729253e+00  7.10671691e-03  1.49018582e+00  1.28462326e-01  2.75287407e-01 
 2.26103540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729253e+00  7.10672822e-03  1.49018580e+00  1.28462328e-01  2.75287412e-01 
 2.26116040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729253e+00  7.10674024e-03  1.49018578e+00  1.28462329e-01  2.75287416e-01 
 2.26128540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729252e+00  7.10675249e-03  1.49018577e+00  1.28462331e-01  2.75287421e-01 
 2.26141040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729252e+00  7.10676520e-03  1.49018575e+00  1.28462333e-01  2.75287425e-01 
 2.26153540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729251e+00  7.10677721e-03  1.49018574e+00  1.28462335e-01  2.75287430e-01 
 2.26166040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729251e+00  7.10678860e-03  1.49018572e+00  1.28462337e-01  2.75287434e-01 
 2.26178540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729251e+00  7.10679996e-03  1.49018571e+00  1.28462338e-01  2.75287439e-01 
 2.26191040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729250e+00  7.10681107e-03  1.49018569e+00  1.28462340e-01  2.75287443e-01 
 2.26203540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729250e+00  7.10682246e-03  1.49018567e+00  1.28462342e-01  2.75287447e-01 
 2.26216040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729249e+00  7.10683406e-03  1.49018566e+00  1.28462344e-01  2.75287452e-01 
 2.26228540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729249e+00  7.10684645e-03  1.49018564e+00  1.28462346e-01  2.75287456e-01 
 2.26241040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729249e+00  7.10685802e-03  1.49018563e+00  1.28462347e-01  2.75287460e-01 
 2.26253540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729248e+00  7.10686966e-03  1.49018561e+00  1.28462349e-01  2.75287464e-01 
 2.26266040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729248e+00  7.10688080e-03  1.49018560e+00  1.28462351e-01  2.75287469e-01 
 2.26278540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729247e+00  7.10689163e-03  1.49018558e+00  1.28462353e-01  2.75287473e-01 
 2.26291040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729247e+00  7.10690288e-03  1.49018557e+00  1.28462355e-01  2.75287477e-01 
 2.26303540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729247e+00  7.10691426e-03  1.49018555e+00  1.28462356e-01  2.75287481e-01 
 2.26316040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729246e+00  7.10692535e-03  1.49018554e+00  1.28462358e-01  2.75287485e-01 
 2.26328540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729246e+00  7.10693660e-03  1.49018552e+00  1.28462360e-01  2.75287488e-01 
 2.26341040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729246e+00  7.10694727e-03  1.49018551e+00  1.28462362e-01  2.75287492e-01 
 2.26353540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729245e+00  7.10695806e-03  1.49018549e+00  1.28462364e-01  2.75287496e-01 
 2.26366040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729245e+00  7.10696869e-03  1.49018548e+00  1.28462365e-01  2.75287499e-01 
 2.26378540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729244e+00  7.10697960e-03  1.49018546e+00  1.28462367e-01  2.75287503e-01 
 2.26391040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729244e+00  7.10699069e-03  1.49018545e+00  1.28462369e-01  2.75287506e-01 
 2.26403540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729244e+00  7.10700106e-03  1.49018544e+00  1.28462371e-01  2.75287509e-01 
 2.26416040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729243e+00  7.10701173e-03  1.49018542e+00  1.28462373e-01  2.75287513e-01 
 2.26428540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729243e+00  7.10702243e-03  1.49018541e+00  1.28462375e-01  2.75287516e-01 
 2.26441040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729243e+00  7.10703272e-03  1.49018539e+00  1.28462376e-01  2.75287519e-01 
 2.26453540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729242e+00  7.10704285e-03  1.49018538e+00  1.28462378e-01  2.75287522e-01 
 2.26466040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729242e+00  7.10705313e-03  1.49018537e+00  1.28462380e-01  2.75287526e-01 
 2.26478540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729241e+00  7.10706311e-03  1.49018535e+00  1.28462382e-01  2.75287529e-01 
 2.26491040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729241e+00  7.10707304e-03  1.49018534e+00  1.28462383e-01  2.75287532e-01 
 2.26503540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729241e+00  7.10708324e-03  1.49018532e+00  1.28462385e-01  2.75287536e-01 
 2.26516040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729240e+00  7.10709355e-03  1.49018531e+00  1.28462387e-01  2.75287539e-01 
 2.26528540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729240e+00  7.10710355e-03  1.49018530e+00  1.28462389e-01  2.75287543e-01 
 2.26541040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729239e+00  7.10711359e-03  1.49018528e+00  1.28462391e-01  2.75287546e-01 
 2.26553540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729239e+00  7.10712302e-03  1.49018527e+00  1.28462393e-01  2.75287550e-01 
 2.26566040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729239e+00  7.10713253e-03  1.49018525e+00  1.28462394e-01  2.75287553e-01 
 2.26578540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729238e+00  7.10714206e-03  1.49018524e+00  1.28462396e-01  2.75287557e-01 
 2.26591040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729238e+00  7.10715134e-03  1.49018523e+00  1.28462398e-01  2.75287560e-01 
 2.26603540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729237e+00  7.10716036e-03  1.49018521e+00  1.28462400e-01  2.75287563e-01 
 2.26616040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729237e+00  7.10717031e-03  1.49018520e+00  1.28462401e-01  2.75287566e-01 
 2.26628540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729237e+00  7.10717980e-03  1.49018519e+00  1.28462403e-01  2.75287570e-01 
 2.26641040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729236e+00  7.10718929e-03  1.49018517e+00  1.28462405e-01  2.75287573e-01 
 2.26653540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729236e+00  7.10719857e-03  1.49018516e+00  1.28462407e-01  2.75287576e-01 
 2.26666040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729235e+00  7.10720854e-03  1.49018515e+00  1.28462408e-01  2.75287579e-01 
 2.26678540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729235e+00  7.10721822e-03  1.49018513e+00  1.28462410e-01  2.75287582e-01 
 2.26691040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729235e+00  7.10722774e-03  1.49018512e+00  1.28462412e-01  2.75287585e-01 
 2.26703540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729234e+00  7.10723649e-03  1.49018511e+00  1.28462414e-01  2.75287588e-01 
 2.26716040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729234e+00  7.10724575e-03  1.49018509e+00  1.28462415e-01  2.75287591e-01 
 2.26728540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729234e+00  7.10725500e-03  1.49018508e+00  1.28462417e-01  2.75287595e-01 
 2.26741040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729233e+00  7.10726402e-03  1.49018507e+00  1.28462419e-01  2.75287598e-01 
 2.26753540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729233e+00  7.10727307e-03  1.49018505e+00  1.28462421e-01  2.75287601e-01 
 2.26766040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729232e+00  7.10728215e-03  1.49018504e+00  1.28462423e-01  2.75287605e-01 
 2.26778540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729232e+00  7.10729159e-03  1.49018503e+00  1.28462424e-01  2.75287608e-01 
 2.26791040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729232e+00  7.10730084e-03  1.49018502e+00  1.28462426e-01  2.75287611e-01 
 2.26803540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729231e+00  7.10730977e-03  1.49018500e+00  1.28462428e-01  2.75287614e-01 
 2.26816040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729231e+00  7.10731916e-03  1.49018499e+00  1.28462430e-01  2.75287618e-01 
 2.26828540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729231e+00  7.10732787e-03  1.49018498e+00  1.28462431e-01  2.75287621e-01 
 2.26841040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729230e+00  7.10733647e-03  1.49018497e+00  1.28462433e-01  2.75287624e-01 
 2.26853540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729230e+00  7.10734503e-03  1.49018495e+00  1.28462435e-01  2.75287627e-01 
 2.26866040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729230e+00  7.10735393e-03  1.49018494e+00  1.28462437e-01  2.75287630e-01 
 2.26878540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729229e+00  7.10736219e-03  1.49018493e+00  1.28462438e-01  2.75287633e-01 
 2.26891040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729229e+00  7.10737034e-03  1.49018492e+00  1.28462440e-01  2.75287636e-01 
 2.26903540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729228e+00  7.10737884e-03  1.49018491e+00  1.28462442e-01  2.75287639e-01 
 2.26916040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729228e+00  7.10738763e-03  1.49018489e+00  1.28462444e-01  2.75287642e-01 
 2.26928540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729228e+00  7.10739617e-03  1.49018488e+00  1.28462445e-01  2.75287645e-01 
 2.26941040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729227e+00  7.10740411e-03  1.49018487e+00  1.28462447e-01  2.75287648e-01 
 2.26953540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729227e+00  7.10741174e-03  1.49018486e+00  1.28462449e-01  2.75287651e-01 
 2.26966040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729227e+00  7.10741961e-03  1.49018485e+00  1.28462451e-01  2.75287654e-01 
 2.26978540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729226e+00  7.10742734e-03  1.49018483e+00  1.28462452e-01  2.75287656e-01 
 2.26991040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729226e+00  7.10743525e-03  1.49018482e+00  1.28462454e-01  2.75287659e-01 
 2.27003540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729225e+00  7.10744316e-03  1.49018481e+00  1.28462456e-01  2.75287662e-01 
 2.27016040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729225e+00  7.10745105e-03  1.49018480e+00  1.28462457e-01  2.75287665e-01 
 2.27028540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729225e+00  7.10745884e-03  1.49018479e+00  1.28462459e-01  2.75287668e-01 
 2.27041040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729224e+00  7.10746631e-03  1.49018478e+00  1.28462461e-01  2.75287671e-01 
 2.27053540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729224e+00  7.10747398e-03  1.49018476e+00  1.28462462e-01  2.75287674e-01 
 2.27066040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729223e+00  7.10748150e-03  1.49018475e+00  1.28462464e-01  2.75287677e-01 
 2.27078540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729223e+00  7.10748885e-03  1.49018474e+00  1.28462466e-01  2.75287679e-01 
 2.27091040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729223e+00  7.10749634e-03  1.49018473e+00  1.28462468e-01  2.75287682e-01 
 2.27103540e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729222e+00  7.10750373e-03  1.49018472e+00  1.28462470e-01  2.75287685e-01 
 2.27116040e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729222e+00  7.10751145e-03  1.49018471e+00  1.28462471e-01  2.75287688e-01 
