t_analog,t_recon,analog_signal,spikes,recon
3.689696247766528010e-04,2.210572759999999803e+00,1.151434962549428676e+00,2.500000000000000000e-01,2.578124999999999112e+00
3.692674210839785582e-04,2.212002880000000005e+00,1.151296797011135853e+00,2.500000000000000000e-01,2.681249999999999023e+00
3.695652173913043697e-04,2.213593060000000001e+00,1.151165615404730280e+00,2.500000000000000000e-01,2.784374999999998934e+00
3.698630136986301811e-04,2.215407860000000007e+00,1.151041419567303770e+00,2.500000000000000000e-01,2.887499999999998845e+00
3.701608100059559383e-04,2.217539299999999880e+00,1.150924211238117723e+00,2.500000000000000000e-01,2.990624999999998757e+00
3.704586063132817497e-04,2.220551720000000007e+00,1.150813992058579149e+00,2.500000000000000000e-01,3.093749999999998668e+00
3.707564026206075069e-04,2.232546199999999814e+00,1.150710763572218021e+00,-2.500000000000000000e-01,2.990624999999998757e+00
3.710541989279333183e-04,2.234666180000000058e+00,1.150614527224665062e+00,-2.500000000000000000e-01,2.887499999999998845e+00
3.713519952352591297e-04,2.236435999999999868e+00,1.150525284363631773e+00,-2.500000000000000000e-01,2.784374999999998934e+00
3.716497915425848869e-04,2.238013899999999889e+00,1.150443036238891548e+00,-2.500000000000000000e-01,2.681249999999999023e+00
3.719475878499106983e-04,2.239455239999999847e+00,1.150367784002262805e+00,-2.500000000000000000e-01,2.578124999999999112e+00
3.722453841572364555e-04,2.240803699999999843e+00,1.150299528707591445e+00,-2.500000000000000000e-01,2.474999999999999201e+00
3.725431804645622669e-04,2.242058600000000013e+00,1.150238271310737304e+00,-2.500000000000000000e-01,2.371874999999999289e+00
3.728409767718880241e-04,2.243296280000000031e+00,1.150184012669560385e+00,-2.500000000000000000e-01,2.268749999999999378e+00
3.731387730792138356e-04,2.244461119999999976e+00,1.150136753543908652e+00,-2.500000000000000000e-01,2.165624999999999467e+00
3.734365693865396470e-04,2.245616340000000211e+00,1.150096494595607588e+00,-2.500000000000000000e-01,2.062499999999999556e+00
3.737343656938654042e-04,2.246746279999999985e+00,1.150063236388451093e+00,-2.500000000000000000e-01,1.959374999999999645e+00
3.740321620011912156e-04,2.247843179999999830e+00,1.150036979388193270e+00,-2.500000000000000000e-01,1.856249999999999734e+00
3.743299583085169728e-04,2.248939599999999928e+00,1.150017723962541538e+00,-2.500000000000000000e-01,1.753124999999999822e+00
3.746277546158427842e-04,2.250029379999999968e+00,1.150005470381153083e+00,-2.500000000000000000e-01,1.649999999999999911e+00
3.749255509231685956e-04,2.251122860000000170e+00,1.150000218815629083e+00,-2.500000000000000000e-01,1.546875000000000000e+00
3.752233472304943528e-04,2.252217640000000021e+00,1.150001969339513375e+00,-2.500000000000000000e-01,1.443750000000000089e+00
3.755211435378201642e-04,2.253333200000000147e+00,1.150010721928291346e+00,-2.500000000000000000e-01,1.340625000000000178e+00
3.758189398451459214e-04,2.254452339999999833e+00,1.150026476459389935e+00,-2.500000000000000000e-01,1.237500000000000266e+00
3.761167361524717328e-04,2.255598040000000193e+00,1.150049232712180070e+00,-2.500000000000000000e-01,1.134375000000000355e+00
3.764145324597975443e-04,2.256779700000000055e+00,1.150078990367978893e+00,-2.500000000000000000e-01,1.031250000000000444e+00
3.767123287671233015e-04,2.258008840000000017e+00,1.150115749010054422e+00,-2.500000000000000000e-01,9.281250000000004219e-01
3.770101250744491129e-04,2.259275319999999976e+00,1.150159508123632213e+00,-2.500000000000000000e-01,8.250000000000003997e-01
3.773079213817748701e-04,2.260621140000000029e+00,1.150210267095901351e+00,-2.500000000000000000e-01,7.218750000000003775e-01
3.776057176891006815e-04,2.262051619999999819e+00,1.150268025216024004e+00,-2.500000000000000000e-01,6.187500000000003553e-01
3.779035139964264929e-04,2.263619939999999886e+00,1.150332781675144522e+00,-2.500000000000000000e-01,5.156250000000003331e-01
3.782013103037522501e-04,2.265416960000000035e+00,1.150404535566401432e+00,-2.500000000000000000e-01,4.125000000000003109e-01
3.784991066110780615e-04,2.267540540000000160e+00,1.150483285884940310e+00,-2.500000000000000000e-01,3.093750000000002887e-01
3.787969029184038187e-04,2.270506380000000046e+00,1.150569031527926889e+00,-2.500000000000000000e-01,2.062500000000002942e-01
3.790946992257296301e-04,2.282353699999999819e+00,1.150661771294563263e+00,2.500000000000000000e-01,3.093750000000002887e-01
3.793924955330553873e-04,2.284509240000000219e+00,1.150761503886104764e+00,2.500000000000000000e-01,4.125000000000003109e-01
3.796902918403811987e-04,2.286321699999999790e+00,1.150868227905877728e+00,2.500000000000000000e-01,5.156250000000003331e-01
3.799880881477070101e-04,2.287918499999999966e+00,1.150981941859299029e+00,2.500000000000000000e-01,6.187500000000003553e-01
3.802858844550327674e-04,2.289367079999999888e+00,1.151102644153897625e+00,2.500000000000000000e-01,7.218750000000003775e-01
3.805836807623585788e-04,2.290703279999999786e+00,1.151230333099336312e+00,2.500000000000000000e-01,8.250000000000003997e-01
3.808814770696843360e-04,2.291971579999999786e+00,1.151365006907435262e+00,2.500000000000000000e-01,9.281250000000004219e-01
3.811792733770101474e-04,2.293181580000000164e+00,1.151506663692197785e+00,2.500000000000000000e-01,1.031250000000000444e+00
3.814770696843359588e-04,2.294364939999999908e+00,1.151655301469835857e+00,2.500000000000000000e-01,1.134375000000000355e+00
3.817748659916617160e-04,2.295518819999999849e+00,1.151810918158798769e+00,2.500000000000000000e-01,1.237500000000000266e+00
3.820726622989875274e-04,2.296640260000000211e+00,1.151973511579801324e+00,2.500000000000000000e-01,1.340625000000000178e+00
3.823704586063132846e-04,2.297744419999999899e+00,1.152143079455855590e+00,2.500000000000000000e-01,1.443750000000000089e+00
3.826682549136390960e-04,2.298833360000000159e+00,1.152319619412301321e+00,2.500000000000000000e-01,1.546875000000000000e+00
3.829660512209649074e-04,2.299925299999999950e+00,1.152503128976840596e+00,2.500000000000000000e-01,1.649999999999999911e+00
3.832638475282906646e-04,2.301018179999999802e+00,1.152693605579571345e+00,2.500000000000000000e-01,1.753124999999999822e+00
3.835616438356164760e-04,2.302122020000000102e+00,1.152891046553023990e+00,2.500000000000000000e-01,1.856249999999999734e+00
3.838594401429422332e-04,2.303238180000000135e+00,1.153095449132198524e+00,2.500000000000000000e-01,1.959374999999999645e+00
3.841572364502680447e-04,2.304379299999999908e+00,1.153306810454603815e+00,2.500000000000000000e-01,2.062499999999999556e+00
3.844550327575938019e-04,2.305526799999999987e+00,1.153525127560296459e+00,2.500000000000000000e-01,2.165624999999999467e+00
3.847528290649196133e-04,2.306699280000000130e+00,1.153750397391923643e+00,2.500000000000000000e-01,2.268749999999999378e+00
3.850506253722454247e-04,2.307934439999999920e+00,1.153982616794764660e+00,2.500000000000000000e-01,2.371874999999999289e+00
3.853484216795711819e-04,2.309223699999999990e+00,1.154221782516775985e+00,2.500000000000000000e-01,2.474999999999999201e+00
3.856462179868969933e-04,2.310573000000000210e+00,1.154467891208637020e+00,2.500000000000000000e-01,2.578124999999999112e+00
3.859440142942227505e-04,2.312006479999999975e+00,1.154720939423795834e+00,2.500000000000000000e-01,2.681249999999999023e+00
3.862418106015485619e-04,2.313592359999999903e+00,1.154980923618518451e+00,2.500000000000000000e-01,2.784374999999998934e+00
3.865396069088743733e-04,2.315407700000000180e+00,1.155247840151938377e+00,2.500000000000000000e-01,2.887499999999998845e+00
3.868374032162001305e-04,2.317544820000000172e+00,1.155521685286106548e+00,2.500000000000000000e-01,2.990624999999998757e+00
3.871351995235259419e-04,2.320548239999999929e+00,1.155802455186045741e+00,2.500000000000000000e-01,3.093749999999998668e+00
3.874329958308516991e-04,2.332539960000000079e+00,1.156090145919801859e+00,-2.500000000000000000e-01,2.990624999999998757e+00
3.877307921381775106e-04,2.334665939999999829e+00,1.156384753458500780e+00,-2.500000000000000000e-01,2.887499999999998845e+00
3.880285884455033220e-04,2.336437300000000050e+00,1.156686273676404308e+00,-2.500000000000000000e-01,2.784374999999998934e+00
3.883263847528290792e-04,2.338015400000000188e+00,1.156994702350967241e+00,-2.500000000000000000e-01,2.681249999999999023e+00
3.886241810601548906e-04,2.339457059999999977e+00,1.157310035162897321e+00,-2.500000000000000000e-01,2.578124999999999112e+00
3.889219773674806478e-04,2.340807359999999893e+00,1.157632267696215855e+00,-2.500000000000000000e-01,2.474999999999999201e+00
3.892197736748064592e-04,2.342057899999999915e+00,1.157961395438318553e+00,-2.500000000000000000e-01,2.371874999999999289e+00
3.895175699821322706e-04,2.343296319999999877e+00,1.158297413780039919e+00,-2.500000000000000000e-01,2.268749999999999378e+00
3.898153662894580278e-04,2.344462940000000106e+00,1.158640318015716542e+00,-2.500000000000000000e-01,2.165624999999999467e+00
3.901131625967838392e-04,2.345611959999999829e+00,1.158990103343254585e+00,-2.500000000000000000e-01,2.062499999999999556e+00
3.904109589041095964e-04,2.346743280000000098e+00,1.159346764864195301e+00,-2.500000000000000000e-01,1.959374999999999645e+00
3.907087552114354078e-04,2.347841579999999873e+00,1.159710297583784744e+00,-2.500000000000000000e-01,1.856249999999999734e+00
3.910065515187611650e-04,2.348939899999999970e+00,1.160080696411043721e+00,-2.500000000000000000e-01,1.753124999999999822e+00
3.913043478260869765e-04,2.350031340000000135e+00,1.160457956158838400e+00,-2.500000000000000000e-01,1.649999999999999911e+00
3.916021441334127879e-04,2.351121120000000175e+00,1.160842071543953580e+00,-2.500000000000000000e-01,1.546875000000000000e+00
3.918999404407385451e-04,2.352213840000000111e+00,1.161233037187166417e+00,-2.500000000000000000e-01,1.443750000000000089e+00
3.921977367480643565e-04,2.353332640000000087e+00,1.161630847613321471e+00,-2.500000000000000000e-01,1.340625000000000178e+00
3.924955330553901137e-04,2.354451000000000072e+00,1.162035497251408200e+00,-2.500000000000000000e-01,1.237500000000000266e+00
3.927933293627159251e-04,2.355597819999999842e+00,1.162446980434638011e+00,-2.500000000000000000e-01,1.134375000000000355e+00
3.930911256700417365e-04,2.356780280000000172e+00,1.162865291400524637e+00,-2.500000000000000000e-01,1.031250000000000444e+00
3.933889219773674937e-04,2.358007980000000003e+00,1.163290424290963854e+00,-2.500000000000000000e-01,9.281250000000004219e-01
3.936867182846933051e-04,2.359271759999999940e+00,1.163722373152315859e+00,-2.500000000000000000e-01,8.250000000000003997e-01
3.939845145920190623e-04,2.360622520000000168e+00,1.164161131935488980e+00,-2.500000000000000000e-01,7.218750000000003775e-01
3.942823108993448737e-04,2.362051859999999781e+00,1.164606694496024053e+00,-2.500000000000000000e-01,6.187500000000003553e-01
3.945801072066706851e-04,2.363616720000000004e+00,1.165059054594180576e+00,-2.500000000000000000e-01,5.156250000000003331e-01
3.948779035139964423e-04,2.365412259999999822e+00,1.165518205895024195e+00,-2.500000000000000000e-01,4.125000000000003109e-01
3.951756998213222538e-04,2.367541500000000187e+00,1.165984141968515075e+00,-2.500000000000000000e-01,3.093750000000002887e-01
3.954734961286480110e-04,2.370510700000000082e+00,1.166456856289598276e+00,-2.500000000000000000e-01,2.062500000000002942e-01
3.957712924359738224e-04,2.382362000000000091e+00,1.166936342238295232e+00,2.500000000000000000e-01,3.093750000000002887e-01
3.960690887432995796e-04,2.384502819999999801e+00,1.167422593099795458e+00,2.500000000000000000e-01,4.125000000000003109e-01
3.963668850506253910e-04,2.386317819999999923e+00,1.167915602064552694e+00,2.500000000000000000e-01,5.156250000000003331e-01
3.966646813579512024e-04,2.387917840000000069e+00,1.168415362228377719e+00,2.500000000000000000e-01,6.187500000000003553e-01
3.969624776652769596e-04,2.389366819999999780e+00,1.168921866592536940e+00,2.500000000000000000e-01,7.218750000000003775e-01
3.972602739726027710e-04,2.390698019999999868e+00,1.169435108063849427e+00,2.500000000000000000e-01,8.250000000000003997e-01
3.975580702799285282e-04,2.391968900000000176e+00,1.169955079454787050e+00,2.500000000000000000e-01,9.281250000000004219e-01
3.978558665872543396e-04,2.393181199999999897e+00,1.170481773483573740e+00,2.500000000000000000e-01,1.031250000000000444e+00
3.981536628945801510e-04,2.394366859999999875e+00,1.171015182774289620e+00,2.500000000000000000e-01,1.134375000000000355e+00
3.984514592019059082e-04,2.395515919999999799e+00,1.171555299856971599e+00,2.500000000000000000e-01,1.237500000000000266e+00
3.987492555092317197e-04,2.396642340000000093e+00,1.172102117167720614e+00,2.500000000000000000e-01,1.340625000000000178e+00
3.990470518165574769e-04,2.397748239999999864e+00,1.172655627048805549e+00,2.500000000000000000e-01,1.443750000000000089e+00
3.993448481238832883e-04,2.398833499999999841e+00,1.173215821748772036e+00,2.500000000000000000e-01,1.546875000000000000e+00
3.996426444312090997e-04,2.399924239999999820e+00,1.173782693422549928e+00,2.500000000000000000e-01,1.649999999999999911e+00
3.999404407385348569e-04,2.401021379999999983e+00,1.174356234131562982e+00,2.500000000000000000e-01,1.753124999999999822e+00
4.002382370458606683e-04,2.402124660000000134e+00,1.174936435843841664e+00,2.500000000000000000e-01,1.856249999999999734e+00
4.005360333531864255e-04,2.403236240000000024e+00,1.175523290434133283e+00,2.500000000000000000e-01,1.959374999999999645e+00
4.008338296605122369e-04,2.404378640000000011e+00,1.176116789684018116e+00,2.500000000000000000e-01,2.062499999999999556e+00
4.011316259678380483e-04,2.405523459999999947e+00,1.176716925282022652e+00,2.500000000000000000e-01,2.165624999999999467e+00
4.014294222751638055e-04,2.406698040000000205e+00,1.177323688823736836e+00,2.500000000000000000e-01,2.268749999999999378e+00
4.017272185824896169e-04,2.407931880000000024e+00,1.177937071811932190e+00,2.500000000000000000e-01,2.371874999999999289e+00
4.020250148898153741e-04,2.409223480000000084e+00,1.178557065656679725e+00,2.500000000000000000e-01,2.474999999999999201e+00
4.023228111971411856e-04,2.410570980000000141e+00,1.179183661675470951e+00,2.500000000000000000e-01,2.578124999999999112e+00
4.026206075044669428e-04,2.412005300000000130e+00,1.179816851093339114e+00,2.500000000000000000e-01,2.681249999999999023e+00
4.029184038117927542e-04,2.413592739999999903e+00,1.180456625042983099e+00,2.500000000000000000e-01,2.784374999999998934e+00
4.032162001191185656e-04,2.415403640000000074e+00,1.181102974564889330e+00,2.500000000000000000e-01,2.887499999999998845e+00
4.035139964264443228e-04,2.417534199999999966e+00,1.181755890607460557e+00,2.500000000000000000e-01,2.990624999999998757e+00
4.038117927337701342e-04,2.420540059999999993e+00,1.182415364027138871e+00,2.500000000000000000e-01,3.093749999999998668e+00
4.041095890410958914e-04,2.432547759999999837e+00,1.183081385588537149e+00,-2.500000000000000000e-01,2.990624999999998757e+00
4.044073853484217028e-04,2.434678040000000099e+00,1.183753945964566068e+00,-2.500000000000000000e-01,2.887499999999998845e+00
4.047051816557475142e-04,2.436439800000000044e+00,1.184433035736565776e+00,-2.500000000000000000e-01,2.784374999999998934e+00
4.050029779630732714e-04,2.438014439999999894e+00,1.185118645394437342e+00,-2.500000000000000000e-01,2.681249999999999023e+00
4.053007742703990828e-04,2.439460879999999943e+00,1.185810765336776429e+00,-2.500000000000000000e-01,2.578124999999999112e+00
4.055985705777248400e-04,2.440803119999999993e+00,1.186509385871007405e+00,-2.500000000000000000e-01,2.474999999999999201e+00
4.058963668850506515e-04,2.442062019999999833e+00,1.187214497213519016e+00,-2.500000000000000000e-01,2.371874999999999289e+00
4.061941631923764629e-04,2.443293539999999986e+00,1.187926089489801829e+00,-2.500000000000000000e-01,2.268749999999999378e+00
4.064919594997022201e-04,2.444466400000000039e+00,1.188644152734585457e+00,-2.500000000000000000e-01,2.165624999999999467e+00
4.067897558070280315e-04,2.445612979999999936e+00,1.189368676891980225e+00,-2.500000000000000000e-01,2.062499999999999556e+00
4.070875521143537887e-04,2.446743640000000219e+00,1.190099651815615056e+00,-2.500000000000000000e-01,1.959374999999999645e+00
4.073853484216796001e-04,2.447840219999999789e+00,1.190837067268782468e+00,-2.500000000000000000e-01,1.856249999999999734e+00
4.076831447290053573e-04,2.448938740000000003e+00,1.191580912924579794e+00,-2.500000000000000000e-01,1.753124999999999822e+00
4.079809410363311687e-04,2.450029080000000192e+00,1.192331178366055067e+00,-2.500000000000000000e-01,1.649999999999999911e+00
4.082787373436569801e-04,2.451121339999999815e+00,1.193087853086352013e+00,-2.500000000000000000e-01,1.546875000000000000e+00
4.085765336509827373e-04,2.452217559999999796e+00,1.193850926488858155e+00,-2.500000000000000000e-01,1.443750000000000089e+00
4.088743299583085487e-04,2.453331560000000078e+00,1.194620387887352475e+00,-2.500000000000000000e-01,1.340625000000000178e+00
4.091721262656343059e-04,2.454451059999999796e+00,1.195396226506155068e+00,-2.500000000000000000e-01,1.237500000000000266e+00
4.094699225729601173e-04,2.455597940000000090e+00,1.196178431480278581e+00,-2.500000000000000000e-01,1.134375000000000355e+00
4.097677188802859288e-04,2.456781139999999919e+00,1.196966991855579865e+00,-2.500000000000000000e-01,1.031250000000000444e+00
4.100655151876116860e-04,2.458010960000000189e+00,1.197761896588913189e+00,-2.500000000000000000e-01,9.281250000000004219e-01
4.103633114949374974e-04,2.459277360000000190e+00,1.198563134548286335e+00,-2.500000000000000000e-01,8.250000000000003997e-01
4.106611078022632546e-04,2.460619879999999871e+00,1.199370694513014257e+00,-2.500000000000000000e-01,7.218750000000003775e-01
4.109589041095890660e-04,2.462051300000000165e+00,1.200184565173878282e+00,-2.500000000000000000e-01,6.187500000000003553e-01
4.112567004169148774e-04,2.463617300000000121e+00,1.201004735133282653e+00,-2.500000000000000000e-01,5.156250000000003331e-01
4.115544967242406346e-04,2.465415380000000045e+00,1.201831192905415735e+00,-2.500000000000000000e-01,4.125000000000003109e-01
4.118522930315664460e-04,2.467539620000000156e+00,1.202663926916410109e+00,-2.500000000000000000e-01,3.093750000000002887e-01
4.121500893388922032e-04,2.470499939999999839e+00,1.203502925504504439e+00,-2.500000000000000000e-01,2.062500000000002942e-01
4.124478856462180146e-04,2.482356240000000103e+00,1.204348176920207791e+00,2.500000000000000000e-01,3.093750000000002887e-01
4.127456819535438260e-04,2.484506660000000089e+00,1.205199669326462830e+00,2.500000000000000000e-01,4.125000000000003109e-01
4.130434782608695832e-04,2.486321620000000010e+00,1.206057390798812134e+00,2.500000000000000000e-01,5.156250000000003331e-01
4.133412745681953947e-04,2.487921399999999839e+00,1.206921329325566061e+00,2.500000000000000000e-01,6.187500000000003553e-01
4.136390708755211519e-04,2.489365540000000099e+00,1.207791472807969058e+00,2.500000000000000000e-01,7.218750000000003775e-01
4.139368671828469633e-04,2.490701860000000156e+00,1.208667809060371745e+00,2.500000000000000000e-01,8.250000000000003997e-01
4.142346634901727205e-04,2.491971599999999842e+00,1.209550325810398341e+00,2.500000000000000000e-01,9.281250000000004219e-01
4.145324597974985319e-04,2.493183399999999939e+00,1.210439010699121409e+00,2.500000000000000000e-01,1.031250000000000444e+00
4.148302561048243433e-04,2.494367619999999786e+00,1.211333851281233498e+00,2.500000000000000000e-01,1.134375000000000355e+00
4.151280524121501005e-04,2.495516260000000042e+00,1.212234835025221447e+00,2.500000000000000000e-01,1.237500000000000266e+00
4.154258487194759119e-04,2.496640680000000057e+00,1.213141949313542245e+00,2.500000000000000000e-01,1.340625000000000178e+00
4.157236450268016691e-04,2.497746059999999879e+00,1.214055181442799558e+00,2.500000000000000000e-01,1.443750000000000089e+00
4.160214413341274805e-04,2.498832600000000070e+00,1.214974518623922251e+00,2.500000000000000000e-01,1.546875000000000000e+00
4.163192376414532919e-04,2.499925559999999880e+00,1.215899947982342022e+00,2.500000000000000000e-01,1.649999999999999911e+00
4.166170339487790491e-04,2.501018660000000171e+00,1.216831456558174818e+00,2.500000000000000000e-01,1.753124999999999822e+00
4.169148302561048606e-04,2.502119459999999851e+00,1.217769031306402461e+00,2.500000000000000000e-01,1.856249999999999734e+00
4.172126265634306178e-04,2.503238899999999933e+00,1.218712659097054729e+00,2.500000000000000000e-01,1.959374999999999645e+00
4.175104228707564292e-04,2.504377380000000208e+00,1.219662326715393652e+00,2.500000000000000000e-01,2.062499999999999556e+00
4.178082191780822406e-04,2.505524260000000059e+00,1.220618020862098474e+00,2.500000000000000000e-01,2.165624999999999467e+00
4.181060154854079978e-04,2.506701860000000170e+00,1.221579728153450839e+00,2.500000000000000000e-01,2.268749999999999378e+00
4.184038117927338092e-04,2.507934199999999780e+00,1.222547435121524861e+00,2.500000000000000000e-01,2.371874999999999289e+00
4.187016081000595664e-04,2.509220360000000039e+00,1.223521128214372533e+00,2.500000000000000000e-01,2.474999999999999201e+00
4.189994044073853778e-04,2.510575760000000045e+00,1.224500793796216014e+00,2.500000000000000000e-01,2.578124999999999112e+00
4.192972007147111350e-04,2.512003899999999845e+00,1.225486418147637258e+00,2.500000000000000000e-01,2.681249999999999023e+00
4.195949970220369464e-04,2.513593820000000090e+00,1.226477987465770747e+00,2.500000000000000000e-01,2.784374999999998934e+00
4.198927933293627578e-04,2.515408040000000067e+00,1.227475487864496007e+00,2.500000000000000000e-01,2.887499999999998845e+00
4.201905896366885150e-04,2.517539279999999824e+00,1.228478905374633001e+00,2.500000000000000000e-01,2.990624999999998757e+00
4.204883859440143264e-04,2.520548820000000134e+00,1.229488225944137758e+00,2.500000000000000000e-01,3.093749999999998668e+00
4.207861822513400837e-04,2.532547999999999799e+00,1.230503435438297766e+00,-2.500000000000000000e-01,2.990624999999998757e+00
4.210839785586658951e-04,2.534670999999999896e+00,1.231524519639932258e+00,-2.500000000000000000e-01,2.887499999999998845e+00
4.213817748659917065e-04,2.536438280000000045e+00,1.232551464249588280e+00,-2.500000000000000000e-01,2.784374999999998934e+00
4.216795711733174637e-04,2.538010719999999942e+00,1.233584254885744080e+00,-2.500000000000000000e-01,2.681249999999999023e+00
4.219773674806432751e-04,2.539453780000000105e+00,1.234622877085009174e+00,-2.500000000000000000e-01,2.578124999999999112e+00
4.222751637879690323e-04,2.540805000000000202e+00,1.235667316302325069e+00,-2.500000000000000000e-01,2.474999999999999201e+00
4.225729600952948437e-04,2.542058379999999840e+00,1.236717557911172660e+00,-2.500000000000000000e-01,2.371874999999999289e+00
4.228707564026206551e-04,2.543294280000000018e+00,1.237773587203774062e+00,-2.500000000000000000e-01,2.268749999999999378e+00
4.231685527099464123e-04,2.544458339999999819e+00,1.238835389391299113e+00,-2.500000000000000000e-01,2.165624999999999467e+00
4.234663490172722237e-04,2.545611919999999806e+00,1.239902949604074545e+00,-2.500000000000000000e-01,2.062499999999999556e+00
4.237641453245979809e-04,2.546743320000000033e+00,1.240976252891788922e+00,-2.500000000000000000e-01,1.959374999999999645e+00
4.240619416319237923e-04,2.547839960000000126e+00,1.242055284223705147e+00,-2.500000000000000000e-01,1.856249999999999734e+00
4.243597379392496038e-04,2.548937879999999989e+00,1.243140028488868509e+00,-2.500000000000000000e-01,1.753124999999999822e+00
4.246575342465753610e-04,2.550029499999999949e+00,1.244230470496319407e+00,-2.500000000000000000e-01,1.649999999999999911e+00
4.249553305539011724e-04,2.551118779999999919e+00,1.245326594975306955e+00,-2.500000000000000000e-01,1.546875000000000000e+00
4.252531268612269296e-04,2.552215320000000176e+00,1.246428386575500591e+00,-2.500000000000000000e-01,1.443750000000000089e+00
4.255509231685527410e-04,2.553330519999999826e+00,1.247535829867207458e+00,-2.500000000000000000e-01,1.340625000000000178e+00
4.258487194758784982e-04,2.554451659999999791e+00,1.248648909341586899e+00,-2.500000000000000000e-01,1.237500000000000266e+00
4.261465157832043096e-04,2.555597960000000057e+00,1.249767609410867619e+00,-2.500000000000000000e-01,1.134375000000000355e+00
4.264443120905301210e-04,2.556776099999999996e+00,1.250891914408567729e+00,-2.500000000000000000e-01,1.031250000000000444e+00
4.267421083978558782e-04,2.558009440000000190e+00,1.252021808589711238e+00,-2.500000000000000000e-01,9.281250000000004219e-01
4.270399047051816896e-04,2.559272780000000136e+00,1.253157276131051656e+00,-2.500000000000000000e-01,8.250000000000003997e-01
4.273377010125074468e-04,2.560617500000000213e+00,1.254298301131290927e+00,-2.500000000000000000e-01,7.218750000000003775e-01
4.276354973198332582e-04,2.562049319999999852e+00,1.255444867611304804e+00,-2.500000000000000000e-01,6.187500000000003553e-01
4.279332936271590697e-04,2.563617400000000046e+00,1.256596959514363787e+00,-2.500000000000000000e-01,5.156250000000003331e-01
4.282310899344848269e-04,2.565413579999999971e+00,1.257754560706359381e+00,-2.500000000000000000e-01,4.125000000000003109e-01
4.285288862418106383e-04,2.567543720000000196e+00,1.258917654976031253e+00,-2.500000000000000000e-01,3.093750000000002887e-01
4.288266825491363955e-04,2.570508279999999868e+00,1.260086226035191270e+00,-2.500000000000000000e-01,2.062500000000002942e-01
4.291244788564622069e-04,2.582354979999999856e+00,1.261260257518954875e+00,2.500000000000000000e-01,3.093750000000002887e-01
4.294222751637880183e-04,2.584507739999999831e+00,1.262439732985968011e+00,2.500000000000000000e-01,4.125000000000003109e-01
4.297200714711137755e-04,2.586317880000000180e+00,1.263624635918637384e+00,2.500000000000000000e-01,5.156250000000003331e-01
4.300178677784395869e-04,2.587915279999999818e+00,1.264814949723363613e+00,2.500000000000000000e-01,6.187500000000003553e-01
4.303156640857653441e-04,2.589364259999999973e+00,1.266010657730772149e+00,2.500000000000000000e-01,7.218750000000003775e-01
4.306134603930911555e-04,2.590700580000000031e+00,1.267211743195947093e+00,2.500000000000000000e-01,8.250000000000003997e-01
4.309112567004169669e-04,2.591970320000000161e+00,1.268418189298665233e+00,2.500000000000000000e-01,9.281250000000004219e-01
4.312090530077427241e-04,2.593181840000000182e+00,1.269629979143631848e+00,2.500000000000000000e-01,1.031250000000000444e+00
4.315068493150685356e-04,2.594366500000000020e+00,1.270847095760718748e+00,2.500000000000000000e-01,1.134375000000000355e+00
4.318046456223942928e-04,2.595517119999999789e+00,1.272069522105198525e+00,2.500000000000000000e-01,1.237500000000000266e+00
4.321024419297201042e-04,2.596639779999999842e+00,1.273297241057987694e+00,2.500000000000000000e-01,1.340625000000000178e+00
4.324002382370458614e-04,2.597745680000000057e+00,1.274530235425882285e+00,2.500000000000000000e-01,1.443750000000000089e+00
4.326980345443716728e-04,2.598831140000000151e+00,1.275768487941801421e+00,2.500000000000000000e-01,1.546875000000000000e+00
4.329958308516974842e-04,2.599925419999999932e+00,1.277011981265027796e+00,2.500000000000000000e-01,1.649999999999999911e+00
4.332936271590232414e-04,2.601021100000000086e+00,1.278260697981450811e+00,2.500000000000000000e-01,1.753124999999999822e+00
4.335914234663490528e-04,2.602123300000000139e+00,1.279514620603810826e+00,2.500000000000000000e-01,1.856249999999999734e+00
4.338892197736748100e-04,2.603237399999999813e+00,1.280773731571943408e+00,2.500000000000000000e-01,1.959374999999999645e+00
4.341870160810006214e-04,2.604376100000000083e+00,1.282038013253025799e+00,2.500000000000000000e-01,2.062499999999999556e+00
4.344848123883264328e-04,2.605525880000000072e+00,1.283307447941823165e+00,2.500000000000000000e-01,2.165624999999999467e+00
4.347826086956521900e-04,2.606698839999999961e+00,1.284582017860937508e+00,2.500000000000000000e-01,2.268749999999999378e+00
4.350804050029780014e-04,2.607933899999999916e+00,1.285861705161056578e+00,2.500000000000000000e-01,2.371874999999999289e+00
4.353782013103037586e-04,2.609219079999999913e+00,1.287146491921201896e+00,2.500000000000000000e-01,2.474999999999999201e+00
4.356759976176295701e-04,2.610573720000000097e+00,1.288436360148982551e+00,2.500000000000000000e-01,2.578124999999999112e+00
4.359737939249553815e-04,2.612003080000000033e+00,1.289731291780845446e+00,2.500000000000000000e-01,2.681249999999999023e+00
4.362715902322811387e-04,2.613594580000000001e+00,1.291031268682327759e+00,2.500000000000000000e-01,2.784374999999998934e+00
4.365693865396069501e-04,2.615407620000000044e+00,1.292336272648313411e+00,2.500000000000000000e-01,2.887499999999998845e+00
4.368671828469327073e-04,2.617535919999999905e+00,1.293646285403284857e+00,2.500000000000000000e-01,2.990624999999998757e+00
4.371649791542585187e-04,2.620549260000000213e+00,1.294961288601581550e+00,2.500000000000000000e-01,3.093749999999998668e+00
4.374627754615842759e-04,2.632546500000000123e+00,1.296281263827655295e+00,-2.500000000000000000e-01,2.990624999999998757e+00
