time,vind,vout_dac_upper,voutp1,voutn1,vout_comp_upper,vout_dac_lower,voutp2,voutn2,vout_comp_lower
6.403887240000000247e+01,1.080971670000000051e+00,3.460032489999999988e-02,7.671913120000000141e-01,7.325909870000000268e-01,1.499955560000000077e+00,-3.854502929999999994e-01,5.568580279999999494e-01,9.423083209999999488e-01,9.560604299999999975e-08
6.412502080000000149e+01,1.082096860000000049e+00,3.563301719999999867e-02,7.675277449999999835e-01,7.318947270000000227e-01,1.500028429999999968e+00,-3.864031860000000096e-01,5.561898050000000371e-01,9.425929910000000467e-01,2.618508880000000111e-05
6.412526280000000156e+01,1.082100019999999940e+00,3.566717040000000338e-02,7.677928520000000256e-01,7.321256809999999726e-01,1.500739899999999905e+00,-3.866135290000000113e-01,5.563435530000000462e-01,9.429570819999999465e-01,3.012192300000000010e-03
6.412831719999999791e+01,1.082139890000000104e+00,3.577017679999999755e-02,7.680234209999999839e-01,7.322532440000000253e-01,1.499999379999999993e+00,-3.870519000000000043e-01,5.563920660000000185e-01,9.434439660000000227e-01,1.372720210000000099e-07
6.425000000000000000e+01,1.083726959999999906e+00,3.725636429999999721e-02,7.688357850000000493e-01,7.315794209999999520e-01,1.499999379999999993e+00,-3.885290009999999850e-01,5.557265249999999712e-01,9.442555259999999562e-01,1.383311630000000053e-07
6.425002200000000130e+01,1.083727249999999920e+00,3.725668170000000223e-02,7.688219120000000517e-01,7.315652299999999553e-01,1.500253660000000044e+00,-3.885293269999999799e-01,5.557123299999999766e-01,9.442416559999999848e-01,5.296851060000000184e-04
6.425091220000000192e+01,1.083738850000000031e+00,1.786153480000000071e-01,8.418467910000000387e-01,6.632314430000000316e-01,1.499999129999999958e+00,-1.709975880000000059e-01,6.664114850000000256e-01,8.374090730000000038e-01,3.209603649999999841e-08
6.430005130000000690e+01,1.084379039999999961e+00,-5.375493909999999684e-04,7.496406829999999744e-01,7.501782320000000004e-01,1.499999379999999993e+00,5.221776350000000358e-04,7.501792120000000397e-01,7.496570350000000271e-01,1.382074329999999971e-07
6.437502240000000597e+01,1.085354960000000091e+00,8.575719379999999985e-05,7.500520080000000478e-01,7.499662510000000282e-01,1.500520459999999945e+00,-8.796543260000000029e-05,7.499645929999999572e-01,7.500525590000000076e-01,6.771875360000000196e-04
6.437556969999999978e+01,1.085362079999999896e+00,-1.669250260000000041e-01,6.619576430000000400e-01,8.288826689999999608e-01,1.499995430000000018e+00,-1.671086709999999864e-01,6.618645180000000128e-01,8.289731890000000547e-01,-1.151600630000000077e-06
6.439133739999999761e+01,1.085567210000000005e+00,-1.757217680000000004e-01,6.619810940000000477e-01,8.377028619999999925e-01,1.499999379999999993e+00,-1.762913919999999912e-01,6.616898810000000353e-01,8.379812730000000265e-01,1.379916389999999965e-07
6.512210509999999886e+01,1.095027229999999907e+00,-1.667879929999999955e-01,6.665297540000000298e-01,8.333177470000000531e-01,1.499999379999999993e+00,-1.851642099999999957e-01,6.572585909999999476e-01,8.424228009999999989e-01,1.369423029999999970e-07
6.612210509999999886e+01,1.107822740000000028e+00,-1.547222930000000107e-01,6.726182979999999478e-01,8.273405910000000141e-01,1.499999379999999993e+00,-1.971649329999999867e-01,6.512658159999999974e-01,8.484307490000000396e-01,1.364500109999999945e-07
6.712210509999999886e+01,1.120443309999999970e+00,-1.428377080000000077e-01,6.786023970000000238e-01,8.214401059999999477e-01,1.499999379999999993e+00,-2.090004360000000116e-01,6.453561300000000278e-01,8.543565669999999557e-01,1.362859130000000089e-07
6.812210509999999886e+01,1.132886950000000059e+00,-1.311320500000000000e-01,6.844887130000000264e-01,8.156207629999999709e-01,1.499999379999999993e+00,-2.206686750000000086e-01,6.395304859999999536e-01,8.601991610000000454e-01,1.362560799999999983e-07
6.912210509999999886e+01,1.145151699999999995e+00,-1.196042400000000006e-01,6.902802310000000219e-01,8.098844710000000502e-01,1.499999389999999932e+00,-2.321676030000000002e-01,6.337898530000000141e-01,8.659574559999999588e-01,1.362411619999999876e-07
7.012210509999999886e+01,1.157235620000000020e+00,-1.082539470000000031e-01,6.959785990000000311e-01,8.042325460000000481e-01,1.499999389999999932e+00,-2.434951670000000123e-01,6.281352209999999658e-01,8.716303880000000337e-01,1.362560830000000092e-07
7.112210510000001307e+01,1.169136790000000037e+00,-9.708135449999999445e-02,7.015847330000000159e-01,7.986660880000000517e-01,1.499999389999999932e+00,-2.546493100000000176e-01,6.225675950000000292e-01,8.772169060000000185e-01,1.362411629999999913e-07
7.212210509999999886e+01,1.180853340000000085e+00,-8.608700040000000220e-02,7.070990900000000412e-01,7.931860910000000375e-01,1.499999389999999932e+00,-2.656279690000000193e-01,6.170879970000000547e-01,8.827159650000000468e-01,1.362262429999999997e-07
7.312210509999999886e+01,1.192383420000000083e+00,-7.527167540000000157e-02,7.125218199999999724e-01,7.877934949999999548e-01,1.499999389999999932e+00,-2.764290660000000011e-01,6.116974579999999717e-01,8.881265250000000000e-01,1.362411629999999913e-07
7.412210509999999886e+01,1.203725219999999929e+00,-6.463634849999999599e-02,7.178528560000000391e-01,7.824892039999999938e-01,1.499999389999999932e+00,-2.870505139999999789e-01,6.063970269999999774e-01,8.934475410000000117e-01,1.362560830000000092e-07
7.512210509999999886e+01,1.214876929999999966e+00,-5.418211590000000105e-02,7.230919770000000524e-01,7.772740930000000548e-01,1.499999389999999932e+00,-2.974902079999999782e-01,6.011877620000000144e-01,8.986779700000000481e-01,1.362411629999999913e-07
7.612210510000001307e+01,1.225836790000000009e+00,-4.391016329999999912e-02,7.282388549999999627e-01,7.721490180000000203e-01,1.499999389999999932e+00,-3.077460320000000027e-01,5.960707349999999627e-01,9.038167660000000492e-01,1.362560830000000092e-07
7.712210509999999886e+01,1.236603080000000077e+00,-3.382173799999999703e-02,7.332930810000000132e-01,7.671148190000000033e-01,1.499999389999999932e+00,-3.178158580000000066e-01,5.910470239999999764e-01,9.088628819999999831e-01,1.362560830000000092e-07
7.812210509999999886e+01,1.247174100000000063e+00,-2.391812860000000138e-02,7.382541879999999779e-01,7.621723169999999881e-01,1.499999389999999932e+00,-3.276975590000000271e-01,5.861177199999999532e-01,9.138152779999999531e-01,1.362560830000000092e-07
7.912210509999999886e+01,1.257548179999999904e+00,-1.420064839999999988e-02,7.431216739999999543e-01,7.573223220000000477e-01,1.499999389999999932e+00,-3.373889840000000029e-01,5.812839140000000127e-01,9.186728990000000428e-01,1.362560830000000092e-07
8.000000000000000000e+01,1.266491889999999954e+00,-5.824197579999999992e-03,7.473172200000000043e-01,7.531414170000000352e-01,1.499999389999999932e+00,-3.457384989999999769e-01,5.771199259999999498e-01,9.228584239999999550e-01,1.362471329999999951e-07
8.000002200000000130e+01,1.266492109999999949e+00,-5.817097200000000308e-03,7.468605249999999973e-01,7.526776219999999906e-01,1.499982890000000069e+00,-3.456160349999999881e-01,5.766682920000000268e-01,9.222843269999999594e-01,9.029957110000000423e-06
8.000218169999999418e+01,1.266513919999999960e+00,-5.797536290000000411e-03,7.469382810000000372e-01,7.527358170000000293e-01,1.499999379999999993e+00,-3.454736179999999823e-01,5.768000669999999719e-01,9.222736849999999542e-01,1.416551470000000107e-07
8.012501000000000317e+01,1.267752940000000050e+00,-4.627570890000000034e-03,7.475437390000000404e-01,7.521713100000000374e-01,1.499999379999999993e+00,-3.463830920000000035e-01,5.763609170000000281e-01,9.227440089999999762e-01,6.444859069999999718e-08
8.012503200000000447e+01,1.267753160000000046e+00,-4.624888009999999702e-03,7.474285059999999925e-01,7.520533940000000417e-01,1.499980190000000047e+00,-3.463533149999999949e-01,5.762389580000000233e-01,9.225922730000000183e-01,-2.988868969999999845e-05
8.012608179999999436e+01,1.267763739999999917e+00,-4.631055180000000389e-03,7.477455349999999612e-01,7.523765909999999835e-01,1.499999429999999911e+00,-3.468286689999999783e-01,5.763868869999999589e-01,9.232155560000000483e-01,-3.464728359999999925e-05
8.013669919999999536e+01,1.267870690000000078e+00,-4.532842080000000148e-03,7.478560490000000227e-01,7.523888909999999486e-01,1.499999389999999932e+00,-3.470230000000000259e-01,5.763879410000000147e-01,9.234109409999999851e-01,1.387028050000000020e-07
8.025001000000000317e+01,1.269010760000000015e+00,-3.466372990000000064e-03,7.484431120000000215e-01,7.519094849999999886e-01,1.499593780000000098e+00,-3.480894330000000036e-01,5.759089189999999636e-01,9.239983510000000511e-01,-5.580287780000000534e-04
8.025020390000000248e+01,1.269012709999999933e+00,4.788902420000000319e-03,7.504308760000000245e-01,7.456419739999999852e-01,1.499959840000000044e+00,-3.398093660000000016e-01,5.779087269999999554e-01,9.177180940000000398e-01,-1.920516100000000035e-05
8.025405099999998981e+01,1.269051369999999901e+00,4.082138290000000141e-02,7.726933569999999696e-01,7.318719740000000362e-01,1.499999379999999993e+00,-3.977082030000000240e-02,7.320855710000000460e-01,7.718563920000000023e-01,1.382559670000000034e-07
8.037501300000000981e+01,1.270265479999999947e+00,6.955834360000000174e-05,7.500338739999999893e-01,7.499643160000000197e-01,1.499846000000000013e+00,-6.697589660000000231e-05,7.499651179999999862e-01,7.500320940000000380e-01,-1.940154129999999946e-04
8.037507039999999847e+01,1.270266050000000035e+00,6.171435489999999848e-05,7.497560800000000469e-01,7.496943649999999737e-01,1.499763119999999894e+00,-7.325634980000000560e-05,7.496881050000000490e-01,7.497613619999999868e-01,-1.706855240000000032e-04
8.037691449999999804e+01,1.270284540000000018e+00,-1.759984400000000060e-01,6.618942089999999556e-01,8.378926490000000449e-01,1.499999379999999993e+00,-1.761678879999999947e-01,6.618078899999999543e-01,8.379757780000000045e-01,1.365866080000000115e-07
8.062210770000000082e+01,1.272736469999999898e+00,-1.736065579999999942e-01,6.630757149999999545e-01,8.366822739999999481e-01,1.499999389999999932e+00,-1.783922300000000127e-01,6.606411580000000061e-01,8.390333869999999639e-01,1.375775999999999944e-07
8.162210770000000082e+01,1.282611090000000065e+00,-1.642869690000000049e-01,6.677984380000000497e-01,8.320854069999999991e-01,1.499999389999999932e+00,-1.876563920000000052e-01,6.560186239999999946e-01,8.436750149999999726e-01,1.366439450000000015e-07
8.262210770000000082e+01,1.292283169999999926e+00,-1.551695439999999926e-01,6.723987550000000146e-01,8.275682989999999517e-01,1.499999389999999932e+00,-1.967298789999999964e-01,6.514909239999999713e-01,8.482208039999999949e-01,1.363754250000000083e-07
8.362210770000000082e+01,1.301751179999999897e+00,-1.462533289999999875e-01,6.768905600000000300e-01,8.231438890000000175e-01,1.499999389999999932e+00,-2.056111889999999998e-01,6.470590229999999554e-01,8.526702120000000384e-01,1.362709980000000091e-07
8.462210770000000082e+01,1.311013629999999930e+00,-1.375378339999999977e-01,6.812767819999999697e-01,8.188146160000000506e-01,1.499999389999999932e+00,-2.142988389999999910e-01,6.427237829999999930e-01,8.570226220000000117e-01,1.362560810000000020e-07
8.562210770000000082e+01,1.320069060000000016e+00,-1.290229689999999874e-01,6.855588179999999587e-01,8.145817869999999461e-01,1.499999389999999932e+00,-2.227913709999999881e-01,6.384860110000000200e-01,8.612773820000000358e-01,1.362411629999999913e-07
8.662210770000000082e+01,1.328916030000000026e+00,-1.207089380000000017e-01,6.897374229999999606e-01,8.104463619999999757e-01,1.499999389999999932e+00,-2.310873489999999975e-01,6.343464760000000480e-01,8.654338259999999616e-01,1.362411629999999913e-07
8.762210770000000082e+01,1.337553149999999969e+00,-1.125961510000000054e-01,6.938129950000000434e-01,8.064091460000000211e-01,1.499999389999999932e+00,-2.391853620000000125e-01,6.303059199999999640e-01,8.694912820000000320e-01,1.362411629999999913e-07
8.862210769999998661e+01,1.345979059999999894e+00,-1.046851689999999946e-01,6.977856989999999815e-01,8.024708680000000038e-01,1.499999389999999932e+00,-2.470840219999999865e-01,6.263650579999999746e-01,8.734490799999999888e-01,1.362411629999999913e-07
8.962210770000000082e+01,1.354192419999999952e+00,-9.697665860000000138e-02,7.016555490000000450e-01,7.986322070000000384e-01,1.499999389999999932e+00,-2.547819689999999970e-01,6.225245879999999898e-01,8.773065570000000424e-01,1.362560830000000092e-07
9.062210770000000082e+01,1.362191939999999990e+00,-8.947136360000000621e-02,7.054224430000000101e-01,7.948938070000000078e-01,1.499999389999999932e+00,-2.622778689999999968e-01,6.187851859999999871e-01,8.810630550000000394e-01,1.362710030000000007e-07
9.162210770000000082e+01,1.369976349999999954e+00,-8.217007960000000111e-02,7.090862039999999977e-01,7.912562829999999492e-01,1.499999389999999932e+00,-2.695704190000000056e-01,6.151475100000000085e-01,8.847179280000000423e-01,1.362560830000000092e-07
9.262210770000000082e+01,1.377544419999999992e+00,-7.507363699999999862e-02,7.126465939999999666e-01,7.877202309999999930e-01,1.499999389999999932e+00,-2.766583420000000015e-01,6.116122000000000503e-01,8.882705419999999963e-01,1.362560830000000092e-07
9.362210770000000082e+01,1.384894969999999947e+00,-6.818288740000000292e-02,7.161033350000000075e-01,7.842862219999999773e-01,1.499999389999999932e+00,-2.835403969999999996e-01,6.081798779999999516e-01,8.917202739999999794e-01,1.362411629999999913e-07
9.462210770000000082e+01,1.392026820000000109e+00,-6.149869279999999744e-02,7.194561189999999495e-01,7.809548120000000537e-01,1.499999389999999932e+00,-2.902153709999999998e-01,6.048511469999999779e-01,8.950665180000000332e-01,1.362411629999999913e-07
9.562210770000000082e+01,1.398938859999999895e+00,-5.502191750000000325e-02,7.227046190000000481e-01,7.777265370000000511e-01,1.499999389999999932e+00,-2.966820920000000084e-01,6.016265920000000156e-01,8.983086829999999967e-01,1.362411629999999913e-07
9.600001000000000317e+01,1.401493480000000069e+00,-5.262781939999999770e-02,7.237844390000000017e-01,7.764122589999999935e-01,1.499957820000000108e+00,-2.990677880000000011e-01,6.003035020000000443e-01,8.993712900000000454e-01,-3.596856670000000142e-05
9.600016449999999679e+01,1.401494519999999966e+00,-5.260308920000000138e-02,7.234973040000000077e-01,7.761003929999999995e-01,1.499994929999999949e+00,-2.989562579999999747e-01,6.000346130000000500e-01,8.989908709999999692e-01,1.658622290000000060e-06
9.601519740000000525e+01,1.401595490000000055e+00,-5.243470189999999836e-02,7.236210819999999710e-01,7.760557839999999707e-01,3.782623689999999993e-03,-2.987530409999999970e-01,6.001653519999999853e-01,8.989183929999999823e-01,3.515102780000000011e-04
9.612501100000000065e+01,1.402331530000000104e+00,-5.170823830000000065e-02,7.239716990000000241e-01,7.756799370000000415e-01,-5.624421639999999611e-06,-2.993657820000000247e-01,5.998433499999999974e-01,8.992091319999999666e-01,-5.517608859999999861e-06
9.612504480000001195e+01,1.402331760000000038e+00,-5.170620160000000132e-02,7.239130449999999772e-01,7.756192469999999561e-01,-7.359115380000000545e-05,-2.993597900000000145e-01,5.997708379999999728e-01,8.991306289999999590e-01,-5.733011529999999768e-05
9.612639579999999739e+01,1.402340799999999943e+00,-5.182530130000000124e-02,7.241537820000000236e-01,7.759790829999999584e-01,8.038123979999999490e-06,-2.998212639999999762e-01,5.999041379999999757e-01,8.997254019999999519e-01,-2.740178690000000029e-06
9.614437449999999785e+01,1.402461039999999937e+00,-5.172118860000000234e-02,7.242615540000000296e-01,7.759827430000000303e-01,1.210300120000000096e-06,-2.999745569999999750e-01,5.999008219999999447e-01,8.998753790000000308e-01,1.710578360000000095e-07
9.625001079999999831e+01,1.403166120000000072e+00,-5.106181220000000076e-02,7.246323470000000100e-01,7.756941590000000497e-01,-3.063430230000000073e-04,-3.006358800000000220e-01,5.996107950000000297e-01,9.002466749999999962e-01,-7.565915579999999731e-04
9.625041880000000560e+01,1.403168839999999973e+00,-5.105832550000000136e-02,7.246313770000000209e-01,7.756897019999999809e-01,3.198950689999999844e-06,-3.006375020000000009e-01,5.996072679999999711e-01,9.002447700000000275e-01,6.047655829999999787e-06
9.635486679999999637e+01,1.403863539999999910e+00,-5.040751350000000075e-02,7.249653879999999884e-01,7.753729010000000033e-01,2.362640210000000006e-07,-3.012872620000000001e-01,5.992904529999999452e-01,9.005777149999999454e-01,1.705215940000000061e-07
